UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
ROBBERY-PEDESTRIAN,160600268,02/29/2016,3477 DELMAR LN NW,111,Adamsville,H,33.7577,-84.50173,
ROBBERY-COMMERCIAL,160600999,02/29/2016,1175 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73893,-84.42634,
ROBBERY-COMMERCIAL,160600572,02/29/2016,2264 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81699,-84.35265,
AGG ASSAULT,160602702,02/29/2016,1710 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75103,-84.44298,
AGG ASSAULT,160602963,02/29/2016,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023,
AGG ASSAULT,160602982,02/29/2016,494 CLEVELAND AVE SW,311,Hammond Park,X,33.68101,-84.40483,
BURGLARY-RESIDENCE,160600858,02/29/2016,1580 DIXIE ST SE,610,Kirkwood,O,33.7479,-84.33563,
BURGLARY-RESIDENCE,160600959,02/29/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
BURGLARY-RESIDENCE,160600986,02/29/2016,1392 AVON AVE SW,403,Venetian Hills,S,33.72221,-84.43358,
BURGLARY-RESIDENCE,160601541,02/29/2016,150 MELLRICH AVE NE,610,Kirkwood,O,33.75665,-84.31305,
BURGLARY-RESIDENCE,160602108,02/29/2016,636 LAWTON ST SW,401,West End,T,33.73777,-84.4231,
BURGLARY-RESIDENCE,160602110,02/29/2016,1825 EVANS DR SW,306,Sylvan Hills,X,33.70481,-84.42273,
BURGLARY-RESIDENCE,160602193,02/29/2016,262 MELLRICH AVE NE,610,Kirkwood,O,33.76033,-84.31313,
BURGLARY-RESIDENCE,160603134,02/29/2016,1129 WINDSOR ST SW,302,Pittsburgh,V,33.72406,-84.39864,
BURGLARY-NONRES,160600609,02/29/2016,477 WILMER ST NE,603,Old Fourth Ward,M,33.76749,-84.36605,
BURGLARY-NONRES,160600569,02/29/2016,486 DECATUR ST SE,604,Sweet Auburn,M,33.75126,-84.37207,
BURGLARY-NONRES,160601861,02/29/2016,2105 CAMPBELLTON RD SW,409,Adams Park,R,33.70662,-84.45722,
BURGLARY-NONRES,160602102,02/29/2016,2519 CHANTILLY DR NE,212,Lindridge/Martin Manor,F,33.82369,-84.35056,
BURGLARY-RESIDENCE,160603137,02/29/2016,497 GLENWOOD PL SE,606,Ormewood Park,W,33.74058,-84.35548,
LARCENY-NON VEHICLE,160603193,02/29/2016,3640 CAMPBELLTON RD SW,413,,P,33.68972,-84.50763,
LARCENY-NON VEHICLE,160602751,02/29/2016,1450 DONNELLY AVE SW,402,West End,T,33.73772,-84.43479,
LARCENY-NON VEHICLE,160602838,02/29/2016,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,160601342,02/29/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,160602421,02/29/2016,1984 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80878,-84.41296,
LARCENY-FROM VEHICLE,160602900,02/29/2016,75 MARTIN L KING JR DR SW ,511,Downtown,M,33.75119,-84.38996,
LARCENY-FROM VEHICLE,160602949,02/29/2016,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65629,-84.51134,
LARCENY-FROM VEHICLE,160603001,02/29/2016,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
LARCENY-FROM VEHICLE,160603354,02/29/2016,1458 HELEN LN SW,412,Greenbriar Village,P,33.70389,-84.53932,
LARCENY-FROM VEHICLE,160602011,02/29/2016,1642 DEKALB AVE NE,608,Candler Park,N,33.76239,-84.33371,
LARCENY-FROM VEHICLE,160600585,02/29/2016,2900 LANDRUM  DR SW,409,Southwest,R,33.70495,-84.48299,
LARCENY-FROM VEHICLE,160601881,02/29/2016,503 PEEPLES ST SW,401,West End,T,33.74121,-84.42084,
LARCENY-FROM VEHICLE,160601913,02/29/2016,337 PINE ST NE,603,Old Fourth Ward,M,33.76742,-84.37634,
LARCENY-FROM VEHICLE,160601991,02/29/2016,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992,
LARCENY-FROM VEHICLE,160601966,02/29/2016,374 MAYNARD TER SE,612,East Atlanta,W,33.74179,-84.3347,
LARCENY-FROM VEHICLE,160601185,02/29/2016,952 PROCTOR ST NW,106,Bankhead,K,33.76484,-84.41866,
LARCENY-FROM VEHICLE,160600859,02/29/2016,3107 GOLD DR SW,409,Southwest,R,33.71342,-84.49429,
LARCENY-FROM VEHICLE,160600886,02/29/2016,55 MARIETTA ST NW,508,Downtown,M,33.75589,-84.39106,
LARCENY-FROM VEHICLE,160601120,02/29/2016,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
LARCENY-FROM VEHICLE,160601280,02/29/2016,476 WILMER ST NE,603,Old Fourth Ward,M,33.76741,-84.36652,
LARCENY-FROM VEHICLE,160601476,02/29/2016,450 STONEWALL ST SW,507,Castleberry Hill,M,33.74942,-84.40228,
