UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY-RESIDENCE,160311348,01/31/2016,1107 PEACHTREE PARK DR NE,207,,E,33.81369,-84.38933,
BURGLARY-RESIDENCE,160311139,01/31/2016,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057,
BURGLARY-RESIDENCE,160311130,01/31/2016,1160 OAK ST SW,401,West End,T,33.74051,-84.42581,
BURGLARY-RESIDENCE,160310477,01/31/2016,2115 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81274,-84.36659,
BURGLARY-RESIDENCE,160310413,01/31/2016,2750 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70123,-84.47831,
BURGLARY-RESIDENCE,160312518,01/31/2016,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
BURGLARY-RESIDENCE,160312498,01/31/2016,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74662,-84.40755,
BURGLARY-NONRES,160312579,01/31/2016,1325 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.7726,-84.43123,
BURGLARY-NONRES,160310836,01/31/2016,2770 LENOX RD NE,210,Pine Hills,B,33.83092,-84.35683,
BURGLARY-NONRES,160311352,01/31/2016,760 BOLTON RD NW @APS TOWNS ES,114,Carroll Heights,H,33.77629,-84.50389,
BURGLARY-NONRES,160310242,01/31/2016,1061 LEE ST SW,402,Oakland City,S,33.7258,-84.41957,
BURGLARY-NONRES,160310162,01/31/2016,2246 MARIETTA BLVD,203,Bolton,D,33.81676,-84.44813,
BURGLARY-RESIDENCE,160311463,01/31/2016,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
BURGLARY-RESIDENCE,160312616,01/31/2016,510 HOLDERNESS ST SW,401,West End,T,33.74116,-84.42687,
BURGLARY-RESIDENCE,160312182,01/31/2016,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
LARCENY-NON VEHICLE,160311358,01/31/2016,3247 ROSWELL RD,209,Buckhead Forest,B,33.84376,-84.37894,
LARCENY-NON VEHICLE,160311293,01/31/2016,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,160312502,01/31/2016,480 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70558,-84.3596,
LARCENY-NON VEHICLE,160310042,01/31/2016,3601 MARTIN L KING JR DR NW,111,Adamsville,H,33.76011,-84.50557,
LARCENY-NON VEHICLE,160311629,01/31/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,160311447,01/31/2016,2076 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7065,-84.45701,
LARCENY-NON VEHICLE,160311238,01/31/2016,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,160311443,01/31/2016,2841 GREENBRIAR PKWY SW @Multiple,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,160312152,01/31/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,160312150,01/31/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,160312001,01/31/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,160302696,01/31/2016,3000 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75307,-84.48493,
LARCENY-FROM VEHICLE,160310403,01/31/2016,370 TED TURNER DR NW,508,Downtown,M,33.76458,-84.38908,
LARCENY-FROM VEHICLE,160310318,01/31/2016,380 14 ST NW,501,Home Park,E,33.7862,-84.39981,
LARCENY-FROM VEHICLE,160310323,01/31/2016,464 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75448,-84.37234,
LARCENY-FROM VEHICLE,160310336,01/31/2016,2143 PEACHTREE RD NE,207,,E,33.81262,-84.39195,
LARCENY-FROM VEHICLE,160310342,01/31/2016,488 NELSON ST SW,507,Castleberry Hill,M,33.75017,-84.40342,
LARCENY-FROM VEHICLE,160310178,01/31/2016,900 WATKINS ST NW,504,Marietta Street Artery,E,33.77965,-84.40918,
LARCENY-FROM VEHICLE,160310303,01/31/2016,1215 EUCLID AVE NE,608,Candler Park,N,33.76602,-84.34802,
LARCENY-FROM VEHICLE,160310890,01/31/2016,311 COURTLAND ST NE,509,Downtown,M,33.76306,-84.38365,
LARCENY-FROM VEHICLE,160311920,01/31/2016,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691,
LARCENY-FROM VEHICLE,160311891,01/31/2016,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.7778,-84.40865,
LARCENY-FROM VEHICLE,160311609,01/31/2016,2555 BOLTON RD NW @ZONE 2 MINI PRECINCT,201,,C,33.82028,-84.45188,
LARCENY-FROM VEHICLE,160312445,01/31/2016,58 W PEACHTREE PL,508,Downtown,M,33.76401,-84.38898,
LARCENY-FROM VEHICLE,160312414,01/31/2016,2931 MIDDLETON RD NW,111,,I,33.75294,-84.48775,
LARCENY-FROM VEHICLE,160312501,01/31/2016,944 KATHERWOOD DR SW;,306,Sylvan Hills,X,33.71082,-84.41914,
LARCENY-FROM VEHICLE,160312542,01/31/2016,3200 STONE RD SW @WINDJAMMER APTS,411,Greenbriar,R,33.6688,-84.49345,
LARCENY-FROM VEHICLE,160312593,01/31/2016,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,160312141,01/31/2016,225 BAKER ST NW @AQUARIUM,508,Downtown,M,33.76387,-84.39477,
LARCENY-FROM VEHICLE,160311998,01/31/2016,591 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75398,-84.36804,
LARCENY-FROM VEHICLE,160310818,01/31/2016,1464 WESTBORO DR SW,402,Oakland City,S,33.73202,-84.43511,
LARCENY-FROM VEHICLE,160310916,01/31/2016,1339 BERWICK AVE NE,213,Morningside/Lenox Park,F,33.79134,-84.35858,
LARCENY-FROM VEHICLE,160310893,01/31/2016,3443 KINGSBORO RD NE,210,Buckhead Heights,B,33.84984,-84.35795,
LARCENY-FROM VEHICLE,160311310,01/31/2016,265 WASHINGTON ST,512,Downtown,M,33.74786,-84.39075,
LARCENY-FROM VEHICLE,160310794,01/31/2016,112 COURTLAND ST NE,510,Downtown,M,33.7574,-84.38475,
LARCENY-FROM VEHICLE,160310568,01/31/2016,1098 PEACHTREE WALK NE,,Midtown,E,33.78456,-84.38628,
LARCENY-FROM VEHICLE,160311108,01/31/2016,215 NORTH AVE NE,603,Old Fourth Ward,M,33.77117,-84.38025,
LARCENY-FROM VEHICLE,160311013,01/31/2016,889 W PEACHTREE ST NE,505,Midtown,E,33.77889,-84.38717,
LARCENY-FROM VEHICLE,160310960,01/31/2016,2891 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69731,-84.41122,
LARCENY-FROM VEHICLE,160310331,01/31/2016,331 W PEACHTREE ST NE,508,Downtown,M,33.76372,-84.38742,
LARCENY-FROM VEHICLE,160310511,01/31/2016,730 9TH ST NW,501,Home Park,E,33.78052,-84.41055,
LARCENY-FROM VEHICLE,160310529,01/31/2016,1950 HOWELL MILL RD,205,Wildwood (NPU-C),C,33.80838,-84.41356,
LARCENY-FROM VEHICLE,160310203,01/31/2016,1138 BRIARCLIFF PL,601,Virginia Highland,F,33.77721,-84.35011,
LARCENY-FROM VEHICLE,160310204,01/31/2016,1510 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79625,-84.42787,
LARCENY-FROM VEHICLE,160311119,01/31/2016,709 COOLEDGE AVE NE,601,Virginia Highland,F,33.78244,-84.36415,
LARCENY-FROM VEHICLE,160312499,01/31/2016,711 COSMOPOLITAN DR NE,211,Lindbergh/Morosgo,B,33.82144,-84.36218,
LARCENY-FROM VEHICLE,160312455,01/31/2016,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
LARCENY-FROM VEHICLE,160311414,01/31/2016,698 NORTHSIDE DR SW,303,Pittsburgh,V,33.73955,-84.40808,
LARCENY-FROM VEHICLE,160311071,01/31/2016,I-285 SB EXPY SW / CAMPBELLTON RD SW,412,Meadowbrook Forest,P,33.69033,-84.5002,
LARCENY-NON VEHICLE,160311357,01/31/2016,669 ANTONE ST NW,207,Berkeley Park,D,33.79838,-84.41001,
LARCENY-NON VEHICLE,160310426,01/31/2016,88 W PACES FERRY RD NW,206,Peachtree Heights West,B,33.84084,-84.3836,
LARCENY-NON VEHICLE,160311334,01/31/2016,265 PEACHTREE CENTER AVE NE @Multiple,509,Downtown,M,33.76158,-84.38496,
LARCENY-NON VEHICLE,160310561,01/31/2016,135 ANDREW YOUNG INTERNA BLVD NE,510,Downtown,M,33.75956,-84.38365,
LARCENY-NON VEHICLE,160311510,01/31/2016,1420 DONNELLY AVE SW,402,West End,T,33.73724,-84.43417,
LARCENY-NON VEHICLE,160311397,01/31/2016,5 STAFFORD ST NW,105,Hunter Hills,K,33.75507,-84.42594,
AUTO THEFT,160310995,01/31/2016,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
AUTO THEFT,160311133,01/31/2016,1511 LANGSTON AVE SW;,306,Sylvan Hills,X,33.71355,-84.42441,
AUTO THEFT,160311175,01/31/2016,2069 SANDTOWN RD SW,409,Adams Park,R,33.72052,-84.45466,
AUTO THEFT,160311207,01/31/2016,1558 VENETIAN DR SW @VENETIAN HILL BAPTS,408,Venetian Hills,S,33.71437,-84.43965,
AUTO THEFT,160311211,01/31/2016,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AUTO THEFT,160310101,01/31/2016,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561,
AUTO THEFT,160311371,01/31/2016,1416 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74019,-84.43455,
AUTO THEFT,160311311,01/31/2016,906 HUFF RD NW,203,Blandtown,D,33.78847,-84.41761,
AUTO THEFT,160310700,01/31/2016,3674 DOVER BLVD SW,407,Wisteria Gardens,H,33.7536,-84.50788,
AUTO THEFT,160300785,01/30/2016,1963 LEBANON DR NE,212,Piedmont Heights,F,33.80812,-84.37092,
AUTO THEFT,160302202,01/30/2016,1305 OAKLAND DRIVE,403,Venetian Hills,S,33.72114,-84.43083,
AUTO THEFT,160301146,01/30/2016,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
AUTO THEFT,160302983,01/30/2016,500 MCDANIEL ST SW,303,Mechanicsville,V,33.74121,-84.4021,
AUTO THEFT,160302883,01/30/2016,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
AUTO THEFT,160301601,01/30/2016,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
AUTO THEFT,160301307,01/30/2016,556 NORTHSIDE DR SW;,303,Pittsburgh,V,33.74007,-84.40778,
AUTO THEFT,160300891,01/30/2016,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563,
AUTO THEFT,160300822,01/30/2016,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
AUTO THEFT,160300393,01/30/2016,875 PIEDMONT AVE NE,505,Midtown,E,33.77848,-84.38081,
AUTO THEFT,160300178,01/30/2016,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
AUTO THEFT,160301306,01/30/2016,716 PONCE DE LEON PL NE @PARIS ON PONCE,601,Virginia Highland,F,33.77389,-84.36396,
LARCENY-NON VEHICLE,160302591,01/30/2016,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-NON VEHICLE,160301731,01/30/2016,55 PHARR RD NW,206,Peachtree Heights West,B,33.83726,-84.38393,
LARCENY-NON VEHICLE,160301374,01/30/2016,1100 WHITE ST SW,402,West End,T,33.7336,-84.42399,
LARCENY-NON VEHICLE,160301149,01/30/2016,45 IVAN ALLEN JR BLVD NW,504,Downtown,M,33.76477,-84.38918,
LARCENY-NON VEHICLE,160301016,01/30/2016,1136 CRESCENT AVE NE,503,Midtown,E,33.78575,-84.38451,
LARCENY-NON VEHICLE,160301680,01/30/2016,265 PEACHTREE CENTER AVE NE ,509,Downtown,M,33.76158,-84.38496,
LARCENY-NON VEHICLE,160301458,01/30/2016,3724 MARTIN L KING JR DR SW,407,Adamsville,H,33.76461,-84.51027,
LARCENY-NON VEHICLE,160300755,01/30/2016,443 MORELAND AVE SE,606,Ormewood Park,W,33.74179,-84.34973,
LARCENY-NON VEHICLE,160302390,01/30/2016,400 LUCKIE ST NW,504,Downtown,M,33.76564,-84.39669,
LARCENY-NON VEHICLE,160301031,01/30/2016,3405 LENOX RD NE ,210,Lenox,B,33.848,-84.35947,
LARCENY-NON VEHICLE,160300941,01/30/2016,1416 ERIC ST SE,305,Chosewood Park,Y,33.71577,-84.37477,
LARCENY-NON VEHICLE,160302077,01/30/2016,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81806,-84.35082,
LARCENY-FROM VEHICLE,160302835,01/30/2016,2636 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75277,-84.47429,
LARCENY-FROM VEHICLE,160303172,01/30/2016,1611 BUCHANAN ST NW,207,Berkeley Park,D,33.79889,-84.41322,
LARCENY-FROM VEHICLE,160303089,01/30/2016,2716 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75395,-84.47612,
LARCENY-FROM VEHICLE,160303028,01/30/2016,1190 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78709,-84.35544,
LARCENY-FROM VEHICLE,160303199,01/30/2016,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,160303045,01/30/2016,1402 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79282,-84.35257,
LARCENY-FROM VEHICLE,160303003,01/30/2016,670 TRABERT AVE NW,207,Berkeley Park,D,33.79492,-84.40988,
LARCENY-FROM VEHICLE,160302988,01/30/2016,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575,
LARCENY-FROM VEHICLE,160302843,01/30/2016,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691,
LARCENY-FROM VEHICLE,160301286,01/30/2016,3840 KING HENRY RD SW,412,Kings Forest,P,33.70174,-84.51422,
LARCENY-FROM VEHICLE,160301412,01/30/2016,773 VERNER ST NW,207,Berkeley Park,D,33.79875,-84.41408,
LARCENY-FROM VEHICLE,160301414,01/30/2016,615 DELMAR AVE SE,605,Grant Park,W,33.73193,-84.36728,
LARCENY-FROM VEHICLE,160302183,01/30/2016,501 10TH STREET NE ,506,Midtown,E,33.78167,-84.37088,
LARCENY-FROM VEHICLE,160302112,01/30/2016,800 CHEROKEE AVE SE @ATLANTA ZOO,605,Grant Park,W,33.7338,-84.37184,
LARCENY-FROM VEHICLE,160301607,01/30/2016,200 14TH ST NW,501,Home Park,E,33.7865,-84.39366,
LARCENY-FROM VEHICLE,160301699,01/30/2016,75 MARTIN LUTHER KING JR DR SW,511,Downtown,M,33.75258,-84.38992,
LARCENY-FROM VEHICLE,160301442,01/30/2016,829 BECKWITH ST SW,101,Atlanta University Center,T,33.75233,-84.41473,
LARCENY-FROM VEHICLE,160302243,01/30/2016,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713,
LARCENY-FROM VEHICLE,160302257,01/30/2016,292 MORELAND AVE NE,602,Inman Park,N,33.76227,-84.34972,
LARCENY-FROM VEHICLE,160302313,01/30/2016,578 ATLANTA STUDENT MOVE BLVD SW,101,Atlanta University Center,T,33.74906,-84.40647,
LARCENY-FROM VEHICLE,160302326,01/30/2016,196 NORTHSIDE DR NW,102,Vine City,L,33.7599,-84.40286,
LARCENY-FROM VEHICLE,160302459,01/30/2016,800 HUTCHENS RD SE,313,South River Gardens,Z,33.67102,-84.36187,
LARCENY-FROM VEHICLE,160302640,01/30/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-FROM VEHICLE,160300984,01/30/2016,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
LARCENY-FROM VEHICLE,160302072,01/30/2016,931 MONROE DR NE @BELTLINE BUSINESS,506,Midtown,E,33.77909,-84.36717,
LARCENY-FROM VEHICLE,160302714,01/30/2016,3645 PEACHTREE RD NE,210,Ridgedale Park,B,33.85395,-84.35721,
LARCENY-FROM VEHICLE,160301214,01/30/2016,2490 VERBENA CIRCLE NW,108,Dixie Hills,J,33.75633,-84.46668,
LARCENY-FROM VEHICLE,160300080,01/30/2016,226 COURTLAND ST NE ,509,Downtown,M,33.76051,-84.38429,
LARCENY-FROM VEHICLE,160300480,01/30/2016,782 MAGNOLIA WAY NW,102,Vine City,L,33.75804,-84.41376,
LARCENY-FROM VEHICLE,160300944,01/30/2016,500 MCDANIEL ST SW;,303,Mechanicsville,V,33.74121,-84.40268,
LARCENY-NON VEHICLE,160302340,01/30/2016,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,160301094,01/30/2016,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
LARCENY-NON VEHICLE,160300412,01/30/2016,387 HILL ST SE,605,Grant Park,W,33.74436,-84.37974,
LARCENY-NON VEHICLE,160302064,01/30/2016,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225,
LARCENY-NON VEHICLE,160301705,01/30/2016,2539 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,160302184,01/30/2016,976 OAKLAND DR SW,402,Oakland City,S,33.72827,-84.42686,
LARCENY-NON VEHICLE,160302085,01/30/2016,835 MARTIN LUTHER KING JR DRIVE,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,160301687,01/30/2016,1960 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77551,-84.44872,
LARCENY-NON VEHICLE,160302024,01/30/2016,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,160302629,01/30/2016,364 HILL ST SE,605,Grant Park,W,33.74475,-84.37895,
LARCENY-NON VEHICLE,160302355,01/30/2016,852 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73815,-84.41543,
BURGLARY-NONRES,160301390,01/30/2016,1200 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84966,-84.42788,
BURGLARY-RESIDENCE,160302663,01/30/2016,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74662,-84.40755,
BURGLARY-RESIDENCE,160302437,01/30/2016,2496 MEMORIAL DR SE,611,East Lake,O,33.74744,-84.30531,
BURGLARY-NONRES,160300581,01/30/2016,3535 NORTHSIDE PKWY NW,202,Randall Mill,A,33.85087,-84.42902,
BURGLARY-NONRES,160300756,01/30/2016,1201 W PACES FERRY RD NW,202,Randall Mill,A,33.85005,-84.42738,
BURGLARY-NONRES,160300171,01/30/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
BURGLARY-RESIDENCE,160302614,01/30/2016,972 DONNELLY AVE SW,402,Oakland City,S,33.72834,-84.4198,
BURGLARY-RESIDENCE,160300880,01/30/2016,571 MAGNOLIA ST NW,102,Vine City,L,33.75822,-84.40622,
BURGLARY-RESIDENCE,160301738,01/30/2016,748 CELESTE LN SW,407,Mays,H,33.74158,-84.50561,
BURGLARY-RESIDENCE,160302038,01/30/2016,1598 OLYMPIAN CIR SW,404,Westview,T,33.73505,-84.43998,
AGG ASSAULT,160300719,01/30/2016,151 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68148,-84.39422,
AGG ASSAULT,160300066,01/30/2016,1381 KIMBERLY WAY SW,412,Ashley Courts,P,33.71745,-84.52265,
AGG ASSAULT,160302494,01/30/2016,1166 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73818,-84.42588,
AGG ASSAULT,160303242,01/30/2016,80 JESSE HILL JR DR SE ,510,Downtown,M,33.75168,-84.38198,
AGG ASSAULT,160303151,01/30/2016,2785 ALLEGRO DR NW,112,Collier Heights,I,33.77454,-84.47884,
AGG ASSAULT,160301965,01/30/2016,2050 SYLVAN RD SW,306,Sylvan Hills,X,33.69852,-84.41798,
ROBBERY-RESIDENCE,160300204,01/30/2016,3724 MARTIN L KING JR DR SW,407,Adamsville,H,33.76461,-84.51027,
AGG ASSAULT,160300311,01/30/2016,SAINT JAMES AVE NW / HIGHTOWER RD NW,113,Carey Park,G,33.78595,-84.4726,
AGG ASSAULT,160302622,01/30/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
ROBBERY-COMMERCIAL,160302645,01/30/2016,566 BOULEVARD SE,605,Grant Park,W,33.73911,-84.36805,
ROBBERY-COMMERCIAL,160302339,01/30/2016,1130 MORELAND AVE SE,606,East Atlanta,W,33.7235,-84.34893,
ROBBERY-PEDESTRIAN,160301981,01/30/2016,3843 JONESBORO RD,313,South River Gardens,Z,33.64933,-84.36635,
ROBBERY-PEDESTRIAN,160302907,01/30/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
ROBBERY-PEDESTRIAN,160293340,01/30/2016,565 JOSEPH E LOWERY BLVD SW,401,West End,T,33.73969,-84.41828,
ROBBERY-PEDESTRIAN,160293333,01/29/2016,450 FLAT SHOALS,612,East Atlanta,W,33.74171,-84.34689,
ROBBERY-PEDESTRIAN,160293133,01/29/2016,2034 HATTERAS WAY NW,203,Whittier Mill Village,D,33.8104,-84.48056,
ROBBERY-PEDESTRIAN,160293469,01/29/2016,2080 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77639,-84.45349,
ROBBERY-PEDESTRIAN,160290121,01/29/2016,194 MITCHELL ST SW,512,Downtown,M,33.75146,-84.39416,
ROBBERY-PEDESTRIAN,160290631,01/29/2016,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787,
AGG ASSAULT,160291985,01/29/2016,929 CHARLES ALLEN DR NE @APS GRADY HS,506,Midtown,E,33.78119,-84.37151,
ROBBERY-COMMERCIAL,160293642,01/29/2016,1700 MONROE DR NE @KROGER - MONROE,213,Piedmont Heights,F,33.80049,-84.37305,
BURGLARY-RESIDENCE,160292342,01/29/2016,875 HANK AARON DR SW,304,Peoplestown,V,33.73065,-84.38805,
BURGLARY-RESIDENCE,160292887,01/29/2016,1062 WHITE OAK AVE SW,402,Oakland City,S,33.72508,-84.42271,
BURGLARY-RESIDENCE,160292077,01/29/2016,915 HANK AARON DR SW,304,Peoplestown,V,33.72965,-84.38826,
BURGLARY-RESIDENCE,160292798,01/29/2016,333 NELSON ST SW,507,Castleberry Hill,M,33.75156,-84.39887,
BURGLARY-RESIDENCE,160292505,01/29/2016,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805,
BURGLARY-RESIDENCE,160293490,01/29/2016,1432 MURRAY ST SE,305,South Atlanta,Y,33.71502,-84.38695,
BURGLARY-RESIDENCE,160293645,01/29/2016,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554,
BURGLARY-RESIDENCE,160293392,01/29/2016,730 CELESTE LN SW,407,Mays,H,33.74198,-84.50566,
BURGLARY-NONRES,160290560,01/29/2016,35 HAMILTON E HOLMES DR NW,108,Florida Heights,I,33.75373,-84.46734,
BURGLARY-NONRES,160290170,01/29/2016,2630 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75377,-84.47405,
BURGLARY-NONRES,160291588,01/29/2016,448 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73642,-84.40248,
BURGLARY-RESIDENCE,160291137,01/29/2016,169 WADLEY ST NW,108,Dixie Hills,J,33.7561,-84.45782,
BURGLARY-RESIDENCE,160292275,01/29/2016,620 IRA ST SW,303,Mechanicsville,V,33.738,-84.39977,
BURGLARY-RESIDENCE,160292043,01/29/2016,333 NELSON ST SW,507,Castleberry Hill,M,33.75156,-84.39887,
LARCENY-NON VEHICLE,160291966,01/29/2016,41 10TH ST NE @MIDTOWN,503,Midtown,E,33.78126,-84.38666,
LARCENY-NON VEHICLE,160291573,01/29/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,160292002,01/29/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,160291983,01/29/2016,2900 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83362,-84.38337,
LARCENY-NON VEHICLE,160292176,01/29/2016,3208 PACES FERRY PL NW,206,South Tuxedo Park,B,33.84211,-84.38222,
LARCENY-FROM VEHICLE,160292553,01/29/2016,1065 WASHITA AVE NE,602,Inman Park,N,33.76352,-84.353,
LARCENY-FROM VEHICLE,160292667,01/29/2016,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,160293409,01/29/2016,658 SEMINOLE AVE NE,602,Poncey-Highland,N,33.77222,-84.35086,
