UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,171201827,04/30/2017,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593,
LARCENY-FROM VEHICLE,171201442,04/30/2017,361 CHEROKEE AVE SE,605,Grant Park,W,33.74474,-84.37366,
LARCENY-FROM VEHICLE,171201838,04/30/2017,560 MARIETTA ST NW,507,Downtown,M,33.76841,-84.39842,
LARCENY-FROM VEHICLE,171201240,04/30/2017,501 10TH ST NE @GRADY STADIUM,506,Midtown,E,33.78077,-84.37003,
LARCENY-FROM VEHICLE,171201751,04/30/2017,333 NELSON ST SW,507,Castleberry Hill,M,33.75156,-84.39887,
LARCENY-FROM VEHICLE,171201064,04/30/2017,2194 PARKVIEW LN NW,203,Bolton,D,33.81641,-84.46445,
LARCENY-FROM VEHICLE,171201019,04/30/2017,535 MEANS ST NW,504,Marietta Street Artery,E,33.77269,-84.40466,
LARCENY-FROM VEHICLE,171200996,04/30/2017,995 HOLLYWOOD RD NW,110,Grove Park,J,33.78256,-84.45732,
LARCENY-FROM VEHICLE,171201133,04/30/2017,2295 BROOKS AVE NW,109,Almond Park,G,33.78438,-84.46339,
LARCENY-FROM VEHICLE,171202470,04/30/2017,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
LARCENY-FROM VEHICLE,171201093,04/30/2017,85 MOUNT ZION RD,,Glenrose Heights,Z,33.67274,-84.38894,
LARCENY-NON VEHICLE,171200955,04/30/2017,621 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77144,-84.3524,
LARCENY-NON VEHICLE,171192462,04/30/2017,475 OAKDALE RD NE,608,Candler Park,N,33.76732,-84.3416,
LARCENY-NON VEHICLE,171202248,04/30/2017,125 MILTON AVE,305,Chosewood Park,Y,33.72157,-84.38505,
LARCENY-NON VEHICLE,171200060,04/30/2017,1230 HIGHTOWER RD NW,113,Carey Park,G,33.78916,-84.47041,
LARCENY-NON VEHICLE,171201369,04/30/2017,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,607,Woodland Hills,W,33.72055,-84.35045,
LARCENY-NON VEHICLE,171201687,04/30/2017,384 WOODWARD WAY NW @BOBBY JONES GOLF CO,205,Memorial Park,C,33.82019,-84.41178,
LARCENY-NON VEHICLE,171200931,04/30/2017,2209 BROWNS MILL RD SE,310,Lakewood,Z,33.69295,-84.37409,
LARCENY-NON VEHICLE,171200884,04/30/2017,944 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71082,-84.41914,
LARCENY-NON VEHICLE,171200951,04/30/2017,3210 PACES FERRY PL NW,206,South Tuxedo Park,B,33.84225,-84.38226,
LARCENY-NON VEHICLE,171201381,04/30/2017,455 FULTON ST SW,303,Mechanicsville,V,33.74173,-84.40283,
LARCENY-NON VEHICLE,171201579,04/30/2017,83 WHITEFOORD AVE SE,609,Edgewood,O,33.7511,-84.34245,
LARCENY-NON VEHICLE,171201866,04/30/2017,1091 WOODLAND AVE SE,607,Woodland Hills,W,33.72482,-84.35378,
LARCENY-NON VEHICLE,171208033,04/30/2017,6000 N TERMINAL PKWY,706,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,171201291,04/30/2017,1708 HAVILON DR SW ,404,Cascade Avenue/Road,S,33.72908,-84.44373,
AUTO THEFT,171200990,04/30/2017,777 ARGONNE AVE NE,506,Midtown,E,33.77577,-84.37756,
AUTO THEFT,171200707,04/30/2017,683 GRESHAM AVE SE,612,East Atlanta,W,33.73562,-84.3461,
AUTO THEFT,171200509,04/30/2017,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.81948,-84.36425,
AUTO THEFT,171201053,04/30/2017,2085 OLD GEORGIAN TER NW,203,Whittier Mill Village,D,33.81172,-84.4809,
AUTO THEFT,171202159,04/30/2017,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
AUTO THEFT,171201609,04/30/2017,1331 PARK AVE SE,305,Chosewood Park,Y,33.71831,-84.37078,
AUTO THEFT,171200554,04/30/2017,3180 PEACHTREE RD NE,208,Buckhead Forest,B,33.84183,-84.3759,
AUTO THEFT,171191352,04/29/2017,952 OGLETHORPE AVENUE SW,401,West End,T,33.73557,-84.41894,
AUTO THEFT,171191325,04/29/2017,1439 MAYSON ST NE,212,,F,33.81225,-84.37551,
AUTO THEFT,171191251,04/29/2017,820 RALPH MCGILL BLVD NE @TWO URBAN LICKS,602,Poncey-Highland,N,33.7688,-84.36149,
AUTO THEFT,171190773,04/29/2017,871 LEE ANDREWS AVE SE,308,Norwood Manor,Z,33.69761,-84.36107,
AUTO THEFT,171192549,04/29/2017,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
AUTO THEFT,171190015,04/29/2017,1184 SPRING ST NW,503,Midtown,E,33.78668,-84.38925,
LARCENY-NON VEHICLE,171191599,04/29/2017,225 BAKER ST NW @GA AQUARIUM,508,Downtown,M,33.76387,-84.39477,
LARCENY-NON VEHICLE,171190733,04/29/2017,2405 WOODWARD WAY NW,205,Peachtree Battle Alliance,C,33.81974,-84.39608,
LARCENY-NON VEHICLE,171190839,04/29/2017,941 FERN AVE SE,304,Peoplestown,V,33.72888,-84.38536,
LARCENY-NON VEHICLE,171191536,04/29/2017,345 PHARR RD NE,206,Garden Hills,B,33.83667,-84.37666,
LARCENY-NON VEHICLE,171198048,04/29/2017,9700 SPINE RD,703,,,33.64065,-84.43591,
LARCENY-NON VEHICLE,171191008,04/29/2017,420 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76605,-84.392,
LARCENY-NON VEHICLE,171191319,04/29/2017,171 AUBURN AVE NE,510,Downtown,M,33.75546,-84.38185,
LARCENY-NON VEHICLE,171190318,04/29/2017,2008 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70717,-84.4553,
LARCENY-NON VEHICLE,171190828,04/29/2017,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471,
LARCENY-NON VEHICLE,171131317,04/29/2017,1700 MONROE DR ,213,Piedmont Heights,F,33.80049,-84.37305,
LARCENY-NON VEHICLE,171192013,04/29/2017,27 PIEDMONT AVE NE,510,Downtown,M,33.75513,-84.38216,
LARCENY-NON VEHICLE,171192487,04/29/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,171192317,04/29/2017,730 PIEDMONT AVE NE,505,Midtown,E,33.77446,-84.38202,
LARCENY-FROM VEHICLE,171191417,04/29/2017,590 WEST PEACHTREE ST,505,Downtown,M,33.77124,-84.38884,
LARCENY-FROM VEHICLE,171190377,04/29/2017,845 SPRING ST NW,505,Midtown,E,33.77763,-84.38867,
LARCENY-FROM VEHICLE,171190345,04/29/2017,788 LOWNDES AVE ,301,Adair Park,V,33.73442,-84.41146,
LARCENY-FROM VEHICLE,171190294,04/29/2017,1192 PRYOR ST SW,304,Peoplestown,V,33.72287,-84.3928,
LARCENY-FROM VEHICLE,171191932,04/29/2017,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-FROM VEHICLE,171190167,04/29/2017,647 LINWOOD AVE NE,602,Poncey-Highland,N,33.77216,-84.35707,
LARCENY-FROM VEHICLE,171190625,04/29/2017,1144 AVONDALE AVE SE,607,Boulevard Heights,W,33.72391,-84.36217,
LARCENY-FROM VEHICLE,171182171,04/29/2017,485 WOODWARD AVE SE,605,Grant Park,W,33.74677,-84.37253,
LARCENY-FROM VEHICLE,171192048,04/29/2017,455 14TH ST NW,501,Home Park,E,33.78629,-84.40208,
LARCENY-FROM VEHICLE,171182595,04/29/2017,981 MONROE DR NE,506,Midtown,E,33.78097,-84.36871,
LARCENY-FROM VEHICLE,171191226,04/29/2017,35 14TH ST NW,502,Midtown,E,33.78676,-84.38855,
LARCENY-FROM VEHICLE,171191510,04/29/2017,499 WOODWARD AVE SE,605,Grant Park,W,33.74542,-84.37103,
LARCENY-FROM VEHICLE,171191499,04/29/2017,285 MARIETTA ST NW,508,Downtown,M,33.76134,-84.39603,
LARCENY-FROM VEHICLE,171191456,04/29/2017,2184 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8145,-84.35375,
LARCENY-FROM VEHICLE,171190988,04/29/2017,357 AUBURN POINTE DR SE,604,Sweet Auburn,M,33.75017,-84.37725,
LARCENY-FROM VEHICLE,171191043,04/29/2017,277 CONNECTICUT AVE NE,608,Lake Claire,N,33.76167,-84.32867,
LARCENY-FROM VEHICLE,171191794,04/29/2017,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,113,Brookview Heights,G,33.78652,-84.49013,
LARCENY-FROM VEHICLE,171191222,04/29/2017,998 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78154,-84.35411,
LARCENY-FROM VEHICLE,171191797,04/29/2017,616 OLD WHEAT,604,Old Fourth Ward,M,33.75582,-84.36717,
LARCENY-FROM VEHICLE,171191806,04/29/2017,753 BOLTON RD NW,114,Fairburn Heights,H,33.77516,-84.50269,
LARCENY-FROM VEHICLE,171190739,04/29/2017,572 OAKDALE RD NE,608,Candler Park,N,33.76989,-84.34188,
LARCENY-FROM VEHICLE,171191179,04/29/2017,1600 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79826,-84.42811,
LARCENY-FROM VEHICLE,171191158,04/29/2017,820 W MARIETTA ST NW,103,English Avenue,L,33.78089,-84.41622,
LARCENY-FROM VEHICLE,171191679,04/29/2017,765 HIGHLAND AVE NE,604,Inman Park,N,33.76125,-84.36144,
LARCENY-FROM VEHICLE,171191110,04/29/2017,365 CLEVELAND AVE SE @SOUTHEAST ATLANTA,312,Rosedale Heights,Z,33.67953,-84.37899,
LARCENY-FROM VEHICLE,171191730,04/29/2017,239 15TH ST NE,502,Ansley Park,E,33.7882,-84.379,
LARCENY-NON VEHICLE,171190619,04/29/2017,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,171191255,04/29/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,171191207,04/29/2017,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,171190869,04/29/2017,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
LARCENY-NON VEHICLE,171191901,04/29/2017,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-NON VEHICLE,171198017,04/29/2017,12700 SPINE RD,703,,,33.64068,-84.42489,
LARCENY-NON VEHICLE,171191547,04/29/2017,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736,
LARCENY-NON VEHICLE,171191145,04/29/2017,2563 ELLIOTT ST NW,109,Carey Park,G,33.78164,-84.47204,
BURGLARY-RESIDENCE,171191180,04/29/2017,1881 MYRTLE DR SW,410,Campbellton Road,R,33.70378,-84.4551,
BURGLARY-NONRES,171190986,04/29/2017,1344 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76302,-84.43183,
AGG ASSAULT,171191302,04/29/2017,345 PHARR RD NE,206,Garden Hills,B,33.83667,-84.37666,
AGG ASSAULT,171190011,04/29/2017,882 FOX ST NW,103,English Avenue,L,33.77209,-84.41619,
AGG ASSAULT,171190977,04/29/2017,868 JOSEPH E BOONE BLVD NW,102,Vine City,L,33.76319,-84.41612,
AGG ASSAULT,171190339,04/29/2017,896 SPENCER ST NW,102,Vine City,L,33.75955,-84.41686,
AGG ASSAULT,171192187,04/29/2017,692 SMITH ST SW,303,Mechanicsville,V,33.73611,-84.40074,
AGG ASSAULT,171190725,04/29/2017,48 MARTIN LUTHER KING JR DR SW,511,Downtown,M,33.75033,-84.38958,
AGG ASSAULT,171192523,04/29/2017,765 DILL AVE SW,301,Capitol View,X,33.71837,-84.41303,
ROBBERY-PEDESTRIAN,171190374,04/29/2017,464 FAIR ST SW,507,Castleberry Hill,M,33.74857,-84.40275,
ROBBERY-PEDESTRIAN,171192319,04/29/2017,735 POLLARD BLVD SW;,304,Summerhill,V,33.7348,-84.39126,
ROBBERY-RESIDENCE,171190643,04/29/2017,2905 SPRINGDALE RD SW,311,Hammond Park,X,33.67546,-84.41793,
ROBBERY-COMMERCIAL,171190835,04/29/2017,132 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.75871,-84.41774,
ROBBERY-PEDESTRIAN,171190638,04/29/2017,40 ANDREW YOUNG INTERNA BLVD NW ,508,Downtown,M,33.75962,-84.38919,
ROBBERY-PEDESTRIAN,171192212,04/29/2017,439 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76101,-84.37345,
ROBBERY-PEDESTRIAN,171192363,04/29/2017,1917 PRYOR RD SW,307,Lakewood Heights,Y,33.70213,-84.39915,
ROBBERY-PEDESTRIAN,171190018,04/29/2017,1993 BENT CREEK WAY,410,Campbellton Road,R,33.70084,-84.46568,
ROBBERY-PEDESTRIAN,171190391,04/29/2017,866 MURPHY AVE SW,301,Adair Park,V,33.73255,-84.41239,
ROBBERY-PEDESTRIAN,171182600,04/28/2017,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
HOMICIDE,171162045,04/28/2017,308 SIMPSON TERR,106,Grove Park,J,33.76379,-84.44747,
ROBBERY-PEDESTRIAN,171180276,04/28/2017,2604 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68345,-84.3937,
ROBBERY-PEDESTRIAN,171180389,04/28/2017,220 AUBURN AVE NE,510,Downtown,M,33.75583,-84.38049,
AGG ASSAULT,171181314,04/28/2017,2758 ALSTON DR SE,611,East Lake,O,33.74513,-84.29688,
AGG ASSAULT,171182346,04/28/2017,1191 METROPOLITAN PARKWAY SE,301,Adair Park,V,33.72237,-84.40825,
AGG ASSAULT,171182437,04/28/2017,2330 HERRING RD,406,Cascade Avenue/Road,S,33.72603,-84.46277,
AGG ASSAULT,171181751,04/28/2017,1350 MAYSON TURNER RD NW,106,Bankhead,K,33.76498,-84.43115,
AGG ASSAULT,171172878,04/28/2017,580 BURROUGHS ST SE,305,Chosewood Park,Y,33.71858,-84.36887,
AGG ASSAULT,171180562,04/28/2017,888 SPENCER ST NW,102,Vine City,L,33.75962,-84.41658,
BURGLARY-NONRES,171180422,04/28/2017,1841 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80604,-84.36691,
BURGLARY-RESIDENCE,171181658,04/28/2017,215 JOSEPH E LOWERY BLVD SW ,104,Atlanta University Center,T,33.74907,-84.41752,
BURGLARY-NONRES,171180312,04/28/2017,2290 CASCADE RD SW;,409,Adams Park,R,33.72191,-84.46335,
BURGLARY-RESIDENCE,171182137,04/28/2017,440 LYNHURST DR SW;,406,Ivan Hill,I,33.74394,-84.49048,
LARCENY-NON VEHICLE,171181179,04/28/2017,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
BURGLARY-RESIDENCE,171180961,04/28/2017,3560 ADKINS RD NW,114,Fairburn Heights,H,33.77146,-84.50578,
BURGLARY-RESIDENCE,171180991,04/28/2017,1740 LESLIE AVE SW,408,,R,33.70713,-84.44499,
BURGLARY-RESIDENCE,171181059,04/28/2017,3252 WELLINGTON WALK SW,414,Princeton Lakes,P,33.66155,-84.51457,
BURGLARY-RESIDENCE,171180618,04/28/2017,1086 MAYSON TURNER RD NW,105,Washington Park,K,33.76208,-84.42268,
BURGLARY-RESIDENCE,171181862,04/28/2017,1434 AVON AVE SW,403,Venetian Hills,S,33.72214,-84.43495,
BURGLARY-RESIDENCE,171181979,04/28/2017,1073 HARWELL ST NW,105,Washington Park,K,33.75595,-84.42302,
BURGLARY-RESIDENCE,171181560,04/28/2017,1142 PORTLAND AVE SE,607,Ormewood Park,W,33.73964,-84.35029,
BURGLARY-RESIDENCE,171180661,04/28/2017,1079 MAYSON TURNER RD NW,105,Washington Park,K,33.76244,-84.42249,
LARCENY-NON VEHICLE,171181747,04/28/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,171181423,04/28/2017,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,171181835,04/28/2017,1545 NORTHSIDE DR NW,207,Loring Heights,E,33.79757,-84.40773,
LARCENY-NON VEHICLE,171180228,04/28/2017,855 PEACHTREE ST NE,505,Midtown,E,33.77798,-84.38389,
LARCENY-NON VEHICLE,171180570,04/28/2017,100 LAKEWOOD WAY SW,307,Lakewood Heights,Y,33.69921,-84.39286,
LARCENY-NON VEHICLE,171182119,04/28/2017,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-FROM VEHICLE,171181336,04/28/2017,2699 PEACHTREE RD NE,206,Peachtree Heights East,B,33.82807,-84.38696,
LARCENY-FROM VEHICLE,171182352,04/28/2017,2558 MARTIN L KING JR DR SW;,405,Harland Terrace,I,33.75303,-84.47149,
LARCENY-FROM VEHICLE,171182143,04/28/2017,1720 MARIETTA BLVD NW,203,Hills Park,D,33.80169,-84.43644,
LARCENY-FROM VEHICLE,171182229,04/28/2017,1991 HOWELL MILL RD,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,171181437,04/28/2017,1215 PIEDMONT AVE NE @Multiple,502,,E,33.78787,-84.37695,
LARCENY-FROM VEHICLE,171181425,04/28/2017,791 BARNETT ST NE,601,Virginia Highland,F,33.7762,-84.3586,
LARCENY-FROM VEHICLE,171180206,04/28/2017,3097 MAPLE DR NE,206,Buckhead Village,B,33.83964,-84.37172,
LARCENY-FROM VEHICLE,171180573,04/28/2017,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593,
LARCENY-FROM VEHICLE,171182100,04/28/2017,1124 PIEDMONT AVE NE,503,Midtown,E,33.78548,-84.37846,
LARCENY-FROM VEHICLE,171181986,04/28/2017,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023,
LARCENY-FROM VEHICLE,171182095,04/28/2017,498 10TH ST NE,502,,E,33.78186,-84.37298,
LARCENY-FROM VEHICLE,171180713,04/28/2017,3248 VERDANT DR SW,411,Greenbriar,R,33.68256,-84.49566,
LARCENY-FROM VEHICLE,171180754,04/28/2017,MARTIN L KING JR DR SW / PRYOR ST SW,512,Downtown,M,33.7514,-84.39098,
LARCENY-FROM VEHICLE,171182079,04/28/2017,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36533,
LARCENY-FROM VEHICLE,171182061,04/28/2017,3640 CAMPBELLTON RD SW,413,,P,33.68972,-84.50763,
LARCENY-FROM VEHICLE,171181680,04/28/2017,3015 JONESBORO RD SE,312,Orchard Knob,Z,33.67229,-84.37254,
LARCENY-FROM VEHICLE,171181811,04/28/2017,597 TENNELLE ST SE,606,Cabbagetown,N,33.7507,-84.36782,
LARCENY-FROM VEHICLE,171180610,04/28/2017,241 TROY ST NW,105,Hunter Hills,K,33.76144,-84.42657,
LARCENY-FROM VEHICLE,171180789,04/28/2017,1080 S RIVER INDUSTRIAL BLVD SE,313,Rebel Valley Forest,Z,33.6836,-84.3547,
LARCENY-FROM VEHICLE,171182466,04/28/2017,3247 ROSWELL RD NE;,208,Buckhead Forest,B,33.84376,-84.37894,
LARCENY-NON VEHICLE,171181429,04/28/2017,1353 GRANT ST SE,305,Chosewood Park,Y,33.71775,-84.3775,
LARCENY-NON VEHICLE,171180780,04/28/2017,509 LUCKIE ST NW,504,Downtown,M,33.76835,-84.39586,
LARCENY-NON VEHICLE,171180940,04/28/2017,600 W PEACHTREE ST NW,509,Downtown,M,33.77081,-84.3879,
LARCENY-NON VEHICLE,171181914,04/28/2017,140 PINE ST NE,509,Downtown,M,33.76757,-84.3829,
LARCENY-NON VEHICLE,171182448,04/28/2017,427 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75413,-84.37361,
LARCENY-NON VEHICLE,171181574,04/28/2017,440 ARMOUR PL NE,212,,F,33.81212,-84.3751,
LARCENY-NON VEHICLE,171181682,04/28/2017,1674 N PELHAM RD NE,213,Morningside/Lenox Park,F,33.80013,-84.36118,
LARCENY-NON VEHICLE,171181704,04/28/2017,477 WILMER ST NE,603,Old Fourth Ward,M,33.76749,-84.36605,
LARCENY-NON VEHICLE,171182094,04/28/2017,145 DOUGLAS ST SE,610,Kirkwood,O,33.74868,-84.31985,
LARCENY-NON VEHICLE,171188079,04/28/2017,8700 SPINE RD,703,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,171178105,04/28/2017,10700 SPINE RD,703,,,33.64063,-84.43256,
LARCENY-NON VEHICLE,171181399,04/28/2017,1955 LA DAWN LN NW,203,Bolton,D,33.81574,-84.45269,
LARCENY-NON VEHICLE,171181453,04/28/2017,710 BELLEMEADE AVE NW,207,Berkeley Park,D,33.80009,-84.41144,
LARCENY-NON VEHICLE,171181663,04/28/2017,900 MONROE DR NE,506,Midtown,E,33.77916,-84.36967,
LARCENY-NON VEHICLE,171182017,04/28/2017,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
AUTO THEFT,171180013,04/28/2017,1411 VENETIAN DR SW,403,Venetian Hills,S,33.71493,-84.43443,
AUTO THEFT,171180551,04/28/2017,3560 PIEDMONT RD NE,208,Buckhead Forest,B,33.8512,-84.37949,
AUTO THEFT,171182308,04/28/2017,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
AUTO THEFT,171180352,04/28/2017,2020 BOLTON RD NW;,203,Riverside,D,33.81125,-84.47594,
AUTO THEFT,171182117,04/28/2017,580 HOLDERNESS ST,106,Knight Park/Howell Station,K,33.78441,-84.42333,
LARCENY-NON VEHICLE,171181625,04/28/2017,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561,
LARCENY-NON VEHICLE,171181752,04/28/2017,1229 ALLENE AVE SW,301,Capitol View,X,33.72146,-84.41299,
LARCENY-NON VEHICLE,171170981,04/27/2017,577 JOSEPH E LOWERY BLVD NW,103,English Avenue,L,33.77054,-84.41719,
AUTO THEFT,171172215,04/27/2017,1118 PEACHTREE WALK NE,503,Midtown,E,33.78525,-84.38637,
AUTO THEFT,171172516,04/27/2017,3332 PEACHTREE RD NE,208,North Buckhead,B,33.84692,-84.37018,
AUTO THEFT,171170793,04/27/2017,500 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68149,-84.36933,
