UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
HOMICIDE,151192611,04/30/2015,1097 KIPLING STREET SE,308,Thomasville Heights,Z,33.7012,-84.35126,
ROBBERY-PEDESTRIAN,151200127,04/30/2015,1245 GLENWOOD AVE SE,612,East Atlanta,W,33.74036,-84.34687,
ROBBERY-PEDESTRIAN,151202673,04/30/2015,660 9TH ST NW,501,Home Park,E,33.78051,-84.40903,
ROBBERY-PEDESTRIAN,151200062,04/30/2015,1305 OAKLAND DR SW ,403,Oakland City,S,33.71896,-84.42892,
AGG ASSAULT,151201175,04/30/2015,801 GLENWOOD SE @APS/MAYNARD JACKSON HS,605,Grant Park,W,33.73958,-84.36161,
AGG ASSAULT,151202951,04/30/2015,485 WILLARD AVE SW,404,Westview,T,33.74186,-84.43693,
AGG ASSAULT,151200664,04/30/2015,725 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77121,-84.36478,
AGG ASSAULT,151192935,04/30/2015,340 THOMASVILLE BLVD SE ,308,Thomasville Heights,Z,33.70596,-84.35669,
AGG ASSAULT,151202969,04/30/2015,314 SKIPPER PL NW,112,Collier Heights,I,33.78098,-84.49112,
AGG ASSAULT,151200192,04/30/2015,404 BOULEVARD NE,603,Old Fourth Ward,M,33.7655,-84.37204,
AGG ASSAULT,151202503,04/30/2015,201 WASHINGTON ST SW @CENTRAL PRESBYTERIA,512,Downtown,M,33.74983,-84.38905,
BURGLARY-RESIDENCE,151200110,04/30/2015,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
BURGLARY-RESIDENCE,151202861,04/30/2015,898 OAK ST SW,401,West End,T,33.74057,-84.41738,
BURGLARY-RESIDENCE,151202278,04/30/2015,744 LAW ST NW,106,Bankhead,K,33.77507,-84.42438,
BURGLARY-RESIDENCE,151202087,04/30/2015,3210 LANDINGS NORTH CT SW,414,Ben Hill,P,33.6654,-84.52029,
BURGLARY-RESIDENCE,151200989,04/30/2015,1850 ARDMORE RD NW,207,Ardmore,E,33.80563,-84.39934,
BURGLARY-RESIDENCE,151201415,04/30/2015,2449 PAUL AVE NW,203,Riverside,D,33.82086,-84.47331,
BURGLARY-RESIDENCE,151201815,04/30/2015,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782,
BURGLARY-RESIDENCE,151201983,04/30/2015,1220 MURPHY AVE SW,301,Capitol View,X,33.72155,-84.42157,
BURGLARY-RESIDENCE,151202029,04/30/2015,3071 MIDDLETON RD NW,111,,I,33.75297,-84.49,
BURGLARY-RESIDENCE,151202962,04/30/2015,1903 DREW DR NW,110,West Highlands,G,33.79214,-84.44947,
LARCENY-NON VEHICLE,151208066,04/30/2015,9700 SPINE RD,703,,,33.64072,-84.44435,
LARCENY-NON VEHICLE,151202999,04/30/2015,111 BOULEVARD NE,604,Old Fourth Ward,M,33.75734,-84.3718,
LARCENY-NON VEHICLE,151202891,04/30/2015,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,151201897,04/30/2015,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,151201505,04/30/2015,895 RALPH D ABERNATHY BLVD,401,West End,T,33.7398,-84.41751,
LARCENY-NON VEHICLE,151202034,04/30/2015,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,607,Woodland Hills,W,33.72055,-84.35045,
LARCENY-NON VEHICLE,151201958,04/30/2015,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,151201748,04/30/2015,50 LOWER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,151201915,04/30/2015,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276,
LARCENY-NON VEHICLE,151202525,04/30/2015,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,151201498,04/30/2015,835 MARTIN LUTHER KING JR DR,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,151200788,04/30/2015,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-FROM VEHICLE,151200373,04/30/2015,38 13TH ST NE,503,Midtown,E,33.78572,-84.38595,
LARCENY-FROM VEHICLE,151200195,04/30/2015,375 LUCKIE ST NW,504,Downtown,M,33.76494,-84.39578,
LARCENY-FROM VEHICLE,151200055,04/30/2015,3804 ROSWELL RD NE,209,East Chastain Park,B,33.85868,-84.381,
LARCENY-FROM VEHICLE,151201100,04/30/2015,296 ORMOND ST SE,605,Grant Park,W,33.73173,-84.37812,
LARCENY-FROM VEHICLE,151201045,04/30/2015,250 GEORGIA AVE SE @GEORGIA HILL BRANCH,605,Grant Park,W,33.73682,-84.37945,
LARCENY-FROM VEHICLE,151202232,04/30/2015,2351 ADAMS DR NW,203,Bolton,D,33.82005,-84.45433,
LARCENY-FROM VEHICLE,151203268,04/30/2015,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568,
LARCENY-FROM VEHICLE,151203147,04/30/2015,1402 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79282,-84.35257,
LARCENY-FROM VEHICLE,151203107,04/30/2015,1446 S GORDON ST SW,404,Westview,T,33.7392,-84.43528,
LARCENY-FROM VEHICLE,151202994,04/30/2015,1634 MCLENDON AVE NE,608,Candler Park,N,33.765,-84.33395,
LARCENY-FROM VEHICLE,151202530,04/30/2015,1300 PORTLAND,612,East Atlanta,W,33.73912,-84.34488,
LARCENY-FROM VEHICLE,151201962,04/30/2015,186 CARROLL ST,606,Cabbagetown,N,33.74951,-84.36784,
LARCENY-FROM VEHICLE,151201919,04/30/2015,1758 MCLENDON AVE NE,608,Lake Claire,N,33.76502,-84.32999,
LARCENY-FROM VEHICLE,151201764,04/30/2015,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
LARCENY-FROM VEHICLE,151201676,04/30/2015,800 CHEROKEE AVE SE @ZOO,605,Grant Park,W,33.7338,-84.37184,
LARCENY-FROM VEHICLE,151201211,04/30/2015,438 SEMINOLE AVE NE,602,Inman Park,N,33.76619,-84.34973,
LARCENY-FROM VEHICLE,151201200,04/30/2015,404 FULTON ST SW,303,Mechanicsville,V,33.74074,-84.40047,
LARCENY-FROM VEHICLE,151201160,04/30/2015,100 10TH ST NW,503,Midtown,E,33.78095,-84.39033,
LARCENY-FROM VEHICLE,151201135,04/30/2015,773  AMI ST SE,304,Summerhill,V,33.73677,-84.38233,
LARCENY-FROM VEHICLE,151202499,04/30/2015,627 STOKESWOOD AVE SE,612,East Atlanta,W,33.73721,-84.34497,
LARCENY-FROM VEHICLE,151201088,04/30/2015,3114 ARBOR GATES DR NE,210,Pine Hills,B,33.82674,-84.35888,
LARCENY-NON VEHICLE,151201260,04/30/2015,1544 PIEDMONT AVE NE @PUBLIX - ANSLEY,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-NON VEHICLE,151208082,04/30/2015,6000 NORTH TERMINAL PKWY,707,,,33.64065,-84.42541,
LARCENY-NON VEHICLE,151203112,04/30/2015,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,151202395,04/30/2015,200 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68081,-84.39492,
LARCENY-NON VEHICLE,151201633,04/30/2015,725 ELBERT ST SW,301,Adair Park,V,33.72861,-84.41145,
LARCENY-NON VEHICLE,151201785,04/30/2015,547 OLIVER ST NW,103,English Avenue,L,33.7697,-84.41526,
LARCENY-NON VEHICLE,151200423,04/30/2015,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
LARCENY-NON VEHICLE,151201629,04/30/2015,2900 CAMPBELLTON RD SW,409,Southwest,R,33.69761,-84.48336,
LARCENY-NON VEHICLE,151201892,04/30/2015,1178 WESTMONT RD SW,403,Oakland City,S,33.72305,-84.43737,
LARCENY-NON VEHICLE,151201937,04/30/2015,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
LARCENY-NON VEHICLE,151201707,04/30/2015,230 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75756,-84.37981,
AUTO THEFT,151200152,04/30/2015,419 W ONTARIO AVE SW,404,Westview,T,33.74395,-84.43977,
AUTO THEFT,151200609,04/30/2015,3440 BOULDER PARK DR SW @BOULDER PARK APTS,407,Mays,H,33.74925,-84.50085,
AUTO THEFT,151201949,04/30/2015,2179 LANG DR SW,310,Polar Rock,Z,33.69487,-84.39261,
AUTO THEFT,151201286,04/30/2015,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36533,
AUTO THEFT,151200660,04/30/2015,2772 DEARWOOD DR SW,311,Hammond Park,X,33.67922,-84.4042,
AUTO THEFT,151202957,04/30/2015,500 MCDANIEL ST SW,303,Mechanicsville,V,33.74121,-84.40268,
AUTO THEFT,151201355,04/30/2015,476 WILMER ST NE,603,Old Fourth Ward,M,33.7676,-84.36637,
AUTO THEFT,151203077,04/30/2015,902 DILL AVE SW,301,Capitol View,X,33.71803,-84.41768,
AUTO THEFT,151202688,04/30/2015,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73365,-84.40221,
AUTO THEFT,151202453,04/30/2015,373 LEGACY DR SW,104,Harris Chiles,T,33.74387,-84.41937,
AUTO THEFT,151191539,04/29/2015,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76183,-84.36026,
AUTO THEFT,151190696,04/29/2015,462 MAYNARD TER SE,612,East Atlanta,W,33.74132,-84.3346,
AUTO THEFT,151191397,04/29/2015,500 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68206,-84.36784,
AUTO THEFT,151191898,04/29/2015,3676 MELVIN DR SW,412,Kings Forest,P,33.70786,-84.50891,
AUTO THEFT,151192209,04/29/2015,801 TIFT AVE SW,301,Adair Park,V,33.7331,-84.4107,
AUTO THEFT,151191923,04/29/2015,94 PEACHTREE CENTER,510,Downtown,M,33.757,-84.38621,
AUTO THEFT,151191781,04/29/2015,164 JOHN WESTLY DOBBS,510,Downtown,M,33.75722,-84.38194,
AUTO THEFT,151192085,04/29/2015,838 WOODS DR NW,109,Center Hill,J,33.77789,-84.47042,
AUTO THEFT,151192895,04/29/2015,850 OAK ST SW,401,West End,T,33.74053,-84.41671,
AUTO THEFT,151193082,04/29/2015,230 CLEVELAND AVE SW @KMART CLEVELAND,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-NON VEHICLE,151191030,04/29/2015,3450 BENJAMIN E MAYS DR SW,407,Mays,H,33.73364,-84.50386,
LARCENY-NON VEHICLE,151191638,04/29/2015,1842 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80991,-84.3625,
LARCENY-NON VEHICLE,151191643,04/29/2015,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,151191676,04/29/2015,929 CHARLES ALLEN DR NE ,506,Midtown,E,33.78119,-84.37151,
LARCENY-NON VEHICLE,151192548,04/29/2015,1668 OAK KNOLL CIR SE,307,Lakewood Heights,Y,33.71078,-84.37774,
LARCENY-NON VEHICLE,151192508,04/29/2015,3002 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83676,-84.38247,
LARCENY-NON VEHICLE,151191322,04/29/2015,610 NORTHSIDE DR NW,103,English Avenue,L,33.77111,-84.40717,
LARCENY-FROM VEHICLE,151191503,04/29/2015,853 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77369,-84.35951,
LARCENY-FROM VEHICLE,151192409,04/29/2015,175 HOLLY RD NW,105,Hunter Hills,K,33.76013,-84.43749,
LARCENY-FROM VEHICLE,151192922,04/29/2015,1932 HOSEA L WILLIAMS DR NE,610,Kirkwood,O,33.75292,-84.32397,
LARCENY-FROM VEHICLE,151192768,04/29/2015,448 MORELAND AVE NE,602,Inman Park,N,33.76654,-84.34916,
LARCENY-FROM VEHICLE,151192677,04/29/2015,1020 MARYLAND AVE NE,601,Virginia Highland,F,33.78245,-84.35701,
LARCENY-FROM VEHICLE,151192518,04/29/2015,1075 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295,
