UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,161212093,04/30/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,161211764,04/30/2016,2685 METROPOLITAN PKWY,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,161211641,04/30/2016,1899 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80966,-84.36085,
LARCENY-NON VEHICLE,161210166,04/30/2016,2371 GLENWOOD AVE SE,611,East Lake,O,33.73966,-84.30934,
LARCENY-NON VEHICLE,161211540,04/30/2016,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-FROM VEHICLE,161211008,04/30/2016,570 SPRING ST NW,509,Downtown,M,33.77028,-84.38939,
LARCENY-FROM VEHICLE,161210638,04/30/2016,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-FROM VEHICLE,161210687,04/30/2016,2798 ENGLE RD NW,112,Collier Heights,I,33.76921,-84.4791,
LARCENY-FROM VEHICLE,161210832,04/30/2016,1961 SANDCREEK DR SW,412,Sandlewood Estates,P,33.70477,-84.5449,
LARCENY-FROM VEHICLE,161210463,04/30/2016,177 VANIRA AVE SE,304,Peoplestown,V,33.72908,-84.38213,
LARCENY-FROM VEHICLE,161211366,04/30/2016,220 RENAISSANCE PKWY NE,603,Old Fourth Ward,M,33.7691,-84.38027,
LARCENY-FROM VEHICLE,161211399,04/30/2016,154 TED TURNER DR NW,508,Downtown,M,33.75876,-84.3903,
LARCENY-FROM VEHICLE,161211408,04/30/2016,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138,
LARCENY-FROM VEHICLE,161211442,04/30/2016,2699 PEACHTREE RD NE,206,Peachtree Heights East,B,33.82807,-84.38696,
LARCENY-FROM VEHICLE,161210863,04/30/2016,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-FROM VEHICLE,161210481,04/30/2016,2015 MARTIN L KING JR DR NW,108,,I,33.75042,-84.45163,
LARCENY-FROM VEHICLE,161210289,04/30/2016,535 LEE ST,401,West End,T,33.73592,-84.41598,
LARCENY-FROM VEHICLE,161210378,04/30/2016,48 DANIEL ST SE,604,Old Fourth Ward,M,33.7528,-84.37053,
LARCENY-FROM VEHICLE,161210414,04/30/2016,1536 MONROE DR NE,213,Morningside/Lenox Park,F,33.79629,-84.36875,
LARCENY-FROM VEHICLE,161212135,04/30/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,161211658,04/30/2016,77 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84064,-84.38193,
LARCENY-FROM VEHICLE,161211586,04/30/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,161212916,04/30/2016,660 PEACHTREE ST NE @FOX THEATER,505,Midtown,E,33.7727,-84.38497,
LARCENY-FROM VEHICLE,161210695,04/30/2016,3100 LINKS DR SE,611,The Villages at East Lake,O,33.74465,-84.31184,
LARCENY-FROM VEHICLE,161211262,04/30/2016,1444 GRAHAM ST SW,301,Capitol View,X,33.71544,-84.41586,
LARCENY-NON VEHICLE,161211769,04/30/2016,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-NON VEHICLE,161210183,04/30/2016,1105 EUCLID AVE NE,602,Inman Park,N,33.76403,-84.35081,
LARCENY-NON VEHICLE,161211512,04/30/2016,976 OAKLAND DR SW,402,Oakland City,S,33.72827,-84.42686,
LARCENY-NON VEHICLE,161211863,04/30/2016,3300 PEACHTREE RD NE,208,North Buckhead,B,33.84514,-84.37031,
LARCENY-NON VEHICLE,161212777,04/30/2016,2036 SYLVAN RD SW,306,Sylvan Hills,X,33.69924,-84.41819,
LARCENY-NON VEHICLE,161211312,04/30/2016,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631,
LARCENY-NON VEHICLE,161210784,04/30/2016,477 PEACHTREE ST NE ,509,Downtown,M,33.76764,-84.38524,
LARCENY-NON VEHICLE,161211607,04/30/2016,3201 MARTIN L KING JR DR NW,111,,I,33.75428,-84.49165,
LARCENY-NON VEHICLE,161212193,04/30/2016,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70405,-84.45488,
LARCENY-NON VEHICLE,161210223,04/30/2016,1083 BIRCH ST SW,306,Sylvan Hills,X,33.70568,-84.42372,
AUTO THEFT,161210242,04/30/2016,1791 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80388,-84.36715,
AUTO THEFT,161210451,04/30/2016,350 MORELAND AVE NE,602,Inman Park,N,33.76377,-84.3497,
AUTO THEFT,161210659,04/30/2016,330 BROWNLEE RD SW,406,,I,33.74716,-84.49741,
AUTO THEFT,161210849,04/30/2016,1867 MYRTLE DR SW,410,Campbellton Road,R,33.70394,-84.4551,
AUTO THEFT,161213117,04/30/2016,707 ERIN AVE SW,301,Capitol View,X,33.71974,-84.41089,
AUTO THEFT,161213089,04/30/2016,1153 GRAYMONT DR SW,403,Oakland City,S,33.7237,-84.43682,
AUTO THEFT,161210892,04/30/2016,3744 STEPHANIE DR SW,414,Deerwood,P,33.67384,-84.51089,
AUTO THEFT,161211037,04/30/2016,1061 SEABOARD AVE NE,606,Ormewood Park,W,33.73207,-84.34996,
AUTO THEFT,161211115,04/30/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
AUTO THEFT,161212340,04/30/2016,51 GAMMON AVE,305,South Atlanta,Y,33.71799,-84.38653,
AUTO THEFT,161211556,04/30/2016,28 12TH ST NE,503,Midtown,E,33.78481,-84.38681,
AUTO THEFT,161210114,04/30/2016,1052 W PEACHTREE ST NE,503,Midtown,E,33.78326,-84.38783,
AUTO THEFT,161210727,04/30/2016,1295 DONNELLY AVE SW,402,West End,T,33.73487,-84.42975,
AUTO THEFT,161210739,04/30/2016,1336 ALLEGHENY ST SW,402,West End,T,33.73483,-84.43138,
AUTO THEFT,161202644,04/29/2016,2035 BENT CREEK WAY SW,410,Campbellton Road,R,33.701,-84.46608,
AUTO THEFT,161201865,04/29/2016,795 POLLARD BLVD SW,304,Summerhill,V,33.73328,-84.391,
AUTO THEFT,161202175,04/29/2016,40 PEACHTREE VALLEY RD NE,207,,E,33.81133,-84.38989,
AUTO THEFT,161201622,04/29/2016,106 BAKER ST NE,509,Downtown,M,33.76246,-84.38386,
AUTO THEFT,161202584,04/29/2016,275 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
AUTO THEFT,161200577,04/29/2016,1355 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7394,-84.43203,
AUTO THEFT,161203130,04/29/2016,3024 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.7527,-84.48607,
AUTO THEFT,161201511,04/29/2016,660 MCWILLIAMS RD SE @APS KIPP VISION,310,Lakewood,Z,33.68951,-84.36635,
AUTO THEFT,161203397,04/29/2016,2500 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82307,-84.38757,
AUTO THEFT,161201202,04/29/2016,1705 JONESBORO RD SE,307,Lakewood Heights,Y,33.70546,-84.37904,
LARCENY-NON VEHICLE,161203308,04/29/2016,2260 FAIRBURN RD SW,412,Ben Hill Acres,P,33.69265,-84.51049,
LARCENY-NON VEHICLE,161202527,04/29/2016,901 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76375,-84.41708,
LARCENY-NON VEHICLE,161201850,04/29/2016,3311 EMPIRE BLVD SW,312,Glenrose Heights,Z,33.66357,-84.39392,
LARCENY-NON VEHICLE,161201863,04/29/2016,550 FEDERAL TER SE,305,Chosewood Park,Y,33.71525,-84.36987,
LARCENY-NON VEHICLE,161200069,04/29/2016,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465,
LARCENY-NON VEHICLE,161201445,04/29/2016,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-NON VEHICLE,161201224,04/29/2016,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77689,-84.40807,
LARCENY-NON VEHICLE,161201271,04/29/2016,2844 GLENWOOD AVE SE,611,East Lake,O,33.73943,-84.29437,
LARCENY-NON VEHICLE,161201083,04/29/2016,755 HANK AARON DR SW,304,Grant Park,W,33.73056,-84.37352,
LARCENY-NON VEHICLE,161202637,04/29/2016,1167 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76378,-84.42565,
LARCENY-NON VEHICLE,161202632,04/29/2016,384 WOODWARD WAY NW,205,Sherwood Forest,E,33.79887,-84.38166,
LARCENY-NON VEHICLE,161202743,04/29/2016,230 18TH ST NW,501,Atlantic Station,E,33.79231,-84.39541,
LARCENY-NON VEHICLE,161201504,04/29/2016,1509 PONCE DE LEON AVE NE,608,Druid Hills,N,33.77382,-84.33697,
LARCENY-FROM VEHICLE,161202000,04/29/2016,2778 VINEYARDS DR SE,312,Rosedale Heights,Z,33.6791,-84.37093,
LARCENY-FROM VEHICLE,161200785,04/29/2016,921 HIGHLAND VW NE     ,601,Virginia Highland,F,33.77572,-84.35904,
LARCENY-FROM VEHICLE,161201126,04/29/2016,1805 JONESBORO RD SE,307,Lakewood Heights,Y,33.70471,-84.37885,
LARCENY-FROM VEHICLE,161201856,04/29/2016,221 PEACHTREE CIR NE,502,Ansley Park,E,33.79583,-84.38556,
LARCENY-FROM VEHICLE,161203003,04/29/2016,1917 DEFOOR AVE NW,204,Underwood Hills,D,33.80778,-84.42604,
LARCENY-FROM VEHICLE,161201280,04/29/2016,4365 ROSWELL RD NE,209,North Buckhead,B,33.87446,-84.37987,
LARCENY-FROM VEHICLE,161132076,04/29/2016,441 16TH ST ST NW,501,Atlantic Station,E,33.78874,-84.40468,
LARCENY-FROM VEHICLE,161203139,04/29/2016,135  W WIEUCA RD NW,202,Chastain Park,A,33.87583,-84.392,
LARCENY-FROM VEHICLE,161202981,04/29/2016,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599,
LARCENY-FROM VEHICLE,161203080,04/29/2016,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
LARCENY-FROM VEHICLE,161200841,04/29/2016,3097 MAPLE DR NE,206,Buckhead Village,B,33.83977,-84.37198,
LARCENY-FROM VEHICLE,161201659,04/29/2016,691 14TH ST NW,501,Home Park,E,33.78603,-84.40967,
LARCENY-FROM VEHICLE,161201226,04/29/2016,748 IRA ST SW,303,Mechanicsville,V,33.73456,-84.39973,
LARCENY-FROM VEHICLE,161201479,04/29/2016,352 PARK AVE SE,605,Grant Park,W,33.7449,-84.36936,
LARCENY-FROM VEHICLE,161201604,04/29/2016,75 13TH ST NE,503,Midtown,E,33.78547,-84.38496,
LARCENY-FROM VEHICLE,161201880,04/29/2016,JOHN WESLEY DOBBS AVE NE / SAMPSON ST NE,604,Old Fourth Ward,M,33.75945,-84.36559,
LARCENY-FROM VEHICLE,161202016,04/29/2016,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,161200075,04/29/2016,MITCHELL ST SW / BROAD ST SW,512,Downtown,M,33.75131,-84.39369,
LARCENY-NON VEHICLE,161201959,04/29/2016,1695 NORTHSIDE DR NW,207,Loring Heights,E,33.80107,-84.40742,
LARCENY-NON VEHICLE,161200760,04/29/2016,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,161202102,04/29/2016,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
LARCENY-NON VEHICLE,161202111,04/29/2016,1280 CAROLINE ST NE,609,Edgewood,O,33.75957,-84.34602,
LARCENY-NON VEHICLE,161202266,04/29/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,161200631,04/29/2016,945 FERN AVE SE,304,Peoplestown,V,33.72875,-84.38536,
LARCENY-NON VEHICLE,161198108,04/29/2016,6000 N TERMINAL PKWY,706,,,33.64184,-84.4477,
BURGLARY-RESIDENCE,161201816,04/29/2016,425 LINDBERGH DR NE,211,Peachtree Hills,B,33.82102,-84.37384,
BURGLARY-RESIDENCE,161203324,04/29/2016,423 PARKWAY DR NE,603,Old Fourth Ward,M,33.76597,-84.3733,
BURGLARY-RESIDENCE,161201474,04/29/2016,1049 SEABOARD AVE NE,606,Reynoldstown,N,33.75724,-84.35218,
BURGLARY-RESIDENCE,161201901,04/29/2016,480 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.81948,-84.37347,
BURGLARY-RESIDENCE,161201268,04/29/2016,183 HEMPHILL SCHOOL RD NW,111,Oakcliff,H,33.76066,-84.50035,
BURGLARY-RESIDENCE,161202046,04/29/2016,2207 FORREST PL NW,203,Riverside,D,33.81597,-84.46981,
BURGLARY-RESIDENCE,161201739,04/29/2016,910 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77421,-84.35762,
BURGLARY-RESIDENCE,161202894,04/29/2016,546 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.76961,-84.4175,
BURGLARY-RESIDENCE,161203297,04/29/2016,2834 PEEK RD NW,112,Collier Heights,I,33.77557,-84.47939,
BURGLARY-RESIDENCE,161203118,04/29/2016,2510 EDWARDS DR NW,203,Riverside,D,33.81536,-84.47048,
BURGLARY-RESIDENCE,161202112,04/29/2016,200 CARVER CIR NW,108,Dixie Hills,J,33.75957,-84.45756,
BURGLARY-RESIDENCE,161202936,04/29/2016,2682 BURTON RD NW,111,Westhaven,I,33.75554,-84.47565,
AGG ASSAULT,161202268,04/29/2016,1428 PONCE DE LEON AVE,608,Druid Hills,N,33.77556,-84.3401,
AGG ASSAULT,161201822,04/29/2016,555 HOLLY ST NW,107,Grove Park,J,33.77002,-84.43742,
AGG ASSAULT,161201546,04/29/2016,1944 PIEDMONT CIR NE,213,Piedmont Heights,F,33.81165,-84.36787,
AGG ASSAULT,161200259,04/29/2016,310 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70559,-84.35628,
AGG ASSAULT,161202806,04/29/2016,1826 LANGSTON AVE SW,306,Sylvan Hills,X,33.70519,-84.42001,
AGG ASSAULT,161203283,04/29/2016,766 PLAINVILLE DR SW,407,Wildwood (NPU-H),H,33.74052,-84.51913,
ROBBERY-PEDESTRIAN,161202011,04/29/2016,2716 MARTIN L KING JR DR NW,405,Florida Heights,I,33.75074,-84.45848,
ROBBERY-PEDESTRIAN,161200300,04/29/2016,695 NORTH AVE NE @MASQUERADE CLUB,603,Old Fourth Ward,M,33.77073,-84.3645,
ROBBERY-PEDESTRIAN,161193204,04/28/2016,810 BERYL ST SW,302,Pittsburgh,V,33.73289,-84.40686,
ROBBERY-PEDESTRIAN,161192492,04/28/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.6992,-84.40946,
AGG ASSAULT,161190487,04/28/2016,2479 ABNER TER NW @FLIPPER TEMPLE,110,Scotts Crossing,G,33.80106,-84.46803,
AGG ASSAULT,161191648,04/28/2016,494 NORFOLK ST NW,106,Bankhead,K,33.76814,-84.41889,
AGG ASSAULT,161191765,04/28/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299,
AGG ASSAULT,161190284,04/28/2016,632  IRWIN ST NE,604,Old Fourth Ward,M,33.75757,-84.36563,
AGG ASSAULT,161192451,04/28/2016,62 COCA COLA PL SE,510,Downtown,M,33.753,-84.37993,
BURGLARY-RESIDENCE,161192136,04/28/2016,1396 KENNESAW DR NW,107,Grove Park,J,33.76666,-84.4333,
BURGLARY-RESIDENCE,161192157,04/28/2016,2016 BRIAR TRAIL CT SW,412,Briar Glen,P,33.69681,-84.50184,
BURGLARY-RESIDENCE,161190837,04/28/2016,1325 NISKEY LAKE RD SW,412,Niskey Lake,P,33.71841,-84.53414,
BURGLARY-RESIDENCE,161190014,04/28/2016,885 GLENDALE TER NE,506,Midtown,E,33.77913,-84.37631,
BURGLARY-RESIDENCE,161192862,04/28/2016,85 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67291,-84.39153,
BURGLARY-NONRES,161190418,04/28/2016,3401 NORTHSIDE PKWY NW,202,West Paces Ferry/Northside,A,33.84738,-84.42786,
LARCENY-NON VEHICLE,161193375,04/28/2016,44 PRYOR ST SE,511,Downtown,M,33.75328,-84.38948,
LARCENY-NON VEHICLE,161191999,04/28/2016,830 WILLOUGHBY WAY NE ,603,Old Fourth Ward,M,33.76466,-84.36061,
LARCENY-NON VEHICLE,161192563,04/28/2016,2456 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75166,-84.46789,
LARCENY-NON VEHICLE,161192897,04/28/2016,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,161192285,04/28/2016,1078 SIMS ST SW,302,Pittsburgh,V,33.72529,-84.40301,
LARCENY-NON VEHICLE,161191194,04/28/2016,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736,
LARCENY-NON VEHICLE,161191652,04/28/2016,1046 FAYETTEVILLE RD SE,612,East Atlanta,W,33.72555,-84.3227,
LARCENY-NON VEHICLE,161192130,04/28/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,161192431,04/28/2016,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,161190753,04/28/2016,2193 PEACHTREE RD NE,211,,E,33.81411,-84.39144,
LARCENY-NON VEHICLE,161192004,04/28/2016,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875,
LARCENY-NON VEHICLE,161192040,04/28/2016,595 PIEDMONT AVE NE @PUBLIX ,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,161190419,04/28/2016,1133 HUFF RD NW,203,Blandtown,D,33.78978,-84.42557,
LARCENY-FROM VEHICLE,161190763,04/28/2016,951 GLENWOOD AVE SE,607,Ormewood Park,W,33.73966,-84.35664,
LARCENY-FROM VEHICLE,161190779,04/28/2016,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471,
LARCENY-FROM VEHICLE,161190803,04/28/2016,104 GASLIGHT LN NW,108,Dixie Hills,J,33.75687,-84.46635,
LARCENY-FROM VEHICLE,161190810,04/28/2016,1776 WARREN CT NW,201,Ridgewood Heights,C,33.82144,-84.44563,
LARCENY-FROM VEHICLE,161190816,04/28/2016,325 E PACES FERRY RD NE,206,Buckhead Village,B,33.8388,-84.37694,
LARCENY-FROM VEHICLE,161190892,04/28/2016,939 MARTIN ST SE,304,Peoplestown,V,33.72884,-84.38349,
LARCENY-FROM VEHICLE,161190977,04/28/2016,390 DIXIE HILLS CIR NW,107,Grove Park,J,33.76593,-84.44958,
LARCENY-FROM VEHICLE,161190719,04/28/2016,2470 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82346,-84.37123,
LARCENY-FROM VEHICLE,161190411,04/28/2016,660 CASANOVA ST SE,607,Benteen Park,W,33.7161,-84.36653,
LARCENY-FROM VEHICLE,161190987,04/28/2016,1670 HAVILON DR SW,404,Cascade Avenue/Road,S,33.72869,-84.44273,
LARCENY-FROM VEHICLE,161183090,04/28/2016,2740 GREENBRIAR PKWY SW @GREENBRIAR VILLAGE,411,Greenbriar,R,33.68887,-84.48877,
LARCENY-FROM VEHICLE,161190185,04/28/2016,40  HILLIARD ST NE,604,Sweet Auburn,M,33.75551,-84.3766,
LARCENY-FROM VEHICLE,161190271,04/28/2016,3344 PEACHTREE RD NE,208,North Buckhead,B,33.84652,-84.36834,
LARCENY-FROM VEHICLE,161190276,04/28/2016,1983 HOWELL MILL RD NW,205,Channing Valley,C,33.80884,-84.41276,
LARCENY-FROM VEHICLE,161190346,04/28/2016,276 MEMORIAL DRIVE,512,Downtown,M,33.7465,-84.39652,
LARCENY-FROM VEHICLE,161191486,04/28/2016,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
LARCENY-FROM VEHICLE,161192872,04/28/2016,322 TED TURNER DR NW ,508,Downtown,M,33.76332,-84.389,
LARCENY-FROM VEHICLE,161192359,04/28/2016,1411 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80574,-84.43404,
LARCENY-FROM VEHICLE,161192567,04/28/2016,815 LYNHURST DR SW @WEST MANOR BAPTIST,406,West Manor,I,33.73375,-84.48896,
LARCENY-FROM VEHICLE,161192736,04/28/2016,1739 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80748,-84.36519,
LARCENY-FROM VEHICLE,161192810,04/28/2016,1436 MERIDIAN ST SE,609,Edgewood,O,33.75088,-84.34032,
LARCENY-FROM VEHICLE,161192835,04/28/2016,2001 JAMES JACKSON PKWY NW,113,Riverside,D,33.81026,-84.47624,
LARCENY-FROM VEHICLE,161192960,04/28/2016,135 W WIEUCA RD NW,202,Chastain Park,A,33.87583,-84.392,
LARCENY-FROM VEHICLE,161193311,04/28/2016,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
LARCENY-FROM VEHICLE,161193337,04/28/2016,715 PEACHTREE ROAD ST NE ,505,Midtown,E,33.774,-84.38412,
LARCENY-FROM VEHICLE,161193161,04/28/2016,1891 DETROIT AVE NW,107,Grove Park,J,33.76726,-84.44883,
LARCENY-FROM VEHICLE,161193226,04/28/2016,4475 ROSWELL RD NE,209,North Buckhead,B,33.87728,-84.37949,
LARCENY-FROM VEHICLE,161191610,04/28/2016,549 PEACHTREE ST NE,509,Downtown,M,33.76949,-84.38484,
LARCENY-FROM VEHICLE,161191715,04/28/2016,2852 CASCADE RD SW ,409,Cascade Heights,I,33.71955,-84.48012,
LARCENY-FROM VEHICLE,161191755,04/28/2016,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,506,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,161191908,04/28/2016,2270 CASCADE RD SW,409,Adams Park,R,33.72244,-84.46286,
LARCENY-FROM VEHICLE,161191916,04/28/2016,2020 HIGHVIEW RD SW,406,Beecher Hills,I,33.73214,-84.45771,
LARCENY-FROM VEHICLE,161191933,04/28/2016,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
LARCENY-FROM VEHICLE,161191963,04/28/2016,2751 PEYTON RD NW     ,203,Riverside,D,33.80851,-84.47771,
LARCENY-FROM VEHICLE,161191436,04/28/2016,106 BAKER ST NE,509,Downtown,M,33.76246,-84.38386,
LARCENY-FROM VEHICLE,161193112,04/28/2016,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-FROM VEHICLE,161191942,04/28/2016,1030 JUNIPER ST NE,503,Midtown,E,33.78303,-84.38235,
LARCENY-FROM VEHICLE,161192837,04/28/2016,201 TED TURNER DR SW,507,Castleberry Hill,M,33.74915,-84.39837,
LARCENY-NON VEHICLE,161192069,04/28/2016,50 LAKELAND DR NW,206,South Tuxedo Park,B,33.84868,-84.38422,
LARCENY-NON VEHICLE,161192603,04/28/2016,870 INMAN VILLAGE PKWY NE,602,Inman Park,N,33.76121,-84.36,
LARCENY-NON VEHICLE,161192381,04/28/2016,1655 MCLENDON AVE NE,608,Candler Park,N,33.76501,-84.33325,
LARCENY-NON VEHICLE,161190699,04/28/2016,320 LUCKIE ST NW,508,Downtown,M,33.7632,-84.39637,
LARCENY-NON VEHICLE,161190316,04/28/2016,1190 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.72254,-84.40759,
AUTO THEFT,161192263,04/28/2016,660 IRWIN ST NE ,604,Old Fourth Ward,M,33.75787,-84.36522,
AUTO THEFT,161191852,04/28/2016,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
AUTO THEFT,161192014,04/28/2016,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77682,-84.40822,
AUTO THEFT,161192083,04/28/2016,687 CASCADE AVE SW,404,Westview,T,33.73682,-84.43647,
AUTO THEFT,161193340,04/28/2016,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72856,-84.38064,
AUTO THEFT,161192622,04/28/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
AUTO THEFT,161192907,04/28/2016,3290 CASCADE PARC BLVD SW;,409,Southwest,R,33.7004,-84.49634,
AUTO THEFT,161193132,04/28/2016,920 DILL AVE SW,301,Capitol View,X,33.71822,-84.41887,
AUTO THEFT,161190656,04/28/2016,2049 PERKERSON RD SW,306,Sylvan Hills,X,33.69858,-84.41722,
AUTO THEFT,161190709,04/28/2016,2838 ENGLE RD NW,112,Collier Heights,I,33.76928,-84.48071,
