UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,173031032,10/30/2017,PETERS ST SW / FAIR ST SW,507,Castleberry Hill,M,33.74797,-84.40116,
LARCENY-NON VEHICLE,173031348,10/30/2017,151 14TH ST NW,501,Home Park,E,33.78677,-84.39228,
LARCENY-NON VEHICLE,173031599,10/30/2017,455 FULTON ST SW,303,Mechanicsville,V,33.74173,-84.40283,
LARCENY-NON VEHICLE,173031608,10/30/2017,787 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41382,
AUTO THEFT,173030396,10/30/2017,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83667,-84.36813,
LARCENY-NON VEHICLE,173032458,10/30/2017,3263 VERDANT DR SW,411,Greenbriar,R,33.68439,-84.49534,
LARCENY-NON VEHICLE,173030924,10/30/2017,250 PINE ST NW,504,Downtown,M,33.76774,-84.39542,
LARCENY-NON VEHICLE,173030559,10/30/2017,1039 GRANT ST SE,605,Grant Park,W,33.72613,-84.37683,
LARCENY-FROM VEHICLE,173031289,10/30/2017,2350 DANIEL RD SW,413,,P,33.6892,-84.51674,
LARCENY-NON VEHICLE,173031616,10/30/2017,495 WHITEHALL ST SW,507,Castleberry Hill,M,33.74378,-84.40373,
LARCENY-NON VEHICLE,173031878,10/30/2017,603 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.77107,-84.41247,
LARCENY-FROM VEHICLE,173031657,10/30/2017,404 DARTMOUTH DR SW,407,Baker Hills,H,33.75964,-84.51638,
LARCENY-FROM VEHICLE,173032384,10/30/2017,275 BAKER ST NW,508,Downtown,M,33.76171,-84.39569,
LARCENY-FROM VEHICLE,173032356,10/30/2017,NORTHSIDE DR NW / 11TH ST NW,501,Home Park,E,33.78301,-84.40747,
LARCENY-FROM VEHICLE,173032361,10/30/2017,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78186,-84.37217,
LARCENY-FROM VEHICLE,173032381,10/30/2017,1216 SPRING ST NW,502,Midtown,E,33.78798,-84.38938,
LARCENY-FROM VEHICLE,173032115,10/30/2017,3886 PRINCETON LAKES WAY SW,414,Princeton Lakes,P,33.66112,-84.51344,
LARCENY-FROM VEHICLE,173032217,10/30/2017,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174,
LARCENY-FROM VEHICLE,173032038,10/30/2017,500 BISHOP ST NW,207,Loring Heights,E,33.7918,-84.40572,
LARCENY-FROM VEHICLE,173030904,10/30/2017,58 SAINT CLAIRE LN NE,210,Pine Hills,B,33.83052,-84.35508,
LARCENY-FROM VEHICLE,173032382,10/30/2017,2143 PEACHTREE RD NE,207,,E,33.81286,-84.39237,
LARCENY-FROM VEHICLE,173031950,10/30/2017,4511 CAMPBELLTON RD SW,412,,P,33.69574,-84.53629,
LARCENY-FROM VEHICLE,173032395,10/30/2017,339 14TH ST NW,501,Home Park,E,33.78627,-84.39817,
LARCENY-FROM VEHICLE,173032404,10/30/2017,63 HABERSHAM COVE LN NW,202,Tuxedo Park,A,33.85329,-84.38607,
LARCENY-FROM VEHICLE,173031383,10/30/2017,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713,
LARCENY-FROM VEHICLE,173030141,10/30/2017,259 PETERS ST SW,507,Castleberry Hill,M,33.7474,-84.4019,
LARCENY-FROM VEHICLE,173031241,10/30/2017,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-FROM VEHICLE,173031320,10/30/2017,3519 NORTHSIDE PKWY NW,202,Randall Mill,A,33.85074,-84.43027,
LARCENY-FROM VEHICLE,173031742,10/30/2017,390 EUCLID TER,608,Candler Park,N,33.76527,-84.34713,
LARCENY-FROM VEHICLE,173030247,10/30/2017,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
LARCENY-FROM VEHICLE,173031186,10/30/2017,750 FRANCIS PL NW,110,Grove Park,J,33.77495,-84.43798,
LARCENY-FROM VEHICLE,173030185,10/30/2017,674 SOMERSET TER NE,602,Poncey-Highland,N,33.77272,-84.36243,
LARCENY-FROM VEHICLE,173030894,10/30/2017,759 POLLARD BLVD SW ,304,Summerhill,V,33.73398,-84.39099,
LARCENY-FROM VEHICLE,173030718,10/30/2017,476 WILMER ST NE,603,Old Fourth Ward,M,33.7676,-84.36637,
LARCENY-FROM VEHICLE,173030710,10/30/2017,3711 MARTIN L KING JR DR NW,111,Adamsville,H,33.76414,-84.50966,
LARCENY-FROM VEHICLE,173031384,10/30/2017,2157 LENOX RD NE,213,Lindridge/Martin Manor,F,33.81365,-84.35135,
LARCENY-FROM VEHICLE,173031397,10/30/2017,1117 PEACHTREE WALK NE,503,Midtown,E,33.78537,-84.38615,
LARCENY-FROM VEHICLE,173031491,10/30/2017,699 PIEDMONT AVE NE,505,Midtown,E,33.77372,-84.38155,
LARCENY-FROM VEHICLE,173031540,10/30/2017,688 SPRING ST NW,505,Midtown,E,33.77334,-84.38894,
LARCENY-FROM VEHICLE,173031649,10/30/2017,1963 HOSEA L WILLIAMS DR SE,610,Kirkwood,O,33.75171,-84.32333,
LARCENY-FROM VEHICLE,173031693,10/30/2017,97 IVY TRL NE,209,North Buckhead,B,33.85667,-84.37987,
LARCENY-FROM VEHICLE,173031532,10/30/2017,384 WOODWARD WAY NW,205,Memorial Park,C,33.82019,-84.41178,
LARCENY-FROM VEHICLE,173031453,10/30/2017,478 SUNSET AVE NW,103,English Avenue,L,33.76771,-84.40999,
LARCENY-FROM VEHICLE,173031750,10/30/2017,349 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.8178,-84.37649,
LARCENY-NON VEHICLE,173031025,10/30/2017,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,173031771,10/30/2017,3535 PEACHTREE RD NE ,210,Lenox,B,33.85272,-84.36021,
LARCENY-NON VEHICLE,173031524,10/30/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,173031404,10/30/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,173030723,10/30/2017,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,173031343,10/30/2017,1203 W PACES FERRY RD NW,201,West Paces Ferry/Northside,A,33.84907,-84.43003,
BURGLARY-RESIDENCE,173032158,10/30/2017,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554,
BURGLARY-RESIDENCE,173031202,10/30/2017,980 CONFEDERATE CT SE,607,Ormewood Park,W,33.72953,-84.3613,
BURGLARY-NONRES,173030625,10/30/2017,3500 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79739,-84.49623,
BURGLARY-RESIDENCE,173031490,10/30/2017,952 DIVISION ST NW,106,Bankhead,K,33.7642,-84.41862,
BURGLARY-RESIDENCE,173031429,10/30/2017,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
BURGLARY-RESIDENCE,173030765,10/30/2017,80 ROCKMART DR NW,105,Hunter Hills,K,33.75714,-84.4296,
BURGLARY-RESIDENCE,173031041,10/30/2017,2240 BUTNER RD SW,413,Fairburn,P,33.69142,-84.52159,
BURGLARY-RESIDENCE,173031071,10/30/2017,885 BRIARCLIFF RD NE,608,Druid Hills,N,33.77849,-84.34576,
BURGLARY-RESIDENCE,173031871,10/30/2017,104 PARK AVE SE,305,South Atlanta,Y,33.71183,-84.38627,
AGG ASSAULT,173032576,10/30/2017,1259 WESTMONT RD SW,403,Venetian Hills,S,33.72096,-84.43773,
AGG ASSAULT,173032398,10/30/2017,1631 STANTON RD SW,408,,R,33.71076,-84.4438,
AGG ASSAULT,173032064,10/30/2017,265 14TH ST NW,501,Home Park,E,33.78646,-84.39553,
AGG ASSAULT,173032162,10/30/2017,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
AGG ASSAULT,173031840,10/30/2017,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
AGG ASSAULT,173032430,10/30/2017,2266 BAYWOOD DR SE,310,Swallow Circle/Baywood,Z,33.69227,-84.38809,
AGG ASSAULT,173030999,10/30/2017,217 MAPLE ST NW,102,Vine City,L,33.7606,-84.40523,
AGG ASSAULT,173031844,10/30/2017,2950 SPRINGDALE RD SW,311,Hammond Park,X,33.67479,-84.41619,
ROBBERY-PEDESTRIAN,173030591,10/30/2017,717 LEE ST SW,401,West End,T,33.73516,-84.41421,
ROBBERY-COMMERCIAL,173031236,10/30/2017,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
ROBBERY-PEDESTRIAN,173032275,10/30/2017,1370 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79224,-84.35302,
ROBBERY-PEDESTRIAN,173030968,10/30/2017,FULTON INDUSTRIAL BLVD NW / DONALD LEE HOLLOWELL PKWY,114,Bankhead/Bolton,H,33.78989,-84.49615,
ROBBERY-PEDESTRIAN,173020259,10/29/2017,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294,
ROBBERY-PEDESTRIAN,173020879,10/29/2017,3394 ADKINS RD NW,114,Fairburn Heights,H,33.77282,-84.50252,
ROBBERY-PEDESTRIAN,173021312,10/29/2017,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713,
ROBBERY-PEDESTRIAN,173022089,10/29/2017,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425,
ROBBERY-PEDESTRIAN,173021863,10/29/2017,3540 N CAMP CREEK PKWY SW,414,,P,33.6708,-84.50255,
ROBBERY-COMMERCIAL,173021853,10/29/2017,2770 LENOX RD NE,210,Pine Hills,B,33.83095,-84.3562,
ROBBERY-RESIDENCE,173020073,10/29/2017,453 BOULEVARD NE,603,Old Fourth Ward,M,33.76678,-84.3718,
AGG ASSAULT,173021187,10/29/2017,2200 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7053,-84.46047,
AGG ASSAULT,173020479,10/29/2017,3 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75459,-84.41766,
AGG ASSAULT,173021279,10/29/2017,1284 OAKLAND DR SW,403,Oakland City,S,33.7202,-84.42735,
BURGLARY-RESIDENCE,173021134,10/29/2017,3511 ROXBORO RD NE,210,Ridgedale Park,B,33.85019,-84.35582,
BURGLARY-RESIDENCE,173021900,10/29/2017,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745,
BURGLARY-RESIDENCE,173022106,10/29/2017,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
BURGLARY-NONRES,173020913,10/29/2017,1401 LAKEWOOD AVE SE,305,South Atlanta,Y,33.71631,-84.38159,
BURGLARY-RESIDENCE,173021439,10/29/2017,1371 KIMBERLY WAY SW;,412,Ashley Courts,P,33.71771,-84.52315,
BURGLARY-RESIDENCE,173021418,10/29/2017,2198 BARGE RD SW,412,Briar Glen,P,33.69597,-84.50609,
BURGLARY-RESIDENCE,173021190,10/29/2017,2124 BRIAR GLEN LN SW,412,Briar Glen,P,33.69608,-84.5011,
LARCENY-NON VEHICLE,173021875,10/29/2017,2115 FAULKNER RD NE,212,Lindridge/Martin Manor,F,33.81215,-84.35766,
LARCENY-NON VEHICLE,173021433,10/29/2017,650 PONCE DE LEON AVE NE ,506,Midtown,E,33.77352,-84.36667,
LARCENY-NON VEHICLE,173021076,10/29/2017,3177 PEACHTREE RD,206,Buckhead Village,B,33.841,-84.37551,
LARCENY-NON VEHICLE,173020902,10/29/2017,2044 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70658,-84.4568,
LARCENY-NON VEHICLE,173020848,10/29/2017,1955 MORELAND AVE SE,308,Thomasville Heights,Z,33.70235,-84.34959,
LARCENY-FROM VEHICLE,173021448,10/29/2017,931 MONROE DR NE @BELTLINE BUSINESS,506,Midtown,E,33.77986,-84.36917,
LARCENY-FROM VEHICLE,173021444,10/29/2017,757 CLEVELAND AVE SW,309,Perkerson,X,33.68133,-84.41363,
LARCENY-FROM VEHICLE,173021521,10/29/2017,112 COURTLAND ST NE,510,Downtown,M,33.75756,-84.38434,
LARCENY-FROM VEHICLE,173021490,10/29/2017,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68173,-84.40783,
LARCENY-FROM VEHICLE,173021592,10/29/2017,1715 HOWELL MILL RD NW @HOWELL MILL SQUARE,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-FROM VEHICLE,173021952,10/29/2017,171 AUBURN AVE NE @CITY WALK APARTMENTS,510,Downtown,M,33.75546,-84.38185,
LARCENY-FROM VEHICLE,173021959,10/29/2017,684 JOHN W DOBBS NE,604,Old Fourth Ward,M,33.75953,-84.36503,
LARCENY-FROM VEHICLE,173021692,10/29/2017,2090 JONESBORO RD SE,308,Norwood Manor,Z,33.6964,-84.36934,
LARCENY-FROM VEHICLE,173021833,10/29/2017,2387 SUMMIT AVE NW,109,Almond Park,G,33.78395,-84.46634,
LARCENY-FROM VEHICLE,173021971,10/29/2017,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7606,-84.38593,
LARCENY-FROM VEHICLE,173022021,10/29/2017,71 13TH ST NE,503,Midtown,E,33.78554,-84.38542,
LARCENY-FROM VEHICLE,173021575,10/29/2017,269 SCIPLE TER NW @SIMS AVE BAPTIST,102,Vine City,L,33.76204,-84.41501,
LARCENY-FROM VEHICLE,173021389,10/29/2017,10TH ST NE / PIEDMONT AVE NE,503,Midtown,E,33.78178,-84.38047,
LARCENY-FROM VEHICLE,173022009,10/29/2017,1016 HOWELL MILL RD,501,Home Park,E,33.78235,-84.41358,
LARCENY-FROM VEHICLE,173022015,10/29/2017,771 JUNIPER ST NE,505,Midtown,E,33.77561,-84.38289,
LARCENY-FROM VEHICLE,173021056,10/29/2017,2545 ACORN AVE NE,206,Garden Hills,B,33.82491,-84.37834,
LARCENY-FROM VEHICLE,173020864,10/29/2017,205 RUMSON RD NE,206,Garden Hills,B,33.8306,-84.38064,
LARCENY-FROM VEHICLE,173021287,10/29/2017,751 PIEDMONT AVE NE,505,Midtown,E,33.77515,-84.38141,
LARCENY-FROM VEHICLE,173021015,10/29/2017,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80359,-84.41421,
LARCENY-FROM VEHICLE,173021030,10/29/2017,3083 DALE DR NE,211,Peachtree Park,B,33.83759,-84.36578,
LARCENY-FROM VEHICLE,173021042,10/29/2017,3465 NORTHSIDE PKWY NW,202,Randall Mill,A,33.84967,-84.43004,
LARCENY-FROM VEHICLE,173020873,10/29/2017,759 POLLARD BLVD SW,304,Summerhill,V,33.73398,-84.39099,
LARCENY-FROM VEHICLE,173021005,10/29/2017,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76462,-84.36561,
LARCENY-FROM VEHICLE,173020987,10/29/2017,996 ASHBY GRV SW,104,Ashview Heights,T,33.74981,-84.42026,
LARCENY-FROM VEHICLE,173020343,10/29/2017,220 AUBURN AVE NE,510,Downtown,M,33.75563,-84.38068,
LARCENY-FROM VEHICLE,173020415,10/29/2017,442 LOVEJOY ST NW,504,Downtown,M,33.7668,-84.39315,
LARCENY-FROM VEHICLE,173020448,10/29/2017,292 HUNNICUTT ST NW,504,Downtown,M,33.76655,-84.39588,
LARCENY-FROM VEHICLE,173020565,10/29/2017,800 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.8258,-84.36149,
