UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,171510597,05/31/2017,290 SOUTHERLAND TER NE,608,Lake Claire,N,33.76189,-84.32443,
LARCENY-FROM VEHICLE,171510073,05/31/2017,969 MARIETTA ST NW,504,Marietta Street Artery,E,33.77876,-84.40931,
LARCENY-FROM VEHICLE,171511531,05/31/2017,1084 WOODLAND AVE SE @WOODLAND HILLS BAPT,607,Woodland Hills,W,33.72495,-84.35322,
LARCENY-FROM VEHICLE,171510632,05/31/2017,220 BOWEN CIR SW,305,High Point,Y,33.71538,-84.39588,
LARCENY-FROM VEHICLE,171511166,05/31/2017,1071 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80147,-84.4223,
LARCENY-FROM VEHICLE,171510667,05/31/2017,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
LARCENY-FROM VEHICLE,171511071,05/31/2017,1838 ALMETA AVE NE,608,Lake Claire,N,33.76671,-84.32748,
LARCENY-FROM VEHICLE,171511059,05/31/2017,1400 ENGLISH ST NW,203,Blandtown,D,33.79482,-84.42063,
LARCENY-FROM VEHICLE,171510889,05/31/2017,505 FULTON ST SW,303,Mechanicsville,V,33.74108,-84.40427,
LARCENY-FROM VEHICLE,171510830,05/31/2017,3725 PRINCETON LAKES PKWY SW;,414,Princeton Lakes,P,33.65908,-84.50847,
LARCENY-FROM VEHICLE,171510802,05/31/2017,1617 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76385,-84.44072,
LARCENY-FROM VEHICLE,171510689,05/31/2017,303 PARKWAY DR NE @ATLANTA MEDICAL CEN,604,Old Fourth Ward,M,33.76286,-84.37405,
LARCENY-FROM VEHICLE,171512648,05/31/2017,2559 JONESBORO RD SE,310,Browns Mill Park,Z,33.68396,-84.36623,
LARCENY-FROM VEHICLE,171510782,05/31/2017,589 WILLOW ST NE,509,Downtown,M,33.77058,-84.3827,
LARCENY-FROM VEHICLE,171510620,05/31/2017,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-NON VEHICLE,171511930,05/31/2017,1111 BOULEVARD DR SE,305,Chosewood Park,Y,33.7239,-84.36894,
LARCENY-NON VEHICLE,171511465,05/31/2017,138 PEACHTREE ST NW,508,Downtown,M,33.75736,-84.38797,
LARCENY-NON VEHICLE,171512220,05/31/2017,1400 SPRING ST,502,Midtown,E,33.79213,-84.38929,
LARCENY-NON VEHICLE,171512785,05/31/2017,1015 HILL ST SE,304,Peoplestown,V,33.72676,-84.3788,
LARCENY-NON VEHICLE,171511089,05/31/2017,2231 CAMPBELLTON RD SW,409,Adams Park,R,33.70573,-84.46168,
LARCENY-NON VEHICLE,171511622,05/31/2017,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68071,-84.3847,
LARCENY-NON VEHICLE,171511428,05/31/2017,3382 HABERSHAM RD NW,202,Tuxedo Park,A,33.848,-84.39315,
LARCENY-NON VEHICLE,171511347,05/31/2017,944 BRADY AVE NW,501,Home Park,E,33.78082,-84.41289,
LARCENY-NON VEHICLE,171510819,05/31/2017,124 PARK AVE SE,305,South Atlanta,Y,33.71171,-84.38701,
LARCENY-NON VEHICLE,171510595,05/31/2017,3400 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79375,-84.49584,
LARCENY-NON VEHICLE,171518077,05/31/2017,6000 S TERMINAL PKWY,706,,,33.64082,-84.44629,
LARCENY-NON VEHICLE,171512302,05/31/2017,67 ATLANTA AVE SE,304,Peoplestown,V,33.73014,-84.38574,
LARCENY-NON VEHICLE,171511976,05/31/2017,932 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72966,-84.44058,
LARCENY-NON VEHICLE,171512491,05/31/2017,717 LEE ST SW,401,West End,T,33.73516,-84.41421,
AUTO THEFT,171410944,05/31/2017,300 SPRING ST NW,508,Downtown,M,33.76273,-84.38912,
AUTO THEFT,171512070,05/31/2017,3263 DONALD LEE HOLLOWELL PKWY NW,114,English Park,G,33.78784,-84.49384,
AUTO THEFT,171511302,05/31/2017,1150 ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678,
AUTO THEFT,171511491,05/31/2017,3605 CAMPBELLTON RD SW,412,Ben Hill Acres,P,33.69053,-84.50649,
AUTO THEFT,171511573,05/31/2017,2440 BARGE RD SW,413,,P,33.68847,-84.50615,
AUTO THEFT,171511900,05/31/2017,1702 LANGSTON AVE SW,306,Sylvan Hills,X,33.70847,-84.42211,
AUTO THEFT,171511902,05/31/2017,3376 PEACHTREE RD NE,208,North Buckhead,B,33.84934,-84.3664,
AUTO THEFT,171511975,05/31/2017,2907 3RD AVE SW,311,Hammond Park,X,33.67626,-84.40562,
AUTO THEFT,171512073,05/31/2017,1444 LEE ST SW,408,Fort McPherson,S,33.71415,-84.4261,
AUTO THEFT,171512180,05/31/2017,2416 HYDE MANOR DR NW,204,Hanover West,C,33.82131,-84.43638,
AUTO THEFT,171512398,05/31/2017,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355,
AUTO THEFT,171510669,05/31/2017,1957 BRANTLEY WALK LN NW,203,Riverside,D,33.80955,-84.46652,
AUTO THEFT,171510929,05/31/2017,1797 PINEDALE DR NW,107,Grove Park,J,33.76637,-84.44605,
AUTO THEFT,171511289,05/31/2017,396 GEORGIA AVE SE,605,Grant Park,W,33.73685,-84.37468,
AUTO THEFT,171510877,05/31/2017,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,506,Midtown,E,33.77713,-84.36627,
AUTO THEFT,171501213,05/30/2017,2450 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
AUTO THEFT,171501235,05/30/2017,144 MILLS ST NW,504,Downtown,M,33.76521,-84.39228,
AUTO THEFT,171492058,05/30/2017,674 GARIBALDI ST SW,303,Mechanicsville,V,33.73649,-84.39904,
AUTO THEFT,171500128,05/30/2017,744 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69397,-84.36551,
AUTO THEFT,171500096,05/30/2017,3164 CUSHMAN CIRCLE,406,,I,33.74846,-84.49111,
AUTO THEFT,171500772,05/30/2017,3131 SLATON DR NW,206,Peachtree Heights West,B,33.83993,-84.38539,
AUTO THEFT,171501124,05/30/2017,2327 COUNTRY CLUB DR SW,409,Southwest,R,33.69225,-84.49462,
AUTO THEFT,171501283,05/30/2017,170 AUBURN AVE NE @JOHN CALHOUN PARK,510,Downtown,M,33.75572,-84.382,
AUTO THEFT,171501447,05/30/2017,180 NORTHSIDE DR SW @PASCHAL'S RESTAURANT,507,Castleberry Hill,M,33.74936,-84.40346,
AUTO THEFT,171501727,05/30/2017,343 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.74569,-84.41786,
LARCENY-NON VEHICLE,171501006,05/30/2017,3312 PIEDMONT RD NE,208,Buckhead Forest,B,33.84477,-84.37258,
LARCENY-NON VEHICLE,171501352,05/30/2017,401 LUCKIE ST,504,Downtown,M,33.76549,-84.39601,
LARCENY-NON VEHICLE,171501123,05/30/2017,1700 BEECHER ST SW,404,Cascade Avenue/Road,S,33.7335,-84.44355,
LARCENY-NON VEHICLE,171501735,05/30/2017,41 IRBY AVE NW,206,South Tuxedo Park,B,33.84152,-84.38026,
LARCENY-NON VEHICLE,171500992,05/30/2017,ARTHUR LANGFORD EB PKWY SW / I-285 NB EXPY SW,411,Greenbriar,R,33.69012,-84.49993,
LARCENY-NON VEHICLE,171500115,05/30/2017,1700 MONROE DR NE @KROGER - MONROE,213,Piedmont Heights,F,33.80052,-84.37307,
LARCENY-NON VEHICLE,171508030,05/30/2017,6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
LARCENY-NON VEHICLE,171502732,05/30/2017,458 STOVALL ST SE,606,Ormewood Park,W,33.74162,-84.35412,
LARCENY-NON VEHICLE,171501287,05/30/2017,3330 MARTIN L KING JR DR SW,407,Adamsville,H,33.75392,-84.49736,
LARCENY-NON VEHICLE,171502696,05/30/2017,2450 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
LARCENY-NON VEHICLE,171502011,05/30/2017,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82278,-84.3701,
LARCENY-NON VEHICLE,171501026,05/30/2017,2794 MANGO CIR NW,113,Monroe Heights,G,33.79505,-84.47981,
LARCENY-NON VEHICLE,171501507,05/30/2017,175 15TH ST NE,502,Ansley Park,E,33.78855,-84.38165,
LARCENY-NON VEHICLE,171502572,05/30/2017,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
LARCENY-NON VEHICLE,171502666,05/30/2017,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-FROM VEHICLE,171502515,05/30/2017,I-20 EB EXPY SE / BOULEVARD SE,605,Grant Park,W,33.7433,-84.36813,
LARCENY-FROM VEHICLE,171501514,05/30/2017,1310 ALEXANDER CIR NE,209,North Buckhead,B,33.85416,-84.36613,
LARCENY-FROM VEHICLE,171502107,05/30/2017,250 WILLIAMS ST NW @INFORUM,508,Downtown,M,33.76171,-84.39131,
LARCENY-FROM VEHICLE,171502743,05/30/2017,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-FROM VEHICLE,171502702,05/30/2017,2 JACKSON ST NE,604,Sweet Auburn,M,33.75438,-84.37449,
LARCENY-FROM VEHICLE,171502494,05/30/2017,41 MARIETTA ST NW,508,Downtown,M,33.75549,-84.39059,
LARCENY-FROM VEHICLE,171502489,05/30/2017,1017 BLUE RIDGE AVE,602,Poncey-Highland,N,33.77222,-84.35416,
LARCENY-FROM VEHICLE,171502275,05/30/2017,815 WILLIAMS ST NW,505,Midtown,E,33.77836,-84.39007,
LARCENY-FROM VEHICLE,171501184,05/30/2017,1000 NORTHSIDE DR NW,501,Home Park,E,33.78194,-84.40758,
LARCENY-FROM VEHICLE,171500933,05/30/2017,1716 RICHMOND AVE SE,307,Lakewood Heights,Y,33.70783,-84.37738,
LARCENY-FROM VEHICLE,171500802,05/30/2017,1776 DEVON DR SW,409,Southwest,R,33.70804,-84.48315,
LARCENY-FROM VEHICLE,171500725,05/30/2017,960 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84691,-84.35618,
LARCENY-FROM VEHICLE,171500719,05/30/2017,167 PEACHTREE ST SW,512,Downtown,M,33.75027,-84.39389,
LARCENY-FROM VEHICLE,171501980,05/30/2017,3535 PEACHTREE RD NE @TARGET - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY-FROM VEHICLE,171501966,05/30/2017,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,171501915,05/30/2017,1110 E BEECHWOOD DR NW,202,Randall Mill,A,33.85319,-84.42312,
LARCENY-FROM VEHICLE,171501897,05/30/2017,2333 DANIEL RD SW,413,Fairburn,P,33.69144,-84.51863,
LARCENY-FROM VEHICLE,171501799,05/30/2017,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,171501754,05/30/2017,55 IVAN ALLEN JR DR,508,Downtown,M,33.76467,-84.39038,
LARCENY-FROM VEHICLE,171501068,05/30/2017,451 TUFTON TRL SE,312,Glenrose Heights,Z,33.66601,-84.38489,
LARCENY-FROM VEHICLE,171501679,05/30/2017,739 TRABERT AVE NW,207,Berkeley Park,D,33.79545,-84.41199,
LARCENY-FROM VEHICLE,171501655,05/30/2017,468 MORELAND AVE NE,602,Inman Park,N,33.76694,-84.34915,
LARCENY-FROM VEHICLE,171501428,05/30/2017,3727 PEACHTREE RD NE,210,Ridgedale Park,B,33.85528,-84.35081,
LARCENY-FROM VEHICLE,171501394,05/30/2017,49 BOULEVARD SE,604,Sweet Auburn,M,33.75253,-84.3721,
LARCENY-FROM VEHICLE,171500101,05/30/2017,75 MARTIN LUTHER KING JR BLVD,511,Downtown,M,33.74869,-84.38645,
LARCENY-NON VEHICLE,171501611,05/30/2017,898 OAK ST SW,401,West End,T,33.74057,-84.41738,
LARCENY-NON VEHICLE,171501814,05/30/2017,835 MARTIN LUTHER KING JR DR SW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,171501531,05/30/2017,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,171502315,05/30/2017,225 BAKER ST NW @AQUARIUM,508,Downtown,M,33.76387,-84.39477,
LARCENY-NON VEHICLE,171501142,05/30/2017,3906 ROSWELL RD NE ,209,East Chastain Park,B,33.86179,-84.38127,
LARCENY-NON VEHICLE,171502026,05/30/2017,170 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68072,-84.39451,
BURGLARY-NONRES,171501097,05/30/2017,313 BOULEVARD SE,605,Grant Park,W,33.74599,-84.36835,
BURGLARY-NONRES,171500991,05/30/2017,2395 PEACHTREE RD NE,211,Peachtree Hills,B,33.82053,-84.38756,
BURGLARY-RESIDENCE,171502199,05/30/2017,1162 COLEMAN ST SW,302,Pittsburgh,V,33.72324,-84.4038,
BURGLARY-RESIDENCE,171500589,05/30/2017,1470 LANSING ST SE,305,South Atlanta,Y,33.71426,-84.38399,
BURGLARY-RESIDENCE,171500877,05/30/2017,76 INMAN CIR NE,502,Ansley Park,E,33.79335,-84.38124,
BURGLARY-NONRES,171500645,05/30/2017,1296 MURPHY AVE SW,301,Capitol View,X,33.71984,-84.42301,
BURGLARY-NONRES,171500664,05/30/2017,210 PRYOR ST SW,512,Downtown,M,33.74886,-84.39283,
AGG ASSAULT,171501561,05/30/2017,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78373,-84.45794,
BURGLARY-RESIDENCE,171502787,05/30/2017,3378 ELMTREE DR SW,406,Green Acres Valley,I,33.7296,-84.49884,
BURGLARY-RESIDENCE,171502577,05/30/2017,1157 SELLS AVE SW,104,West End,T,33.74533,-84.42527,
BURGLARY-RESIDENCE,171501467,05/30/2017,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
BURGLARY-RESIDENCE,171500990,05/30/2017,1918 SANDRINGHAM DR SW,409,Southwest,R,33.70384,-84.47232,
BURGLARY-RESIDENCE,171501805,05/30/2017,31 1ST AVE NE,611,East Lake,O,33.7522,-84.3109,
BURGLARY-RESIDENCE,171502014,05/30/2017,2057 GLENWOOD AVE SE,611,East Lake,O,33.73994,-84.3199,
BURGLARY-RESIDENCE,171502035,05/30/2017,474 HOLDERNESS ST SW,401,West End,T,33.74195,-84.42702,
BURGLARY-RESIDENCE,171501302,05/30/2017,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
BURGLARY-RESIDENCE,171501374,05/30/2017,1309 METROPOLITAN PKWY SW,301,Capitol View,X,33.71909,-84.4081,
AGG ASSAULT,171502505,05/30/2017,1073 PIEDMONT AVE NE @PIEDMONT PARK,502,Ansley Park,E,33.79335,-84.3729,
AGG ASSAULT,171501993,05/30/2017,1095 HARWELL ST NW,105,Washington Park,K,33.75584,-84.42343,
AGG ASSAULT,171501440,05/30/2017,522 FLETCHER ST SW,302,Pittsburgh,V,33.72562,-84.40496,
AGG ASSAULT,171501196,05/30/2017,3230 BENJAMIN E MAYS DR SW,406,West Manor,I,33.73512,-84.49387,
AGG ASSAULT,171501632,05/30/2017,156 MILLS ST NW,504,Downtown,M,33.76522,-84.39252,
AGG ASSAULT,171500010,05/30/2017,921 MYRTLE ST NE,503,Midtown,E,33.77975,-84.37945,
AGG ASSAULT,171501813,05/30/2017,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75362,-84.48477,
AGG ASSAULT,171501624,05/30/2017,500 MCDANIEL ST SW,303,Mechanicsville,V,33.74121,-84.40268,
ROBBERY-COMMERCIAL,171500095,05/30/2017,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355,
ROBBERY-RESIDENCE,171501002,05/30/2017,579 SHANNON DR SW,301,Capitol View Manor,X,33.7174,-84.40649,
ROBBERY-COMMERCIAL,171500930,05/30/2017,496 PLASTERS AVE NE,212,,F,33.81181,-84.37233,
ROBBERY-PEDESTRIAN,171502259,05/30/2017,1856 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70331,-84.40795,
ROBBERY-PEDESTRIAN,171492288,05/29/2017,337 ELIZABETH ST NE ,602,Inman Park,N,33.76373,-84.35864,
ROBBERY-PEDESTRIAN,171492246,05/29/2017,1112 AUSTIN AVE NE,602,Inman Park,N,33.76214,-84.35119,
ROBBERY-PEDESTRIAN,171491764,05/29/2017,248 16TH ST NW,501,Home Park,E,33.78987,-84.39558,
ROBBERY-PEDESTRIAN,171491712,05/29/2017,924 WHITE ST SW,401,West End,T,33.73203,-84.41807,
ROBBERY-RESIDENCE,171490341,05/29/2017,227 TROY ST NW @TROY STREET BAPTIST,105,Hunter Hills,K,33.76128,-84.42635,
AGG ASSAULT,171490152,05/29/2017,1117 LEE ST SW,402,Oakland City,S,33.72526,-84.4199,
AGG ASSAULT,171490051,05/29/2017,1758 SPRINGVIEW RD NW,105,West Lake,J,33.76053,-84.4447,
AGG ASSAULT,171491096,05/29/2017,1500 MURPHY AVE,306,Sylvan Hills,X,33.714,-84.42549,
AGG ASSAULT,171491326,05/29/2017,1668 EASTLAND RD SE,612,East Atlanta,W,33.71898,-84.33038,
AGG ASSAULT,171491601,05/29/2017,3100 ARDLEY RD SW,406,East Ardley Road,I,33.72915,-84.48986,
AGG ASSAULT,171490562,05/29/2017,211 AARON ST NW,108,Penelope Neighbors,J,33.75304,-84.45124,
AGG ASSAULT,171492190,05/29/2017,3200 LENOX RD NE,210,Pine Hills,B,33.84293,-84.35825,
AGG ASSAULT,171492291,05/29/2017,1700 STANTON RD,408,,R,33.70818,-84.4435,
AGG ASSAULT,171492241,05/29/2017,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
AGG ASSAULT,171491193,05/29/2017,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AGG ASSAULT,171490042,05/29/2017,1629 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70974,-84.38017,
AGG ASSAULT,171482421,05/29/2017,1787 CAHOON ST SW,306,Sylvan Hills,X,33.70677,-84.41112,
BURGLARY-RESIDENCE,171491484,05/29/2017,1538 LANGSTON AVE SW,306,Sylvan Hills,X,33.71287,-84.42344,
BURGLARY-RESIDENCE,171492011,05/29/2017,1716 RICHMOND AVE SE,307,Lakewood Heights,Y,33.70783,-84.37738,
BURGLARY-RESIDENCE,171491761,05/29/2017,1813 NEWMAN PL NW,110,Grove Park,J,33.78004,-84.44751,
BURGLARY-RESIDENCE,171492117,05/29/2017,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
BURGLARY-RESIDENCE,171490231,05/29/2017,468 FLORIDA AVE SE,606,Ormewood Park,W,33.7414,-84.35022,
BURGLARY-RESIDENCE,171490781,05/29/2017,2310 PAUL AVE NW,203,Riverside,D,33.81788,-84.47336,
AGG ASSAULT,171490034,05/29/2017,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042,
BURGLARY-NONRES,171492026,05/29/2017,395 NELSON ST SW,507,Castleberry Hill,M,33.75141,-84.40047,
BURGLARY-NONRES,171491032,05/29/2017,3024 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.7527,-84.48607,
BURGLARY-NONRES,171490445,05/29/2017,2418 BOLTON RD NW,203,Bolton,D,33.82148,-84.45604,
BURGLARY-NONRES,171490732,05/29/2017,461 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77303,-84.3719,
BURGLARY-RESIDENCE,171490526,05/29/2017,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74083,-84.39654,
LARCENY-NON VEHICLE,171490332,05/29/2017,265 PEACHTREE ST NE,509,Downtown,M,33.7617,-84.38744,
LARCENY-NON VEHICLE,171490013,05/29/2017,202 CANDLER RD SE,611,East Lake,O,33.74754,-84.29153,
LARCENY-NON VEHICLE,171490656,05/29/2017,1407 METROPOLITAN PKWY SW,301,Capitol View,X,33.71646,-84.40817,
LARCENY-NON VEHICLE,171490972,05/29/2017,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,171491875,05/29/2017,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,171492158,05/29/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
LARCENY-FROM VEHICLE,171491077,05/29/2017,1272 MANSFIELD AVE NE,608,Candler Park,N,33.7681,-84.346,
LARCENY-FROM VEHICLE,171490990,05/29/2017,44 3RD ST NE,505,Midtown,E,33.7739,-84.38717,
LARCENY-FROM VEHICLE,171491583,05/29/2017,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-FROM VEHICLE,171491495,05/29/2017,2331 BOLTON RD NW,203,Bolton,D,33.81909,-84.46179,
LARCENY-FROM VEHICLE,171491381,05/29/2017,886 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75456,-84.41663,
LARCENY-FROM VEHICLE,171491360,05/29/2017,3730 CARMIA DRIVE SW,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-FROM VEHICLE,171490874,05/29/2017,2077 OLD GEORGIAN TER NW,203,Whittier Mill Village,D,33.8112,-84.48069,
LARCENY-FROM VEHICLE,171491273,05/29/2017,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274,
LARCENY-FROM VEHICLE,171490854,05/29/2017,910 PARK AVE SE,605,Grant Park,W,33.72963,-84.37023,
LARCENY-FROM VEHICLE,171482475,05/29/2017,1676 OAK KNOLL CIR,307,Lakewood Heights,Y,33.71039,-84.3774,
LARCENY-FROM VEHICLE,171492217,05/29/2017,56 WALTON ST NW ,508,Downtown,M,33.75596,-84.39031,
LARCENY-FROM VEHICLE,171492052,05/29/2017,737 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76606,-84.36302,
LARCENY-FROM VEHICLE,171492004,05/29/2017, 310 SCIPLE TER NW ,102,English Avenue,L,33.76346,-84.41511,
LARCENY-FROM VEHICLE,171490902,05/29/2017,4032 RIVERCHESS LN SW,414,Ben Hill,P,33.67733,-84.52352,
LARCENY-FROM VEHICLE,171490834,05/29/2017,1421 BEECHER ST SW ,402,West End,T,33.7336,-84.4342,
LARCENY-FROM VEHICLE,171490789,05/29/2017,1026 WADSWORTH DR NW,205,Wildwood (NPU-C),C,33.81347,-84.41849,
LARCENY-FROM VEHICLE,171490745,05/29/2017,611 WILLARD AVE SW,404,Westview,T,33.73886,-84.43761,
LARCENY-FROM VEHICLE,171490556,05/29/2017,75 E WESLEY RD NE,206,Peachtree Heights East,B,33.82844,-84.38498,
