UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,150583348,02/27/2015,931 MONROE DR NE,506,Downtown,M,33.75757,-84.39487,
LARCENY-NON VEHICLE,150582681,02/27/2015,2980 DELMAR LN NW,111,,I,33.75509,-84.48491,
LARCENY-NON VEHICLE,150588031,02/27/2015,6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
LARCENY-NON VEHICLE,150582656,02/27/2015,1105 EUCLID AVE NE,602,Inman Park,N,33.76403,-84.35081,
LARCENY-NON VEHICLE,150582272,02/27/2015,181 PEACHTREE ST NE @RITZ,510,Downtown,M,33.75861,-84.3872,
LARCENY-NON VEHICLE,150581710,02/27/2015,818 POLLARD BOULEVARD,304,Summerhill,V,33.73249,-84.39017,
LARCENY-NON VEHICLE,150583266,02/27/2015,415 MORELAND AVE SE,606,Ormewood Park,W,33.74265,-84.34963,
LARCENY-NON VEHICLE,150583051,02/27/2015,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,150581619,02/27/2015,112 COURTLAND ST NE,510,Downtown,M,33.7574,-84.38475,
LARCENY-NON VEHICLE,150580793,02/27/2015,2069 DODSON DR SW,410,Campbellton Road,R,33.69874,-84.47546,
LARCENY-NON VEHICLE,150582445,02/27/2015,3350 MT GILEAD,409,Southwest,R,33.6982,-84.49859,
LARCENY-FROM VEHICLE,150582931,02/27/2015,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-FROM VEHICLE,150581686,02/27/2015,294 BOULDER PARK DRIVE SW,411,,I,33.75087,-84.4957,
AUTO THEFT,150582572,02/27/2015,1931 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80989,-84.35965,
LARCENY-FROM VEHICLE,150583128,02/27/2015,1170 HOWELL MILL RD NW,501,Home Park,E,33.7858,-84.41208,
LARCENY-FROM VEHICLE,150583358,02/27/2015,303 PEACHTREE ST NE,509,Downtown,M,33.76265,-84.38648,
LARCENY-FROM VEHICLE,150583031,02/27/2015,462 SEMINOLE AVE NE,602,Inman Park,N,33.76658,-84.35028,
LARCENY-FROM VEHICLE,150583231,02/27/2015,170 NORTHSIDE DR SW,507,Castleberry Hill,M,33.7499,-84.40371,
LARCENY-FROM VEHICLE,150583232,02/27/2015,128 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84251,-84.38311,
LARCENY-FROM VEHICLE,150583349,02/27/2015,1402 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79282,-84.35257,
LARCENY-FROM VEHICLE,150582907,02/27/2015,48 MARTIN L KING JR DR SW,512,Downtown,M,33.75033,-84.38958,
LARCENY-FROM VEHICLE,150582857,02/27/2015,1100 AUSTIN AVE NE,602,Inman Park,N,33.76206,-84.35165,
LARCENY-FROM VEHICLE,150582756,02/27/2015,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-FROM VEHICLE,150582219,02/27/2015,904 CHARLES ALLEN DR NE,506,Midtown,E,33.77918,-84.37296,
LARCENY-FROM VEHICLE,150582031,02/27/2015,1117 W PEACHTREE ST NE,503,Midtown,E,33.78506,-84.38771,
LARCENY-FROM VEHICLE,150581912,02/27/2015,150 FORSYTH ST SW,512,Downtown,M,33.75055,-84.39517,
LARCENY-FROM VEHICLE,150581548,02/27/2015,1561 MCLENDON AVE NE,608,Candler Park,N,33.76471,-84.33634,
LARCENY-FROM VEHICLE,150581422,02/27/2015,1051 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81881,-84.35372,
LARCENY-FROM VEHICLE,150581215,02/27/2015,410 CANDLER PARK DR NE,608,Candler Park,N,33.7658,-84.34036,
LARCENY-FROM VEHICLE,150580906,02/27/2015,3775 MAYS XING SW,407,Fairburn Mays,H,33.73466,-84.51316,
LARCENY-FROM VEHICLE,150580050,02/27/2015,462 SEMINOLE AVE NE,602,Inman Park,N,33.76658,-84.35028,
LARCENY-FROM VEHICLE,150583229,02/27/2015,50 OLD IVY RD NE,209,North Buckhead,B,33.85469,-84.38105,
LARCENY-NON VEHICLE,150581285,02/27/2015,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,150581928,02/27/2015,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,150582914,02/27/2015,1015 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78518,-84.42022,
LARCENY-NON VEHICLE,150582379,02/27/2015,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,150582086,02/27/2015,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,150580968,02/27/2015,2399 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82039,-84.36744,
BURGLARY-RESIDENCE,150611193,02/27/2015,3280 NORTHSIDE PKWY NW,201,,C,33.84481,-84.42602,
BURGLARY-RESIDENCE,150581889,02/27/2015,855 W PEACHTREE ST NE,505,Midtown,E,33.77773,-84.38718,
BURGLARY-RESIDENCE,150582701,02/27/2015,1631 STANTON RD SW,408,,R,33.71076,-84.4438,
BURGLARY-RESIDENCE,150582703,02/27/2015,4291 NOTTING HILL DR SW,413,Arlington Estates,P,33.6947,-84.5354,
BURGLARY-RESIDENCE,150582024,02/27/2015,4010 PARIAN RIDGE RD NW,201,Pleasant Hill,A,33.86064,-84.44009,
BURGLARY-RESIDENCE,150581623,02/27/2015,1311 WICHITA DR SW,408,Venetian Hills,S,33.72017,-84.44218,
BURGLARY-RESIDENCE,150581684,02/27/2015,1358 PLAZA AVE SW,402,Bush Mountain,S,33.72789,-84.43217,
BURGLARY-RESIDENCE,150581304,02/27/2015,745 FLORENCE PL NW,110,Grove Park,J,33.77572,-84.44178,
BURGLARY-RESIDENCE,150581481,02/27/2015,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
BURGLARY-RESIDENCE,150581885,02/27/2015,460 HARLAN RD SW,406,Peyton Forest,I,33.74474,-84.48157,
BURGLARY-RESIDENCE,150581847,02/27/2015,3280 NORTHSIDE PKWY NW,201,,C,33.84481,-84.42602,
AGG ASSAULT,150582805,02/27/2015,1975 ALISON CT SW,410,Campbellton Road,R,33.70081,-84.45327,
AGG ASSAULT,150583113,02/27/2015,71 CARTER AVE SE,611,East Lake,O,33.74986,-84.30549,
AGG ASSAULT,150583304,02/27/2015,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059,
ROBBERY-RESIDENCE,150580576,02/27/2015,1944 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81069,-84.36785,
ROBBERY-PEDESTRIAN,150580208,02/27/2015,690 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.8209,-84.36534,
ROBBERY-COMMERCIAL,150581554,02/27/2015,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80448,-84.41348,
ROBBERY-COMMERCIAL,150581194,02/27/2015,979 VIRGINIA AVENUE,601,,,33.3782,-70.43553,
ROBBERY-PEDESTRIAN,150583195,02/27/2015,768 ATWOOD ST SW,402,West End,T,33.73433,-84.42926,
ROBBERY-PEDESTRIAN,150583037,02/27/2015,3268 CASCADE PARC BLVD SW,409,Southwest,R,33.69958,-84.49611,
ROBBERY-PEDESTRIAN,150583409,02/27/2015,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
ROBBERY-PEDESTRIAN,150572960,02/26/2015,740 COOPER ST SW,303,Mechanicsville,V,33.73479,-84.39671,
ROBBERY-PEDESTRIAN,150571604,02/26/2015,3103 ESPLANADE CIR SW,409,Southwest,R,33.70486,-84.49297,
AGG ASSAULT,150572957,02/26/2015,1798 HADLOCK ST SW,408,,R,33.70615,-84.44611,
AGG ASSAULT,150571512,02/26/2015,675 TARA CIR SE,313,South River Gardens,Z,33.66531,-84.36693,
AGG ASSAULT,150571062,02/26/2015,249 CHAPPELL RD NW,105,Hunter Hills,K,33.76195,-84.43314,
BURGLARY-RESIDENCE,150571542,02/26/2015,214 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81392,-84.39454,
BURGLARY-RESIDENCE,150570734,02/26/2015,3270 AMHURST DR NW,112,Collier Heights,I,33.77346,-84.49459,
BURGLARY-RESIDENCE,150572534,02/26/2015,2322 1ST AVE NE,610,Kirkwood,O,33.75452,-84.31138,
BURGLARY-RESIDENCE,150571126,02/26/2015,340 LISA CT SW,405,Chalet Woods,I,33.74647,-84.4739,
BURGLARY-RESIDENCE,150570837,02/26/2015,733 PEEPLES ST SW,401,West End,T,33.73496,-84.42072,
BURGLARY-RESIDENCE,150572006,02/26/2015,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023,
BURGLARY-RESIDENCE,150572997,02/26/2015,904 SMITH ST SW,302,Pittsburgh,V,33.73025,-84.40056,
BURGLARY-RESIDENCE,150572787,02/26/2015,210 HAYGOOD AVE SE,304,Peoplestown,V,33.72635,-84.38113,
BURGLARY-RESIDENCE,150572867,02/26/2015,960 SELLS AVE SW,104,Harris Chiles,T,33.74528,-84.41973,
BURGLARY-RESIDENCE,150572721,02/26/2015,60 12TH ST NE,503,Midtown,E,33.78483,-84.3857,
BURGLARY-RESIDENCE,150572338,02/26/2015,756 LEXINGTON AVE SW,301,Adair Park,V,33.72482,-84.41237,
BURGLARY-RESIDENCE,150572252,02/26/2015,601 CLIFTON RD NE,608,Lake Claire,N,33.77066,-84.33267,
BURGLARY-NONRES,150570426,02/26/2015,667 11TH ST NW,501,Home Park,E,33.78309,-84.40882,
BURGLARY-NONRES,150570281,02/26/2015,1925 NISKEY LAKE RD SW @APS BUNCHE MS,412,,P,33.70106,-84.53062,
BURGLARY-NONRES,150570915,02/26/2015,1648 MEMORIAL DR SE,610,Kirkwood,O,33.74781,-84.33355,
LARCENY-NON VEHICLE,150571854,02/26/2015,2429 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75246,-84.46669,
LARCENY-NON VEHICLE,150572501,02/26/2015,3440 PEACHTREE RD NE,208,Buckhead Forest,B,33.84281,-84.37299,
LARCENY-NON VEHICLE,150571807,02/26/2015,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813,
LARCENY-NON VEHICLE,150572348,02/26/2015,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751,
LARCENY-NON VEHICLE,150571729,02/26/2015,152 DECATUR ST SE,510,Downtown,M,33.7514,-84.38513,
LARCENY-NON VEHICLE,150572166,02/26/2015,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,150571635,02/26/2015,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752,
LARCENY-NON VEHICLE,150571315,02/26/2015,2720 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68067,-84.4072,
LARCENY-FROM VEHICLE,150570764,02/26/2015,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-FROM VEHICLE,150573309,02/26/2015,25 ELLIS ST NE,510,Downtown,M,33.75833,-84.3867,
LARCENY-FROM VEHICLE,150573302,02/26/2015,470 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74128,-84.34622,
LARCENY-FROM VEHICLE,150573298,02/26/2015,3321 LENOX RD NE,210,Lenox,B,33.84573,-84.35882,
LARCENY-FROM VEHICLE,150572835,02/26/2015,1194 MANSFIELD AVE NE,608,Candler Park,N,33.76788,-84.34874,
LARCENY-FROM VEHICLE,150572821,02/26/2015,1029 PEACHTREE ST NE,503,Midtown,E,33.78264,-84.38382,
LARCENY-FROM VEHICLE,150572396,02/26/2015,1120 ARLINGTON AVE SW,403,Oakland City,S,33.7241,-84.42481,
LARCENY-FROM VEHICLE,150572247,02/26/2015,546 MITCHELL ST SW,101,Atlanta University Center,T,33.7538,-84.40421,
LARCENY-FROM VEHICLE,150572033,02/26/2015,2353 BOLTON RD NW,203,Bolton,D,33.81974,-84.46057,
LARCENY-FROM VEHICLE,150571994,02/26/2015,925 EUCLID AVE NE,602,Inman Park,N,33.75862,-84.35586,
LARCENY-FROM VEHICLE,150571803,02/26/2015,872 PEACHTREE ST NE,505,Midtown,E,33.77868,-84.3844,
LARCENY-FROM VEHICLE,150571733,02/26/2015,529 PEACHTREE ST NE,509,Downtown,M,33.76896,-84.38487,
LARCENY-FROM VEHICLE,150573495,02/26/2015,1889 MCLENDON AVE NE,608,Lake Claire,N,33.76457,-84.32546,
LARCENY-FROM VEHICLE,150573487,02/26/2015,470 16TH ST NW,501,Home Park,E,33.78747,-84.40479,
LARCENY-FROM VEHICLE,150573451,02/26/2015,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
AUTO THEFT,150570557,02/26/2015,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033,
AUTO THEFT,150570731,02/26/2015,2524 MARTIN L KING JR DR SW,404,Harland Terrace,I,33.75285,-84.47033,
AUTO THEFT,150572506,02/26/2015,2446 BELLVIEW AVE NW,109,Center Hill,J,33.77708,-84.4672,
AUTO THEFT,150570747,02/26/2015,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936,
LARCENY-NON VEHICLE,150571399,02/26/2015,40 COURTLAND ST NE,510,Downtown,M,33.7558,-84.38437,
LARCENY-NON VEHICLE,150571213,02/26/2015,470 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70599,-84.35963,
LARCENY-NON VEHICLE,150571710,02/26/2015,340 BOULEVARD NE,604,Old Fourth Ward,M,33.76359,-84.37235,
LARCENY-NON VEHICLE,150571558,02/26/2015,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,150572229,02/26/2015,415 MEMORIAL DR SE,605,Grant Park,W,33.74652,-84.37423,
LARCENY-NON VEHICLE,150578050,02/26/2015,7700 SPINE ROAD,703,,,33.6416,-84.44189,
LARCENY-NON VEHICLE,150571467,02/26/2015,2086 GENERAL TRUMAN ST NW,203,Bolton,D,33.81307,-84.44686,
LARCENY-NON VEHICLE,150571758,02/26/2015,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
LARCENY-NON VEHICLE,150578062,02/26/2015,6000 S TERMINAL PKWY,704,,,33.64184,-84.4477,
AUTO THEFT,150573327,02/26/2015,1090 HOLLYWOOD RD NW,109,Almond Park,G,33.78472,-84.46124,
AUTO THEFT,150573199,02/26/2015,370 NORTHSIDE DR NW,103,English Avenue,L,33.76527,-84.40498,
AUTO THEFT,150571058,02/26/2015,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
AUTO THEFT,150570797,02/26/2015,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
AUTO THEFT,150571001,02/26/2015,93 ROCKY FORD RD NE,610,Kirkwood,O,33.7544,-84.31602,
AUTO THEFT,150572620,02/26/2015,921 WESTMORELAND CIR NW,110,West Highlands,G,33.78956,-84.44919,
AUTO THEFT,150563009,02/25/2015,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
AUTO THEFT,150562608,02/25/2015,953 EULALIA RD NE,210,Ridgedale Park,B,33.85218,-84.35602,
AUTO THEFT,150562554,02/25/2015,1554 AUSTIN RD SW,412,Old Fairburn Village,P,33.7117,-84.5096,
AUTO THEFT,150560600,02/25/2015,2779 GRAND AVE SW,311,Hammond Park,X,33.67902,-84.40049,
AUTO THEFT,150560626,02/25/2015,2356 COUNTY LINE RD SW,413,Elmco Estates,P,33.6912,-84.53419,
AUTO THEFT,150560992,02/25/2015,595 W LAKE AVE NW,107,Grove Park,J,33.7717,-84.44165,
