UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
ROBBERY-PEDESTRIAN,170901647,03/31/2017,2079 JOSEPH E BOONE BLVD NW,108,Grove Park,J,33.76401,-84.45609,
ROBBERY-PEDESTRIAN,170902627,03/31/2017,1020 HANK AARON DR SE,304,Peoplestown,V,33.72677,-84.38771,
ROBBERY-PEDESTRIAN,170900353,03/31/2017,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579,
BURGLARY-RESIDENCE,170901727,03/31/2017,2783 BROWNTOWN RD NW,113,Lincoln Homes,G,33.80165,-84.47929,
BURGLARY-RESIDENCE,170901743,03/31/2017,2606 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68342,-84.39372,
BURGLARY-RESIDENCE,170902133,03/31/2017,651 JAMES P BRAWLEY DR,103,English Avenue,L,33.77252,-84.41232,
BURGLARY-RESIDENCE,170902368,03/31/2017,1476 MONTEEL DR NW,113,Monroe Heights,G,33.79545,-84.48324,
BURGLARY-RESIDENCE,170901620,03/31/2017,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372,
BURGLARY-RESIDENCE,170901342,03/31/2017,1745 WESTHAVEN DR SW,404,Cascade Avenue/Road,S,33.73288,-84.44464,
BURGLARY-RESIDENCE,170900733,03/31/2017,877 CUSTER AVE SE,607,Custer/McDonough/Guice,W,33.71683,-84.36035,
BURGLARY-RESIDENCE,170901303,03/31/2017,2161 PEACHTREE RD NE,207,,E,33.81327,-84.39236,
BURGLARY-NONRES,170901196,03/31/2017,737 WOODLAND AVE SE,607,Ormewood Park,W,33.73428,-84.35164,
BURGLARY-NONRES,170900634,03/31/2017,2264 CHILDRESS DR SW,411,Greenbriar,R,33.69358,-84.48594,
BURGLARY-NONRES,170900638,03/31/2017,2200 PEACHTREE RD NW ,205,,C,33.81407,-84.39245,
BURGLARY-NONRES,170901341,03/31/2017,1187 MARTIN L KING JR DR NW,105,Hunter Hills,K,33.75405,-84.42621,
BURGLARY-RESIDENCE,170900607,03/31/2017,691 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75934,-84.36477,
BURGLARY-RESIDENCE,170901232,03/31/2017,171 STANHOPE CIR NW,105,Hunter Hills,K,33.75841,-84.42624,
BURGLARY-RESIDENCE,170902409,03/31/2017,115 DOGWOOD DR NW,112,Collier Heights,I,33.78072,-84.49525,
LARCENY-NON VEHICLE,170901986,03/31/2017,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,170901034,03/31/2017,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82404,-84.36378,
LARCENY-NON VEHICLE,170901516,03/31/2017,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68992,-84.48917,
LARCENY-NON VEHICLE,170901910,03/31/2017,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-FROM VEHICLE,170892856,03/31/2017,483 WOODWARD AVE SE,605,Grant Park,W,33.74528,-84.37166,
LARCENY-FROM VEHICLE,170902020,03/31/2017,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595,
LARCENY-FROM VEHICLE,170902317,03/31/2017,MECASLIN ST NW / 14TH ST NW,501,Home Park,E,33.7862,-84.39981,
LARCENY-FROM VEHICLE,170902464,03/31/2017,410 CHAMBERLAIN ST SE,604,Sweet Auburn,M,33.7538,-84.37438,
LARCENY-FROM VEHICLE,170902474,03/31/2017,21 ELLIS ST NE,510,Downtown,M,33.75833,-84.38681,
LARCENY-FROM VEHICLE,170902156,03/31/2017,159 WALKER ST SW,507,Castleberry Hill,M,33.75047,-84.40083,
LARCENY-FROM VEHICLE,170901972,03/31/2017,645 LAMBERT DR NE,212,Morningside/Lenox Park,F,33.81113,-84.36599,
LARCENY-FROM VEHICLE,170901325,03/31/2017,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882,
LARCENY-FROM VEHICLE,170901132,03/31/2017,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82278,-84.3701,
LARCENY-FROM VEHICLE,170901072,03/31/2017,2115 PIEDMONT RD NE @SQUIRE INN MOTEL NE,212,Morningside/Lenox Park,F,33.81235,-84.36578,
