UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,172121273,07/31/2017,1013 HEMPHILL AVE NW,501,Home Park,E,33.78246,-84.40449,
LARCENY-FROM VEHICLE,172121144,07/31/2017,1190 CUMBERLAND RD NE,213,Morningside/Lenox Park,F,33.79493,-84.3482,
LARCENY-FROM VEHICLE,172121253,07/31/2017,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,172121019,07/31/2017,156 FORSYTH ST SW,512,Downtown,M,33.7502,-84.3953,
LARCENY-FROM VEHICLE,172121358,07/31/2017,770 ENGLISH AVE NW,103,English Avenue,L,33.77568,-84.41394,
LARCENY-FROM VEHICLE,172120754,07/31/2017,3092 PIEDMONT RD NE,206,Buckhead Village,B,33.8399,-84.37007,
LARCENY-FROM VEHICLE,172121283,07/31/2017,416 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74282,-84.34771,
LARCENY-FROM VEHICLE,172122245,07/31/2017,1710 GIBEN RD SW,307,Amal Heights,Y,33.70866,-84.39935,
LARCENY-FROM VEHICLE,172120150,07/31/2017,3401 NORTHSIDE PKWY NW,202,West Paces Ferry/Northside,A,33.84738,-84.42786,
LARCENY-NON VEHICLE,172121456,07/31/2017,1100 FULTON INDUSTRIAL BLVD NW,114,Bankhead/Bolton,H,33.78495,-84.50547,
LARCENY-NON VEHICLE,172121327,07/31/2017,1046 RIDGE AVE SW,304,Peoplestown,V,33.72631,-84.39189,
LARCENY-NON VEHICLE,172121526,07/31/2017,235 PHARR RD NE,206,Garden Hills,B,33.83698,-84.38004,
LARCENY-NON VEHICLE,172121544,07/31/2017,2750 VINEYARDS DR SE,312,Rosedale Heights,Z,33.67977,-84.36937,
LARCENY-NON VEHICLE,172120877,07/31/2017,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
LARCENY-NON VEHICLE,172121079,07/31/2017,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,172121106,07/31/2017,3362 BROWNS MILL RD SE,313,Blair Villa/Poole Creek,Z,33.66414,-84.38114,
LARCENY-NON VEHICLE,172121907,07/31/2017,218 RACINE ST SW,104,Mozley Park,K,33.74922,-84.44108,
LARCENY-NON VEHICLE,172120613,07/31/2017,895 ADAIR AVE NE,601,Virginia Highland,F,33.77979,-84.35803,
LARCENY-NON VEHICLE,172122093,07/31/2017,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
LARCENY-NON VEHICLE,172121568,07/31/2017,1659 NOBLE DR NE,213,Morningside/Lenox Park,F,33.79989,-84.34631,
LARCENY-NON VEHICLE,172122308,07/31/2017,500 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68149,-84.36933,
LARCENY-NON VEHICLE,172121279,07/31/2017,336 JOSEPH E LOWERY BLVD NW,103,English Avenue,L,33.76508,-84.41672,
LARCENY-NON VEHICLE,172121978,07/31/2017,3050 LENOX RD NE,210,Pine Hills,B,33.83817,-84.35823,
AUTO THEFT,172122383,07/31/2017,499 HIGHLAND AVE NE,603,Old Fourth Ward,M,33.76114,-84.3709,
AUTO THEFT,172122012,07/31/2017,805 WOODROW ST SW,301,Oakland City,S,33.72362,-84.41432,
AUTO THEFT,172121658,07/31/2017,1330 W PEACHTREE ST NW,502,Midtown,E,33.79091,-84.38816,
AUTO THEFT,172121397,07/31/2017,1673 OAK KNOLL CIR SE,307,Lakewood Heights,Y,33.71035,-84.37788,
AUTO THEFT,172121254,07/31/2017,1199 HUFF RD NW,203,Blandtown,D,33.78886,-84.42708,
AUTO THEFT,172121138,07/31/2017,2204 COLLINS RIDGE DR NW,203,Bolton,D,33.81491,-84.4658,
AUTO THEFT,172120870,07/31/2017,21 PARK CIR NE,211,Peachtree Park,B,33.84371,-84.36768,
AUTO THEFT,172120703,07/31/2017,939 COURTENAY DR NE,213,Morningside/Lenox Park,F,33.78974,-84.35608,
AUTO THEFT,172120534,07/31/2017,540 SPRINGSIDE DR SE,312,Rosedale Heights,Z,33.67721,-84.37141,
AUTO THEFT,172120082,07/31/2017,3424 MARTIN L KING JR DR SW @ADAMSVILLE-COLLIER H,407,Adamsville,H,33.75503,-84.50014,
AUTO THEFT,172121122,07/31/2017,739 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.77526,-84.47338,
AUTO THEFT,172110226,07/31/2017,2800 CAMPBELLTON RD,410,Campbellton Road,R,33.69967,-84.47996,
AUTO THEFT,172111190,07/30/2017,1244 TECHWOOD DR NW,501,Home Park,E,33.78868,-84.39239,
AUTO THEFT,172111294,07/30/2017,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631,
AUTO THEFT,172111445,07/30/2017,3030 HEADLAND DR SW;,411,Greenbriar,R,33.68841,-84.48742,
AUTO THEFT,172111257,07/30/2017,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
AUTO THEFT,172111254,07/30/2017,317 INMAN ST SW,404,Westview,T,33.74644,-84.43747,
AUTO THEFT,172112204,07/30/2017,1280 PEACHTREE ST NE @HIGH MUSEUM,502,Midtown,E,33.78934,-84.38535,
AUTO THEFT,172112080,07/30/2017,1822 FLATSHOALS RD,612,East Atlanta,W,33.72942,-84.32801,
AUTO THEFT,172112033,07/30/2017,960 WYLIE ST SE ,606,Reynoldstown,N,33.74627,-84.34922,
AUTO THEFT,172111107,07/30/2017,3871 REDWINE RD SW,414,Princeton Lakes,P,33.66005,-84.50994,
AUTO THEFT,172111093,07/30/2017,198 PONCE DE LEON AVE NE,505,Midtown,E,33.77263,-84.38099,
AUTO THEFT,172111048,07/30/2017,316 GRANT PARK PL SE,605,Grant Park,W,33.73284,-84.37745,
AUTO THEFT,172110417,07/30/2017,560 GRESHAM AVE SE,612,East Atlanta,W,33.73942,-84.34564,
AUTO THEFT,172112287,07/30/2017,1015 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78462,-84.42156,
AUTO THEFT,172110205,07/30/2017,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
AUTO THEFT,172110031,07/30/2017,105 ALLEN TEMPLE CT NW,111,,I,33.75257,-84.49074,
AUTO THEFT,172110326,07/30/2017,396 TANNER ST SE,604,Sweet Auburn,M,33.75374,-84.3757,
LARCENY-NON VEHICLE,172111356,07/30/2017,3482 ROCKHAVEN CIR NE,210,Pine Hills,B,33.84652,-84.35303,
LARCENY-NON VEHICLE,172112081,07/30/2017,265 PEACHTREE ST NE,509,Downtown,M,33.7617,-84.38744,
LARCENY-NON VEHICLE,172111914,07/30/2017,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77296,-84.36504,
LARCENY-NON VEHICLE,172110890,07/30/2017,600 NEWTOWN CIRCLE SE,308,Thomasville Heights,Z,33.70673,-84.36282,
LARCENY-NON VEHICLE,172110878,07/30/2017,2844 GLENWOOD AVE SE,611,East Lake,O,33.73943,-84.29437,
LARCENY-NON VEHICLE,172111033,07/30/2017,355 NORTH AVE NE,603,Old Fourth Ward,M,33.77111,-84.37571,
LARCENY-NON VEHICLE,172110701,07/30/2017,1080 PEACHTREE ST,503,Midtown,E,33.78409,-84.38353,
LARCENY-NON VEHICLE,172110162,07/30/2017,180 PONCE DE LEON AVE NE,505,Midtown,E,33.77285,-84.38149,
LARCENY-NON VEHICLE,172111217,07/30/2017,1438 ALLEGHENY ST SW,402,West End,T,33.73485,-84.43468,
LARCENY-NON VEHICLE,172111160,07/30/2017,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-FROM VEHICLE,172111999,07/30/2017,1256 SPRING PARK DR SW,406,Audobon Forest,I,33.72171,-84.47402,
LARCENY-FROM VEHICLE,172112126,07/30/2017,2944 N FULTON DR NE,206,Garden Hills,B,33.83446,-84.37794,
LARCENY-FROM VEHICLE,172112073,07/30/2017,1061 PONCE DE LEON AVE NE @PLAZA DRUGS,602,Poncey-Highland,N,33.77374,-84.35265,
LARCENY-FROM VEHICLE,172111148,07/30/2017,2885 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69731,-84.41113,
LARCENY-FROM VEHICLE,172111172,07/30/2017,860 PEACHTREE ST NE,505,Midtown,E,33.77831,-84.38533,
LARCENY-FROM VEHICLE,172112031,07/30/2017,150 CARNEGIE WAY NW,508,Downtown,M,33.75832,-84.38905,
LARCENY-FROM VEHICLE,172111327,07/30/2017,75 SELMAN ST SE,606,Reynoldstown,N,33.75172,-84.3585,
LARCENY-FROM VEHICLE,172112070,07/30/2017,697 WYLIE ST SE,606,Cabbagetown,N,33.75176,-84.36438,
LARCENY-FROM VEHICLE,172112179,07/30/2017,1015 PIEDMONT AVE,503,Midtown,E,33.78232,-84.38018,
LARCENY-FROM VEHICLE,172111556,07/30/2017,107 ANDERSON AVE NW,108,Dixie Hills,J,33.7573,-84.44943,
LARCENY-FROM VEHICLE,172111360,07/30/2017,239 PONCE DE LEON AVE NE @WHITE DOT,505,Midtown,E,33.7725,-84.37952,
LARCENY-FROM VEHICLE,172112013,07/30/2017,1250 REGENCY CENTER DR SW,412,Midwest Cascade,Q,33.7319,-84.53351,
LARCENY-FROM VEHICLE,172111460,07/30/2017,1144 MAILING AVE SE,305,Chosewood Park,Y,33.72383,-84.37473,
LARCENY-FROM VEHICLE,172111463,07/30/2017,1198 AUSTIN AVE NE ,602,Inman Park,N,33.76221,-84.34936,
LARCENY-FROM VEHICLE,172111814,07/30/2017,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,172111805,07/30/2017,585 MCDANIEL ST SW,303,Mechanicsville,V,33.73896,-84.40206,
LARCENY-FROM VEHICLE,172111522,07/30/2017,274 HUNNICUTT ST NW,504,Downtown,M,33.76655,-84.39566,
LARCENY-FROM VEHICLE,172110802,07/30/2017,338 LELAND TER NE,610,Kirkwood,O,33.76302,-84.31376,
LARCENY-FROM VEHICLE,172110855,07/30/2017,319 SKIPPER PL NW,112,Collier Heights,I,33.78147,-84.49139,
LARCENY-FROM VEHICLE,172112371,07/30/2017,1069 WASHINGTON ST SW,304,Peoplestown,V,33.7257,-84.39111,
LARCENY-FROM VEHICLE,172110148,07/30/2017,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631,
LARCENY-FROM VEHICLE,172112310,07/30/2017,10TH ST NE / JUNIPER ST NE,503,Midtown,E,33.78175,-84.3825,
LARCENY-FROM VEHICLE,172112351,07/30/2017,811 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41413,
LARCENY-NON VEHICLE,172111733,07/30/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,172112042,07/30/2017,1655 MEMORIAL DR SE,610,Kirkwood,O,33.74718,-84.3338,
LARCENY-NON VEHICLE,172111964,07/30/2017,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,172111894,07/30/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,172112282,07/30/2017,232 19TH ST NW,501,Atlantic Station,E,33.79326,-84.39544,
LARCENY-NON VEHICLE,172111587,07/30/2017,34 IRBY AVE NW,206,South Tuxedo Park,B,33.84101,-84.3806,
LARCENY-NON VEHICLE,172111644,07/30/2017,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,172110222,07/30/2017,346 TAZOR ST NW,106,Bankhead,K,33.76411,-84.42119,
LARCENY-NON VEHICLE,172110825,07/30/2017,1661 RICHMOND AVE SE,307,Lakewood Heights,Y,33.70792,-84.37777,
LARCENY-NON VEHICLE,172110488,07/30/2017,340 JACKSON PL NE,604,Sweet Auburn,M,33.75479,-84.37341,
LARCENY-NON VEHICLE,172110876,07/30/2017,1163 METROPOLITAN PKWY SW,301,Adair Park,V,33.72317,-84.40816,
LARCENY-NON VEHICLE,172111465,07/30/2017,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,172111711,07/30/2017,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,172110445,07/30/2017,1545 NORTHSIDE DR NW,207,Loring Heights,E,33.79746,-84.40773,
BURGLARY-RESIDENCE,172112198,07/30/2017,1275 ELIZABETH AVE SW,403,Venetian Hills,S,33.72021,-84.43583,
BURGLARY-RESIDENCE,172110648,07/30/2017,385 LEGACY DR SW,104,Harris Chiles,T,33.74494,-84.41937,
BURGLARY-RESIDENCE,172110117,07/30/2017,921 WESTMORELAND CIR NW,110,West Highlands,G,33.78956,-84.44919,
BURGLARY-RESIDENCE,172111809,07/30/2017,339 MATHEWSON PL SW,404,Westview,T,33.74592,-84.43652,
AGG ASSAULT,172111124,07/30/2017,552 PARKWAY DR NE,603,Old Fourth Ward,M,33.76944,-84.37335,
AGG ASSAULT,172111705,07/30/2017,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
AGG ASSAULT,172111630,07/30/2017,3158 MOUNT GILEAD RD SW,409,Southwest,R,33.6969,-84.49382,
ROBBERY-PEDESTRIAN,172111717,07/30/2017,1590 BREWER BLVD SW,306,Sylvan Hills,X,33.71146,-84.41663,
ROBBERY-PEDESTRIAN,172110352,07/30/2017,313 SKIPPER PL NW,112,Collier Heights,I,33.78134,-84.49154,
ROBBERY-PEDESTRIAN,172112180,07/30/2017,1345 DONNELLY AVE SW,402,West End,T,33.73589,-84.43028,
ROBBERY-COMMERCIAL,172110451,07/30/2017,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355,
ROBBERY-COMMERCIAL,172110090,07/30/2017,2760 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68814,-84.48914,
ROBBERY-RESIDENCE,172110219,07/30/2017,1375 NORTHSIDE DR NW,207,Loring Heights,E,33.79215,-84.40774,
ROBBERY-PEDESTRIAN,172101550,07/29/2017,1385 ENGLISH ST NW,203,Blandtown,D,33.79255,-84.41987,
ROBBERY-PEDESTRIAN,172101842,07/29/2017,992 PEACHTREE ST NE,503,Midtown,E,33.78192,-84.3841,
AGG ASSAULT,172101797,07/29/2017,151 CLEVELAND AVE,311,Browns Mill Park,Z,33.68111,-84.39373,
AGG ASSAULT,172102439,07/29/2017,102 OLLIE ST NW @WASHINGTON PARK,105,Washington Park,K,33.75735,-84.4214,
AGG ASSAULT,172101059,07/29/2017,1860 JOSEPH E BOONE BLVD NW,107,Dixie Hills,J,33.76352,-84.44765,
AGG ASSAULT,172101369,07/29/2017,1922 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.81034,-84.35956,
AGG ASSAULT,172102232,07/29/2017,509 JOSEPH E LOWERY BLVD NW,103,English Avenue,L,33.76879,-84.4171,
BURGLARY-RESIDENCE,172100531,07/29/2017,3415 LAREN LN SW,409,Horseshoe Community,I,33.72005,-84.50028,
BURGLARY-RESIDENCE,172100741,07/29/2017,360 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70571,-84.35714,
BURGLARY-RESIDENCE,172100702,07/29/2017,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057,
BURGLARY-RESIDENCE,172101261,07/29/2017,3257 W ROXBORO RD NE,210,Pine Hills,B,33.84357,-84.35005,
BURGLARY-RESIDENCE,172101235,07/29/2017,1080 HARDEE ST NE,606,Reynoldstown,N,33.75559,-84.35233,
BURGLARY-RESIDENCE,172100938,07/29/2017,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335,
BURGLARY-RESIDENCE,172101477,07/29/2017,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554,
BURGLARY-NONRES,172102540,07/29/2017,2031 BOLTON RD NW,203,Riverside,D,33.81075,-84.47526,
BURGLARY-RESIDENCE,172100580,07/29/2017,191 WELLINGTON ST SW,104,Mozley Park,K,33.75,-84.43852,
BURGLARY-RESIDENCE,172101084,07/29/2017,1827 N ROCK SPRINGS RD NE,213,Morningside/Lenox Park,F,33.80433,-84.36539,
BURGLARY-RESIDENCE,172102602,07/29/2017,584 LINDSAY ST NW,103,English Avenue,L,33.77071,-84.41657,
BURGLARY-RESIDENCE,172101547,07/29/2017,3040 WATERS RD SW,312,Glenrose Heights,Z,33.67152,-84.39618,
BURGLARY-NONRES,172101768,07/29/2017,341 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75427,-84.37635,
LARCENY-NON VEHICLE,172102195,07/29/2017,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645,
LARCENY-NON VEHICLE,172101224,07/29/2017,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,172102115,07/29/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,172101871,07/29/2017,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,172100840,07/29/2017,1455 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014,
LARCENY-NON VEHICLE,172100970,07/29/2017,25 PEACHTREE ST SW,510,Downtown,M,33.7521,-84.38955,
LARCENY-NON VEHICLE,172100971,07/29/2017,2841 GREENBRIAR PKWY SW @Multiple,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,172101048,07/29/2017,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,172101067,07/29/2017,4520 CAMPBELLTON RD SW,413,Arlington Estates,P,33.69547,-84.53563,
LARCENY-NON VEHICLE,172101434,07/29/2017,1207 HOWELL MILL RD NW,207,Berkeley Park,D,33.78825,-84.41174,
LARCENY-NON VEHICLE,172101309,07/29/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,172101119,07/29/2017,2176 COUNTY LINE RD SW,413,Elmco Estates,P,33.69526,-84.53435,
LARCENY-NON VEHICLE,172101099,07/29/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,172101494,07/29/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,172101498,07/29/2017,650 PONCE DE LEON AVE,506,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,172100345,07/29/2017,866 MURPHY AVE SW @ADAIR II PARK,301,Adair Park,V,33.73255,-84.41239,
LARCENY-FROM VEHICLE,172100344,07/29/2017,2 DANIEL ST SE,604,Old Fourth Ward,M,33.7541,-84.37111,
LARCENY-FROM VEHICLE,172100295,07/29/2017,58 6TH ST NE,505,Midtown,E,33.7775,-84.3853,
LARCENY-FROM VEHICLE,172100756,07/29/2017,186 HURT ST NE,602,Inman Park,N,33.75902,-84.35489,
LARCENY-FROM VEHICLE,172100926,07/29/2017,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
LARCENY-FROM VEHICLE,172101289,07/29/2017,329 MARIETTA ST NW,508,Downtown,M,33.7623,-84.39643,
LARCENY-FROM VEHICLE,172102070,07/29/2017,950 GARIBALDI ST SW @PITTMAN PARK,302,Pittsburgh,V,33.72889,-84.3991,
LARCENY-FROM VEHICLE,172102332,07/29/2017,3405 LENOX RD NE ,210,Lenox,B,33.848,-84.35947,
LARCENY-FROM VEHICLE,172102561,07/29/2017,1702 LANGSTON AVE,306,Sylvan Hills,X,33.70847,-84.42211,
LARCENY-FROM VEHICLE,172100850,07/29/2017,1349 HIGH POINT AVE SW,305,High Point,Y,33.71768,-84.39386,
LARCENY-FROM VEHICLE,172102336,07/29/2017,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
LARCENY-FROM VEHICLE,172101479,07/29/2017,2799 PIEDMONT RD NE,211,Peachtree Park,B,33.83047,-84.36763,
LARCENY-FROM VEHICLE,172101396,07/29/2017,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-FROM VEHICLE,172101447,07/29/2017,60 11TH ST NE,503,Midtown,E,33.78364,-84.38514,
LARCENY-FROM VEHICLE,172101536,07/29/2017,254 JACKSON ST NE ,604,Old Fourth Ward,M,33.76122,-84.37438,
LARCENY-FROM VEHICLE,172101298,07/29/2017,3350 GREENBRIAR PKWY SW @ENGLISH COLONY APT,411,Greenbriar,R,33.68326,-84.4989,
LARCENY-FROM VEHICLE,172101331,07/29/2017,36 DELTA PL NE,602,Inman Park,N,33.75511,-84.3596,
LARCENY-FROM VEHICLE,172101785,07/29/2017,105 HUNNICUTT ST NW,504,Downtown,M,33.76671,-84.39138,
LARCENY-FROM VEHICLE,172101821,07/29/2017,121 BAKER ST NW ,508,Downtown,M,33.76289,-84.39262,
LARCENY-FROM VEHICLE,172101753,07/29/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,172101673,07/29/2017,1565 MARTIN L KING JR DR NW @MOZLEY PARK,104,Mozley Park,K,33.7536,-84.44235,
LARCENY-FROM VEHICLE,172101900,07/29/2017,911 MORELAND AVE SE,607,Ormewood Park,W,33.72964,-84.34965,
LARCENY-FROM VEHICLE,172101245,07/29/2017,831 ELBERT ST SW,301,Adair Park,V,33.72841,-84.4148,
LARCENY-FROM VEHICLE,172101533,07/29/2017,800 FORREST ST NW,207,Berkeley Park,D,33.79583,-84.41412,
LARCENY-FROM VEHICLE,172101631,07/29/2017,JOHNSON RD NW / ROCKDALE ST NW,110,Rockdale,G,33.78753,-84.43748,
LARCENY-FROM VEHICLE,172101537,07/29/2017,824 PARSONS ST SW,101,Atlanta University Center,T,33.75077,-84.41446,
LARCENY-FROM VEHICLE,172101541,07/29/2017,651 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.7593,-84.36589,
LARCENY-FROM VEHICLE,172100963,07/29/2017,2922 DIANA DR SW,311,Hammond Park,X,33.67527,-84.41145,
LARCENY-FROM VEHICLE,172100746,07/29/2017,85 MOUNT ZION RD SW @HIGHBURY COURT APTS,312,Glenrose Heights,Z,33.67388,-84.39113,
LARCENY-FROM VEHICLE,172100508,07/29/2017,156 MOURY AVE SW,305,The Villages at Carver,Y,33.71265,-84.38851,
LARCENY-NON VEHICLE,172102006,07/29/2017,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
LARCENY-NON VEHICLE,172100157,07/29/2017,3315 PEACHTREE RD NE,208,Peachtree Park,B,33.84642,-84.36815,
