UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,182120503,07/31/2018,1232 COLLIER RD NW,204,Underwood Hills,D,33.81175,-84.42776,
LARCENY-FROM VEHICLE,182120486,07/31/2018,1772 MEADOWDALE AVE NE,213,Morningside/Lenox Park,F,33.80267,-84.34566,
LARCENY-FROM VEHICLE,182120484,07/31/2018,1400 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77125,-84.43359,
LARCENY-FROM VEHICLE,182120443,07/31/2018,1108 CHATTAHOOCHEE AVE NW,203,Underwood Hills,D,33.80105,-84.42371,
LARCENY-FROM VEHICLE,182120117,07/31/2018,3475 LENOX RD NE,210,Lenox,B,33.84922,-84.36056,
LARCENY-FROM VEHICLE,182120787,07/31/2018,4222 RICKENBACKER DR NE,209,North Buckhead,B,33.86992,-84.37969,
LARCENY-FROM VEHICLE,182120526,07/31/2018,3756 MELVIN DR SW,412,Kings Forest,P,33.70794,-84.51184,
LARCENY-FROM VEHICLE,182121726,07/31/2018,2980 MIDDLETON RD NW,111,,I,33.75285,-84.48838,
LARCENY-FROM VEHICLE,182121720,07/31/2018,2081 JONESBORO RD SE,310,Lakewood,Z,33.69733,-84.37059,
LARCENY-NON VEHICLE,182120863,07/31/2018,880 HALL ST SW,402,Oakland City,S,33.73084,-84.42523,
LARCENY-NON VEHICLE,182120377,07/31/2018,30 ALABAMA ST SW,511,Downtown,M,33.7521,-84.38955,
LARCENY-NON VEHICLE,182120434,07/31/2018,434 PEEPLES ST SW,104,Harris Chiles,T,33.74299,-84.42039,
LARCENY-NON VEHICLE,182120502,07/31/2018,898 MEMORIAL DR SE,606,Reynoldstown,N,33.74664,-84.35823,
LARCENY-NON VEHICLE,182120508,07/31/2018,953 CONFEDERATE CT SE,607,Ormewood Park,W,33.72956,-84.36156,
LARCENY-NON VEHICLE,182121888,07/31/2018,1739 MARTIN L KING JR DR NW,104,Mozley Park,K,33.75144,-84.44382,
LARCENY-NON VEHICLE,182121240,07/31/2018,2384 FORREST PARK RD SE,308,Rebel Valley Forest,Z,33.68902,-84.35986,
LARCENY-NON VEHICLE,182121974,07/31/2018,73 BRADLEY ST NE,604,Old Fourth Ward,M,33.75623,-84.36882,
LARCENY-NON VEHICLE,182120908,07/31/2018,134 ORMOND ST SE,304,Summerhill,V,33.73185,-84.38363,
LARCENY-NON VEHICLE,182128046,07/31/2018,6000 NORTH TERMINAL PKWY,705,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,182128040,07/31/2018,6000 S TERMINAL PKWY,706,,,33.63751,-84.44824,
AUTO THEFT,182121469,07/31/2018,I-75 NB EXPY NW / NORTHSIDE DR NW,207,Collier Hills,C,33.80307,-84.4078,
AUTO THEFT,182120693,07/31/2018,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425,
AUTO THEFT,182120617,07/31/2018,1848 CALLOWAY DR NW,108,Dixie Hills,J,33.75767,-84.44752,
AUTO THEFT,182120383,07/31/2018,464 WINDSOR ST SW,303,Mechanicsville,V,33.74215,-84.3981,
AUTO THEFT,182121262,07/31/2018,343 PETERS ST SW,507,Castleberry Hill,M,33.74549,-84.40419,
AUTO THEFT,182120724,07/31/2018,1519 CARROLL DR NW,203,Hills Park,D,33.80274,-84.43744,
AUTO THEFT,182118038,07/30/2018,(03363919 08444790),704,,,33.6397,-84.44434,
AUTO THEFT,182110635,07/30/2018,40 COURTLAND ST NE,510,Downtown,M,33.7558,-84.38437,
AUTO THEFT,182110882,07/30/2018,I-285 NB EXPY NW / BOLTON RD NW,113,Monroe Heights,G,33.79954,-84.48837,
AUTO THEFT,182110549,07/30/2018,2331 BOLTON RD NW,203,Bolton,D,33.81951,-84.46137,
AUTO THEFT,182111423,07/30/2018,1600 PRYOR RD SW,305,The Villages at Carver,Y,33.71266,-84.39337,
AUTO THEFT,182110374,07/30/2018,1678 HOWELL MILL RD NW,204,Underwood Hills,D,33.79991,-84.41625,
AUTO THEFT,182110464,07/30/2018,850 OAK ST SW,401,West End,T,33.74057,-84.4168,
AUTO THEFT,182111020,07/30/2018,1118 OGLETHORPE AVE SW,402,West End,T,33.73569,-84.42444,
AUTO THEFT,182110311,07/30/2018,1519 JONESBORO RD SE,305,South Atlanta,Y,33.71274,-84.3827,
LARCENY-NON VEHICLE,182111123,07/30/2018,3885 JONESBORO RD SE @HOME DEPOT,313,South River Gardens,Z,33.64883,-84.36584,
LARCENY-NON VEHICLE,182110954,07/30/2018,970 HANK AARON DR SE,304,Peoplestown,V,33.72807,-84.38769,
LARCENY-NON VEHICLE,182110926,07/30/2018,711 ELKMONT DR NE,601,Virginia Highland,F,33.78589,-84.3642,
LARCENY-NON VEHICLE,182110358,07/30/2018,800 W MARIETTA ST NW (STUDENT LOFTS),103,English Avenue,L,33.78022,-84.41514,
LARCENY-NON VEHICLE,182110467,07/30/2018,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81828,-84.36696,
LARCENY-NON VEHICLE,182111165,07/30/2018,1548 MARBUT AVE SE,612,East Atlanta,W,33.7434,-84.33704,
LARCENY-NON VEHICLE,182110701,07/30/2018,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80174,-84.41093,
LARCENY-NON VEHICLE,182112152,07/30/2018,555 MCDANIEL ST SW,303,Mechanicsville,V,33.7404,-84.4026,
LARCENY-NON VEHICLE,182111186,07/30/2018,239 PONCE DE LEON AVE NE,505,Old Fourth Ward,M,33.76196,-84.36943,
LARCENY-NON VEHICLE,182118032,07/30/2018,7700 SPINE RD,703,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,182111641,07/30/2018,1917 PENELOPE RD NW,108,Penelope Neighbors,J,33.75404,-84.45037,
LARCENY-NON VEHICLE,182111812,07/30/2018,1201 PEACHTREE PARK DR NE,207,,E,33.81369,-84.38934,
LARCENY-NON VEHICLE,182112103,07/30/2018,2231 BARGE RD SW,412,Ben Hill Acres,P,33.69467,-84.50666,
LARCENY-NON VEHICLE,182118027,07/30/2018,8700 SPINE RD,703,,,33.64077,-84.4397,
LARCENY-NON VEHICLE,182110654,07/30/2018,1357 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71603,-84.35091,
LARCENY-NON VEHICLE,182110744,07/30/2018,3285 PEACHTREE RD NE @EMBASSY SUITES,208,Peachtree Park,B,33.84441,-84.36862,
LARCENY-NON VEHICLE,182111004,07/30/2018,3565 MARTIN L KING JR DR NW @COLLIER HEIGHTS SC,111,Adamsville,H,33.7601,-84.50466,
LARCENY-NON VEHICLE,182111205,07/30/2018,710 PEACHTREE ST NE @HOWELL HOUSE,505,Midtown,E,33.77407,-84.38526,
LARCENY-NON VEHICLE,182111461,07/30/2018,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
LARCENY-FROM VEHICLE,182112104,07/30/2018,365 WYNDHAM WAY SE,307,Lakewood,Z,33.69842,-84.37681,
LARCENY-FROM VEHICLE,182111265,07/30/2018,1144 MAILING AVE SE,305,Chosewood Park,Y,33.72383,-84.37473,
LARCENY-FROM VEHICLE,182112185,07/30/2018,2043 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81123,-84.35601,
LARCENY-FROM VEHICLE,182110167,07/30/2018,60 BELL STREET,510,Downtown,M,33.75724,-84.37952,
LARCENY-FROM VEHICLE,182111109,07/30/2018,1080 W PEACHTREE ST NW,503,Midtown,E,33.7847,-84.38817,
LARCENY-FROM VEHICLE,182111073,07/30/2018,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
LARCENY-FROM VEHICLE,182111320,07/30/2018,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,182111993,07/30/2018,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,182112038,07/30/2018,483 WOODWARD AVE SE,605,Grant Park,W,33.74528,-84.37166,
LARCENY-FROM VEHICLE,182112135,07/30/2018,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,182112133,07/30/2018,2331 BOLTON RD NW,203,Bolton,D,33.81909,-84.46179,
LARCENY-FROM VEHICLE,182112115,07/30/2018,84 FORSYTH ST NW @RIALTO THEATRE,508,Downtown,M,33.75683,-84.38923,
LARCENY-FROM VEHICLE,182111982,07/30/2018,907 MARIETTA ST NW,504,Marietta Street Artery,E,33.77714,-84.40791,
LARCENY-FROM VEHICLE,182111926,07/30/2018,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,182111868,07/30/2018,1356 ENGLISH ST NW,203,Blandtown,D,33.79331,-84.42067,
LARCENY-FROM VEHICLE,182111821,07/30/2018,112 HURT ST NE,602,Inman Park,N,33.75726,-84.35408,
LARCENY-FROM VEHICLE,182111800,07/30/2018,555 WHITEHALL ST SW,303,Mechanicsville,V,33.74297,-84.40628,
LARCENY-FROM VEHICLE,182111752,07/30/2018,2345 ADAMS DR NW,203,Bolton,D,33.81881,-84.45333,
LARCENY-FROM VEHICLE,182111699,07/30/2018,225 BAKER ST NW,508,Downtown,M,33.76274,-84.39443,
LARCENY-FROM VEHICLE,182111606,07/30/2018,151 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68148,-84.39422,
LARCENY-FROM VEHICLE,182111391,07/30/2018,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414,
LARCENY-FROM VEHICLE,182110827,07/30/2018,348 TERRY ST SE,605,Capitol Gateway,V,33.74545,-84.38461,
LARCENY-FROM VEHICLE,182110715,07/30/2018,1678 HOWELL MILL RD NW,204,Underwood Hills,D,33.79991,-84.41625,
LARCENY-FROM VEHICLE,182110673,07/30/2018,135 WILLIS ST NW,105,Hunter Hills,K,33.75875,-84.43781,
LARCENY-FROM VEHICLE,182110499,07/30/2018,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-FROM VEHICLE,182110384,07/30/2018,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,182110375,07/30/2018,2680 ROSEMARY ST NW,203,Riverside,D,33.81327,-84.47562,
LARCENY-FROM VEHICLE,182110333,07/30/2018,1720 MARIETTA BLVD NW,203,Hills Park,D,33.80169,-84.43644,
LARCENY-FROM VEHICLE,182110289,07/30/2018,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,113,Brookview Heights,G,33.78652,-84.49013,
LARCENY-NON VEHICLE,182111088,07/30/2018,710 PEACHTREE ST,505,Midtown,E,33.77407,-84.38526,
LARCENY-NON VEHICLE,182111539,07/30/2018,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,182111888,07/30/2018,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,182111609,07/30/2018,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,182110355,07/30/2018,3800 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65635,-84.51327,
LARCENY-NON VEHICLE,182110880,07/30/2018,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,182110951,07/30/2018,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,182111262,07/30/2018,4161 CAMPBELLTON RD SW,412,Ben Hill Terrace,P,33.69578,-84.52445,
BURGLARY-RESIDENCE,182111971,07/30/2018,415 FAIRBURN RD SW @HIDDEN HOLLOW APTS,407,Fairburn Mays,H,33.74291,-84.51075,
BURGLARY-RESIDENCE,182112078,07/30/2018,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
BURGLARY-RESIDENCE,182112147,07/30/2018,1993 BENT CREEK WAY,409,Campbellton Road,R,33.70084,-84.46568,
BURGLARY-NONRES,182110390,07/30/2018,434 PEEPLES ST SW,104,Harris Chiles,T,33.74299,-84.42039,
BURGLARY-NONRES,182111101,07/30/2018,2115 MONROE DR NE,212,Piedmont Heights,F,33.81007,-84.3713,
BURGLARY-NONRES,182110298,07/30/2018,2555 BOLTON RD NW @ZONE 2 MINI PRECINCT,201,,C,33.82028,-84.45188,
BURGLARY-NONRES,182111424,07/30/2018,1198 AVON AVE SW,403,Oakland City,S,33.722,-84.42722,
BURGLARY-NONRES,182110469,07/30/2018,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75237,-84.48653,
BURGLARY-RESIDENCE,182110668,07/30/2018,599 CHURCH ST NW,109,Center Hill,J,33.77143,-84.46663,
BURGLARY-RESIDENCE,182110620,07/30/2018,16 DOROTHY ST SE,305,South Atlanta,Y,33.71035,-84.38255,
BURGLARY-RESIDENCE,182111148,07/30/2018,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
AGG ASSAULT,182111126,07/30/2018,2855 PEACHTREE RD NE,206,Garden Hills,B,33.83277,-84.384,
AGG ASSAULT,182111350,07/30/2018,454 PLASAMOUR DR NE,212,,F,33.81327,-84.3723,
AGG ASSAULT,182110295,07/30/2018,215 FORSYTH ST SW,512,Downtown,M,33.74892,-84.3968,
ROBBERY-PEDESTRIAN,182112096,07/30/2018,3050 FORREST PARK RD SE,313,South River Gardens,Z,33.67104,-84.3563,
ROBBERY-PEDESTRIAN,182110790,07/30/2018,268 WESTMINSTER DR NE,502,Midtown,E,33.79392,-84.371,
ROBBERY-RESIDENCE,182112105,07/30/2018,411 PARKWAY DR NE,603,Old Fourth Ward,M,33.76554,-84.37335,
AGG ASSAULT,182111892,07/30/2018,72 MARIETTA ST NW,511,Downtown,M,33.75574,-84.39293,
AGG ASSAULT,182111563,07/30/2018,2000 BROWNS MILL RD SE,307,Lakewood Heights,Y,33.69966,-84.37506,
AGG ASSAULT,182110082,07/30/2018,2376 PERKERSON RD SW,309,Perkerson,X,33.68991,-84.41096,
AGG ASSAULT,182111513,07/30/2018,1598 BELMONT AVE SW,301,Capitol View,X,33.71141,-84.40967,
HOMICIDE,182110682,07/30/2018,978 MYRTLE ST,503,Midtown,E,33.78132,-84.37968,
HOMICIDE,182111114,07/30/2018,140 PINE ST NE,509,Downtown,M,33.76746,-84.38408,
ROBBERY-PEDESTRIAN,182111286,07/30/2018,514 ENGLISH AVE NW,103,English Avenue,L,33.7687,-84.41367,
ROBBERY-PEDESTRIAN,182111263,07/30/2018,1503 BEECHER ST SW,402,West End,T,33.73346,-84.43683,
ROBBERY-PEDESTRIAN,182102100,07/29/2018,1001 EUCLID AVE NE,602,Inman Park,N,33.76123,-84.35412,
HOMICIDE,182100113,07/29/2018,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.78993,-84.47643,
AGG ASSAULT,182102106,07/29/2018,320 FAIRBURN RD SW @CENTRAL METHODIST,407,Fairburn Mays,H,33.74437,-84.50705,
AGG ASSAULT,182100844,07/29/2018,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
AGG ASSAULT,182100302,07/29/2018,1030 NORTHSIDE DR NW,501,Home Park,E,33.78279,-84.40757,
AGG ASSAULT,182101885,07/29/2018,1253 PRINCESS AVE SW,403,Oakland City,S,33.72073,-84.42565,
ROBBERY-PEDESTRIAN,182101405,07/29/2018,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75223,-84.38978,
AGG ASSAULT,182100606,07/29/2018,521 ELMWOORD RD,107,Grove Park,J,33.76892,-84.43872,
AGG ASSAULT,182101805,07/29/2018,1192 PRYOR ST SW,304,Peoplestown,V,33.72287,-84.3928,
BURGLARY-RESIDENCE,182102065,07/29/2018,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042,
BURGLARY-RESIDENCE,182101347,07/29/2018,400 LINDEN AVE NE,603,Old Fourth Ward,M,33.77013,-84.37427,
BURGLARY-RESIDENCE,182100350,07/29/2018,2603 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68358,-84.39415,
BURGLARY-RESIDENCE,182101197,07/29/2018,1131 OAKLAND DR SW,403,Oakland City,S,33.72415,-84.42764,
BURGLARY-NONRES,182100998,07/29/2018,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82236,-84.35173,
BURGLARY-NONRES,182100078,07/29/2018,819 LEE ST SW,401,West End,T,33.73266,-84.41448,
BURGLARY-RESIDENCE,182101177,07/29/2018,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
BURGLARY-RESIDENCE,182101056,07/29/2018,1371 CAMPBELLTON RD SW,403,Venetian Hills,S,33.71506,-84.43322,
LARCENY-NON VEHICLE,182102113,07/29/2018,689 BOULEVARD NE,603,Old Fourth Ward,M,33.77351,-84.37049,
LARCENY-NON VEHICLE,182100956,07/29/2018,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
LARCENY-NON VEHICLE,182101880,07/29/2018,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,182101441,07/29/2018,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,182101585,07/29/2018,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68071,-84.3847,
LARCENY-NON VEHICLE,182101501,07/29/2018,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,182100146,07/29/2018,1974 SYLVAN RD SW,306,Sylvan Hills,X,33.70008,-84.41803,
LARCENY-FROM VEHICLE,182101082,07/29/2018,507 BISHOP ST NW,207,Loring Heights,E,33.79257,-84.4046,
LARCENY-FROM VEHICLE,182101040,07/29/2018,247 TIGER FLOWERS CIR NW,108,Dixie Hills,J,33.76079,-84.45724,
LARCENY-FROM VEHICLE,182101030,07/29/2018,2429 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75246,-84.46669,
LARCENY-FROM VEHICLE,182101226,07/29/2018,341 TED TURNER DR,508,Downtown,M,33.76381,-84.38888,
LARCENY-FROM VEHICLE,182101169,07/29/2018,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,182100973,07/29/2018,1826 NEW YORK AVE NE,608,Lake Claire,N,33.76185,-84.32771,
LARCENY-FROM VEHICLE,182100879,07/29/2018,106 BAKER ST NE ,509,Downtown,M,33.76246,-84.38386,
LARCENY-FROM VEHICLE,182100686,07/29/2018,1339 KENILWORTH DR SW,403,Venetian Hills,S,33.7185,-84.43443,
LARCENY-FROM VEHICLE,182100608,07/29/2018,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
LARCENY-FROM VEHICLE,182101268,07/29/2018,1190 FOSTER ST NW,203,Blandtown,D,33.78721,-84.41453,
LARCENY-FROM VEHICLE,182100465,07/29/2018,30 IVAN ALLEN JR BLVD NW,508,Downtown,M,33.76444,-84.3884,
LARCENY-FROM VEHICLE,182100381,07/29/2018,400 GARTRELL ,604,Sweet Auburn,M,33.75286,-84.37429,
LARCENY-FROM VEHICLE,182100369,07/29/2018,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,182100330,07/29/2018,33 PEACHTREE PL NE,503,Midtown,E,33.78022,-84.3865,
LARCENY-FROM VEHICLE,182100324,07/29/2018,522 LARKIN ST SW,507,Castleberry Hill,M,33.74783,-84.4047,
LARCENY-FROM VEHICLE,182101269,07/29/2018,221 COURTLAND ST NE,509,Downtown,M,33.76039,-84.38407,
LARCENY-FROM VEHICLE,182101264,07/29/2018,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992,
LARCENY-FROM VEHICLE,182101426,07/29/2018,740 CUSTER AVE SE,607,Benteen Park,W,33.7173,-84.36381,
LARCENY-FROM VEHICLE,182101819,07/29/2018,250 10TH ST NE,502,Midtown,E,33.78187,-84.37905,
LARCENY-FROM VEHICLE,182101392,07/29/2018,31 BAKER ST NW,508,Downtown,M,33.76257,-84.38867,
LARCENY-FROM VEHICLE,182101377,07/29/2018,1005 BALDWIN ST,101,Ashview Heights,T,33.74647,-84.42057,
LARCENY-FROM VEHICLE,182101337,07/29/2018,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-FROM VEHICLE,182101301,07/29/2018,555 WHITEHALL ST SW,303,Mechanicsville,V,33.74297,-84.40628,
LARCENY-FROM VEHICLE,182101606,07/29/2018,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
LARCENY-FROM VEHICLE,182101878,07/29/2018,930 JUNIPER ST NE,504,Midtown,E,33.78,-84.38272,
LARCENY-FROM VEHICLE,182101897,07/29/2018,530 PIEDMONT AVE NE,509,Downtown,M,33.76909,-84.38208,
LARCENY-FROM VEHICLE,182102044,07/29/2018,3340 PEACHTREE RD NE @TOWER PLACE,208,North Buckhead,B,33.84743,-84.37089,
LARCENY-FROM VEHICLE,182102032,07/29/2018,1788 GLENAIRE CT SE,612,East Atlanta,W,33.73868,-84.32925,
LARCENY-FROM VEHICLE,182101926,07/29/2018,441 16TH ST NW @IKEA,501,Atlantic Station,E,33.78874,-84.40468,
LARCENY-FROM VEHICLE,182101921,07/29/2018,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809,
LARCENY-FROM VEHICLE,182101135,07/29/2018,218 HENDRIX AVE SW,303,Mechanicsville,V,33.73225,-84.39517,
LARCENY-NON VEHICLE,182101149,07/29/2018,431 MARIETTA ST NW,504,Downtown,M,33.76495,-84.39684,
LARCENY-NON VEHICLE,182101358,07/29/2018,2640 METROPOLITAN PKWY SW,309,Perkerson,X,33.68263,-84.40744,
LARCENY-NON VEHICLE,182100996,07/29/2018,265 PEACHTREE ST,509,Downtown,M,33.76152,-84.38672,
LARCENY-NON VEHICLE,182100924,07/29/2018,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70837,-84.36007,
LARCENY-NON VEHICLE,182101465,07/29/2018,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252,
