UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,182430422,08/31/2018,2456 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75166,-84.46789,
AUTO THEFT,182430397,08/31/2018,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
AUTO THEFT,182430461,08/31/2018,1587 ALDER LN SW,408,Venetian Hills,S,33.71236,-84.44877,
AUTO THEFT,182432437,08/31/2018,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
AUTO THEFT,182431453,08/31/2018,1715 HOWELL MILL RD NW @HOWELL MILL SQUARE,204,Berkeley Park,D,33.80089,-84.4157,
AUTO THEFT,182431925,08/31/2018,805 PEACHTREE ST NE,505,Midtown,E,33.77646,-84.38391,
AUTO THEFT,182422223,08/30/2018,2495 JONESBORO RD SE,310,Browns Mill Park,Z,33.68505,-84.36493,
AUTO THEFT,182422128,08/30/2018,1901 MYRTLE DR SW,410,Campbellton Road,R,33.70357,-84.4551,
AUTO THEFT,182421434,08/30/2018,131 GASLIGHT LN NW,108,Dixie Hills,J,33.75759,-84.46591,
AUTO THEFT,182421297,08/30/2018,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
AUTO THEFT,182420848,08/30/2018,50 MOUNT ZION RD SW @BRANDYWINE TOWNHOUS,312,Glenrose Heights,Z,33.67086,-84.38939,
AUTO THEFT,182420626,08/30/2018,609 VIRGINIA AVE NE,601,Virginia Highland,F,33.78138,-84.36691,
AUTO THEFT,182420535,08/30/2018,600 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74662,-84.40755,
LARCENY-NON VEHICLE,182420649,08/30/2018,4005 CAMPBELLTON RD SW,412,Ben Hill Terrace,P,33.69543,-84.52105,
LARCENY-NON VEHICLE,182420753,08/30/2018,1788 THOMASVILLE DR SE,308,Thomasville Heights,Z,33.70301,-84.35767,
LARCENY-NON VEHICLE,182422225,08/30/2018,3443 KINGSBORO RD NE,210,Buckhead Heights,B,33.8496,-84.35792,
LARCENY-NON VEHICLE,182421545,08/30/2018,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-NON VEHICLE,182421125,08/30/2018,1100 WHITE OAK AVE SW,402,Oakland City,S,33.72593,-84.42386,
LARCENY-NON VEHICLE,182420977,08/30/2018,590 W PEACHTREE ST NE,509,Downtown,M,33.77023,-84.38815,
LARCENY-NON VEHICLE,182420616,08/30/2018,525 NORTH AVE NE,603,Old Fourth Ward,M,33.77078,-84.36956,
LARCENY-FROM VEHICLE,182421862,08/30/2018,549 GRANT ST SW,306,Sylvan Hills,X,33.70296,-84.40653,
LARCENY-FROM VEHICLE,182420600,08/30/2018,2500 FORREST PARK RD SE,308,Rebel Valley Forest,Z,33.68549,-84.35958,
LARCENY-FROM VEHICLE,182420642,08/30/2018,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322,
LARCENY-NON VEHICLE,182421881,08/30/2018,641 NORTH AVE NE,603,Old Fourth Ward,M,33.77028,-84.36557,
LARCENY-FROM VEHICLE,182420985,08/30/2018,505 FULTON ST SW,303,Mechanicsville,V,33.74182,-84.40329,
LARCENY-FROM VEHICLE,182420947,08/30/2018,968 MEMORIAL DR SE,606,Reynoldstown,N,33.74676,-84.35595,
LARCENY-FROM VEHICLE,182420536,08/30/2018,901 OAKDALE RD NE,608,Druid Hills,N,33.7788,-84.33666,
LARCENY-FROM VEHICLE,182420677,08/30/2018,290 SCIPLE TER NW,102,Vine City,L,33.76259,-84.41534,
LARCENY-FROM VEHICLE,182421117,08/30/2018,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
LARCENY-FROM VEHICLE,182420488,08/30/2018,1348 GREENLAND DR NE,213,Morningside/Lenox Park,F,33.79144,-84.36148,
LARCENY-FROM VEHICLE,182420271,08/30/2018,80 JESSE HILL JR DR NE,510,Downtown,M,33.75657,-84.38034,
LARCENY-FROM VEHICLE,182420830,08/30/2018,400 GRANT CIR SE,605,Grant Park,W,33.72587,-84.37403,
LARCENY-FROM VEHICLE,182421188,08/30/2018,1729 EVANS DR SW,306,Sylvan Hills,X,33.70765,-84.42376,
LARCENY-FROM VEHICLE,182421150,08/30/2018,4371 CAMPBELLTON RD SW,412,,P,33.69603,-84.5312,
LARCENY-NON VEHICLE,182421578,08/30/2018,807 CASCADE AVENUE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-NON VEHICLE,182422202,08/30/2018,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,182421384,08/30/2018,835 MARTIN LUTHER KING JR DR,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,182421306,08/30/2018,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,182421303,08/30/2018,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,182420861,08/30/2018,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,182420396,08/30/2018,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
LARCENY-NON VEHICLE,182421098,08/30/2018,210 PEACHTREE ST SW,508,Downtown,M,33.75943,-84.38837,
BURGLARY-NONRES,182420689,08/30/2018,267 WILLIAM NYE DR SE,307,Lakewood Heights,Y,33.70014,-84.37991,
BURGLARY-RESIDENCE,182421913,08/30/2018,2079 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76421,-84.45719,
BURGLARY-RESIDENCE,182420434,08/30/2018,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76819,-84.36763,
BURGLARY-RESIDENCE,182420375,08/30/2018,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76462,-84.36561,
BURGLARY-RESIDENCE,182421055,08/30/2018,614 MORGAN ST NE,603,Old Fourth Ward,M,33.76945,-84.36716,
BURGLARY-RESIDENCE,182420489,08/30/2018,1229-5 MECASLIN ST NW,501,Home Park,E,33.78827,-84.39969,
BURGLARY-RESIDENCE,182421038,08/30/2018,140 PINE ST NE,509,Downtown,M,33.76757,-84.3829,
BURGLARY-NONRES,182420904,08/30/2018,2531 LENOX RD NE,212,Lindridge/Martin Manor,F,33.82377,-84.3519,
BURGLARY-NONRES,182420781,08/30/2018,1172 FIELD RD NW,113,Brookview Heights,G,33.78768,-84.48428,
BURGLARY-NONRES,182420310,08/30/2018,420 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.7545,-84.37387,
BURGLARY-RESIDENCE,182422427,08/30/2018,2900 GRAND AVE SW,311,Hammond Park,X,33.6754,-84.40207,
BURGLARY-RESIDENCE,182422390,08/30/2018,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
BURGLARY-RESIDENCE,182422247,08/30/2018,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059,
BURGLARY-RESIDENCE,182421805,08/30/2018,126 SUNSET AVENUE NW,102,Vine City,L,33.75817,-84.41008,
BURGLARY-RESIDENCE,182421567,08/30/2018,1428 ANIWAKA AVE SW,408,Venetian Hills,S,33.71634,-84.44078,
BURGLARY-RESIDENCE,182421370,08/30/2018,1925 MONROE DR NE,212,Piedmont Heights,F,33.80856,-84.37506,
BURGLARY-RESIDENCE,182421351,08/30/2018,944 WHITE ST SW,401,West End,T,33.73202,-84.41874,
BURGLARY-RESIDENCE,182421214,08/30/2018,1925 MONROE DR NE,212,Piedmont Heights,F,33.80856,-84.37506,
BURGLARY-RESIDENCE,182420802,08/30/2018,1925 MONROE DR NE,212,Piedmont Heights,F,33.80856,-84.37506,
BURGLARY-RESIDENCE,182420658,08/30/2018,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
BURGLARY-RESIDENCE,182420273,08/30/2018,18 PARK LN NE,502,Ansley Park,E,33.79256,-84.37476,
AGG ASSAULT,182420863,08/30/2018,660 BRYAN ST SE,606,Grant Park,W,33.74435,-84.36591,
AGG ASSAULT,182421320,08/30/2018,1138 LUCILE AVE SW,402,West End,T,33.73858,-84.43033,
AGG ASSAULT,182420239,08/30/2018,501 CONNELL AVE SW,309,Perkerson,X,33.68361,-84.40551,
AGG ASSAULT,182422417,08/30/2018,650 BOULEVARD NE,603,Old Fourth Ward,M,33.77234,-84.3718,
AGG ASSAULT,182420039,08/30/2018,903 MARTIN L KING JR DR NW,102,Vine City,L,33.7548,-84.41678,
ROBBERY-COMMERCIAL,182420077,08/30/2018,808 MCDONOUGH BLVD SE,607,Benteen Park,W,33.70977,-84.36008,
ROBBERY-PEDESTRIAN,182420344,08/30/2018,365 BLAIR VILLA DR SE,313,Blair Villa/Poole Creek,Z,33.6579,-84.37897,
ROBBERY-PEDESTRIAN,182422341,08/30/2018,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
ROBBERY-PEDESTRIAN,182410257,08/29/2018,365 BLAIR VILLA DR SE,313,Blair Villa/Poole Creek,Z,33.6579,-84.37897,
ROBBERY-PEDESTRIAN,182410465,08/29/2018,420 COOPER ST SW,303,Mechanicsville,V,33.74304,-84.39684,
ROBBERY-PEDESTRIAN,182410524,08/29/2018,2477 METROPOLITAN PKWY SW,309,Perkerson,X,33.68711,-84.40862,
AGG ASSAULT,182412256,08/29/2018,1319 CAMPBELLTON RD SW,403,Venetian Hills,S,33.71596,-84.43145,
AGG ASSAULT,182412241,08/29/2018,108 HILLSDALE DR SE,310,Browns Mill Park,Z,33.6882,-84.38696,
AGG ASSAULT,182412190,08/29/2018,1177 JOSEPH E BOONE,107,Grove Park,J,33.77477,-84.45542,
AGG ASSAULT,182411515,08/29/2018,50 MT ZION RD SW,312,Glenrose Heights,Z,33.67086,-84.38939,
AGG ASSAULT,182410866,08/29/2018,1631 STANTON RD SW,408,,R,33.71076,-84.4438,
AGG ASSAULT,182411021,08/29/2018,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76303,-84.43292,
AGG ASSAULT,182410394,08/29/2018,551 THURMOND ST NW,102,Vine City,L,33.76129,-84.40549,
BURGLARY-RESIDENCE,182411706,08/29/2018,915 W PEACHTREE ST NE,503,Midtown,E,33.77975,-84.38716,
BURGLARY-RESIDENCE,182411665,08/29/2018,2450 CAMELLIA LANE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
BURGLARY-RESIDENCE,182411478,08/29/2018,711 COSMOPOLITAN DR NE,211,Lindbergh/Morosgo,B,33.82153,-84.36267,
BURGLARY-RESIDENCE,182411144,08/29/2018,238 S COLONIAL HOMES CIR NW,205,Collier Hills North,C,33.81282,-84.39716,
BURGLARY-RESIDENCE,182411910,08/29/2018,2450 CAMELLIA LANE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
BURGLARY-NONRES,182410239,08/29/2018,3201 CAINS HILL PL,,South Tuxedo Park,B,33.84192,-84.38007,
BURGLARY-NONRES,182410893,08/29/2018,559 MARTIN ST SE,304,Summerhill,V,33.73934,-84.38424,
BURGLARY-RESIDENCE,182411069,08/29/2018,3456 THOMPSON DR NW,111,Adamsville,H,33.7613,-84.50092,
BURGLARY-RESIDENCE,182412306,08/29/2018,450 PIEDMONT AVE NE,509,Downtown,M,33.76657,-84.38214,
BURGLARY-RESIDENCE,182412332,08/29/2018,394 BROYLES ST SE,605,Grant Park,W,33.74414,-84.37783,
LARCENY-NON VEHICLE,182412146,08/29/2018,2011 BOLTON RD NW,203,Riverside,D,33.81076,-84.47691,
LARCENY-NON VEHICLE,182412188,08/29/2018,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,182410556,08/29/2018,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465,
LARCENY-NON VEHICLE,182411771,08/29/2018,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77352,-84.36667,
LARCENY-NON VEHICLE,182411335,08/29/2018,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-FROM VEHICLE,182412000,08/29/2018,3537 CASTLEGATE DR NW,202,Kingswood,A,33.85185,-84.41322,
LARCENY-FROM VEHICLE,182411948,08/29/2018,41 IRBY AVE NW,206,South Tuxedo Park,B,33.84152,-84.38026,
LARCENY-FROM VEHICLE,182411841,08/29/2018,1356 ENGLISH ST NW,203,Blandtown,D,33.79331,-84.42067,
LARCENY-FROM VEHICLE,182411041,08/29/2018,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793,
LARCENY-FROM VEHICLE,182411622,08/29/2018,3300 FERNCLIFF PL NE,210,Pine Hills,B,33.845,-84.35593,
LARCENY-FROM VEHICLE,182411601,08/29/2018,794 MARIETTA ST NW,504,Marietta Street Artery,E,33.77361,-84.40533,
LARCENY-FROM VEHICLE,182411569,08/29/2018,2335 PEACHTREE ROAD,211,Peachtree Hills,B,33.81879,-84.38837,
LARCENY-FROM VEHICLE,182411076,08/29/2018,1015 STOVALL BLVD NE,209,Brookhaven,B,33.8598,-84.35394,
LARCENY-FROM VEHICLE,182411075,08/29/2018,751 PIEDMONT AVE NE,505,Midtown,E,33.77515,-84.38141,
LARCENY-FROM VEHICLE,182351014,08/29/2018,1114 WEST AVE,302,Pittsburgh,V,33.72442,-84.3956,
LARCENY-FROM VEHICLE,182410976,08/29/2018,1881 MYRTLE DR SW,410,Campbellton Road,R,33.70378,-84.4551,
LARCENY-FROM VEHICLE,182410938,08/29/2018,133 TRINITY AVE SW @CITY PLAZA,512,Downtown,M,33.74899,-84.39215,
LARCENY-FROM VEHICLE,182410729,08/29/2018,453 FREEDOM PKWY NE @CARTER CENTER,602,Poncey-Highland,N,33.76711,-84.35626,
LARCENY-FROM VEHICLE,182410451,08/29/2018,2870 ALEXA AVENUE SE,611,East Lake,O,33.74331,-84.29303,
LARCENY-FROM VEHICLE,182410438,08/29/2018,1700 STANTON RD SW,408,,R,33.70907,-84.44364,
LARCENY-FROM VEHICLE,182410417,08/29/2018,1690 NOBLE DR NE,213,Morningside/Lenox Park,F,33.801,-84.34553,
LARCENY-FROM VEHICLE,182410387,08/29/2018,671 OLD IVY RD NE,209,North Buckhead,B,33.8571,-84.36567,
LARCENY-FROM VEHICLE,182410385,08/29/2018,1592 BRAEBURN DR SE,612,East Atlanta,W,33.73532,-84.33572,
LARCENY-FROM VEHICLE,182410509,08/29/2018,726 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78786,-84.36337,
LARCENY-FROM VEHICLE,182411719,08/29/2018,825 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74149,-84.31193,
LARCENY-FROM VEHICLE,182412143,08/29/2018,501 PULLIAM ST,304,Mechanicsville,V,33.74038,-84.39273,
LARCENY-FROM VEHICLE,182412060,08/29/2018,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,182412046,08/29/2018,897 SPRING ST NW,505,Midtown,E,33.77893,-84.38865,
LARCENY-NON VEHICLE,182410605,08/29/2018,69 E LAKE TER SE,611,Kirkwood,O,33.74987,-84.3144,
LARCENY-FROM VEHICLE,182412086,08/29/2018,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697,
LARCENY-FROM VEHICLE,182411684,08/29/2018,124 SOUTH AVE,304,Summerhill,V,33.73227,-84.38332,
LARCENY-FROM VEHICLE,182410824,08/29/2018,828 BROOKRIDGE DR NE,601,Virginia Highland,F,33.78561,-84.35995,
LARCENY-NON VEHICLE,182411637,08/29/2018,255 COURTLAND ST NE,509,Downtown,M,33.76157,-84.38314,
LARCENY-NON VEHICLE,182411466,08/29/2018,906 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73794,-84.41735,
LARCENY-NON VEHICLE,182411390,08/29/2018,1200 ASTOR AVE SW @TYLER PERRY STUDIO,408,Fort McPherson,S,33.70045,-84.43328,
LARCENY-NON VEHICLE,182410934,08/29/2018,1231 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76361,-84.42813,
LARCENY-NON VEHICLE,182410338,08/29/2018,1865 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80943,-84.36148,
LARCENY-NON VEHICLE,182412285,08/29/2018,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631,
LARCENY-NON VEHICLE,182420673,08/29/2018,2280 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634,
LARCENY-NON VEHICLE,182412289,08/29/2018,256 TUSKEGEE ST SE,304,Peoplestown,V,33.72853,-84.37988,
LARCENY-NON VEHICLE,182412385,08/29/2018,1888 EMERY ST NW,205,Wildwood (NPU-C),C,33.80701,-84.41444,
LARCENY-NON VEHICLE,182410563,08/29/2018,594 WIMBLEDON RD NE,212,Piedmont Heights,F,33.80736,-84.36745,
AUTO THEFT,182412220,08/29/2018,1190 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78709,-84.35544,
AUTO THEFT,182410028,08/29/2018,345 PHARR RD NE,206,Garden Hills,B,33.83667,-84.37666,
AUTO THEFT,182412129,08/29/2018,519 MEMORIAL DR SE,605,Grant Park,W,33.74615,-84.37083,
AUTO THEFT,182411911,08/29/2018,3627 FORREST PARK RD SE,313,South River Gardens,Z,33.6552,-84.3559,
AUTO THEFT,182410834,08/29/2018,1800 BREWER BLVD SW,306,Sylvan Hills,X,33.70549,-84.41252,
AUTO THEFT,182410732,08/29/2018,2737 ALTAVIEW DR SE,312,Rosedale Heights,Z,33.68005,-84.38201,
AUTO THEFT,182410243,08/29/2018,3179 PEACHTREE RD NE @MOONDOGS,206,Buckhead Village,B,33.84103,-84.37544,
AUTO THEFT,182402174,08/28/2018,717 LEE ST SW,401,West End,T,33.73516,-84.41421,
AUTO THEFT,182400204,08/28/2018,1020 PIEDMONT AVE NE,503,Midtown,E,33.78279,-84.38086,
AUTO THEFT,182401818,08/28/2018,1545 NORTHSIDE DR NW,207,Loring Heights,E,33.79746,-84.40773,
AUTO THEFT,182401209,08/28/2018,435 JOSEPH E LOWERY BLVD SW,104,Harris Chiles,T,33.74275,-84.41815,
AUTO THEFT,182401019,08/28/2018,2755 CAMPBELLTON RD SW,409,Southwest,R,33.70235,-84.47822,
AUTO THEFT,182400940,08/28/2018,911 OAKLAND DR SW,402,Oakland City,S,33.73011,-84.42756,
AUTO THEFT,182400612,08/28/2018,1083 WINDSOR ST SW,302,Pittsburgh,V,33.72527,-84.39866,
LARCENY-NON VEHICLE,182401153,08/28/2018,1922 PIEDMONT CIR NE,213,Morningside/Lenox Park,F,33.80748,-84.36519,
LARCENY-NON VEHICLE,182401795,08/28/2018,1197 PEACHTREE ST NE,502,Midtown,E,33.78742,-84.38333,
LARCENY-NON VEHICLE,182402070,08/28/2018,841 INMAN VILLAGE PKWY NE,602,Inman Park,N,33.75961,-84.36101,
LARCENY-NON VEHICLE,182400024,08/28/2018,989 NEAL ST NW,106,Bankhead,K,33.76665,-84.41973,
LARCENY-NON VEHICLE,182400812,08/28/2018,477 WINDSOR STREET SW,303,Mechanicsville,V,33.74172,-84.39836,
LARCENY-NON VEHICLE,182401087,08/28/2018,120 ANDERSON AVE NW,108,Dixie Hills,J,33.75734,-84.45478,
AUTO THEFT,182401232,08/28/2018,1130 PEACHTREE ST NE,503,Midtown,E,33.78526,-84.3831,
LARCENY-FROM VEHICLE,182400351,08/28/2018,2176 DONALD LEE HOLLOWELL PKWY NW @K MART BANKHEAD,109,Grove Park,J,33.77548,-84.4574,
LARCENY-FROM VEHICLE,182402204,08/28/2018,800 SPRINGDALE PL SW,309,Perkerson,X,33.69243,-84.41494,
LARCENY-NON VEHICLE,182401984,08/28/2018,715 PEACHTREE ST NE,505,Midtown,E,33.774,-84.38412,
LARCENY-NON VEHICLE,182401119,08/28/2018,390 17TH ST NW,501,Atlantic Station,E,33.7903,-84.39976,
LARCENY-NON VEHICLE,182401141,08/28/2018,510 LYNNHAVEN DR SW,301,Capitol View Manor,X,33.7156,-84.4044,
LARCENY-NON VEHICLE,182401310,08/28/2018,930 SPRING ST NW,503,Midtown,E,33.7801,-84.38942,
LARCENY-FROM VEHICLE,182402332,08/28/2018,955 MARIETTA ST NW,504,Marietta Street Artery,E,33.77862,-84.40913,
LARCENY-FROM VEHICLE,182402308,08/28/2018,1238 HUFF RD,203,Blandtown,D,33.78845,-84.4281,
LARCENY-FROM VEHICLE,182400995,08/28/2018,501 PULLIAM ST SW,303,Mechanicsville,V,33.74038,-84.39273,
LARCENY-FROM VEHICLE,182400972,08/28/2018,550 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75958,-84.36931,
LARCENY-FROM VEHICLE,182400842,08/28/2018,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691,
LARCENY-FROM VEHICLE,182400763,08/28/2018,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-FROM VEHICLE,182400559,08/28/2018,928 WOODMERE DR NW,112,Collier Heights,I,33.78056,-84.48528,
LARCENY-FROM VEHICLE,182400026,08/28/2018,2450 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
LARCENY-FROM VEHICLE,182400324,08/28/2018,2741 TELL PLACE WAY SW,413,Fairburn Tell,P,33.6809,-84.52791,
LARCENY-FROM VEHICLE,182400231,08/28/2018,2844 VALLEY HEART DR NW,112,Collier Heights,I,33.76248,-84.48104,
