UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,181501209,05/30/2018,1990 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77604,-84.4501,
AUTO THEFT,181501144,05/30/2018,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204,
AUTO THEFT,181501185,05/30/2018,1222 ELIZABETH AVE SW,403,Venetian Hills,S,33.72179,-84.43528,
LARCENY-NON VEHICLE,181502123,05/30/2018,388 SARGENT DR SE,310,Lakewood,Z,33.69071,-84.3764,
LARCENY-NON VEHICLE,181501985,05/30/2018,40 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67272,-84.3904,
LARCENY-NON VEHICLE,181500546,05/30/2018,54 MCDONOUGH BLVD SE,305,South Atlanta,Y,33.72019,-84.38616,
LARCENY-NON VEHICLE,181501383,05/30/2018,2295 VENETIAN DR SW,409,Adams Park,R,33.71714,-84.46358,
LARCENY-NON VEHICLE,181492212,05/30/2018,1080 W PEACHTREE ST NW,503,Midtown,E,33.78483,-84.38793,
LARCENY-NON VEHICLE,181500633,05/30/2018,22 THE PRADO NE,502,Ansley Park,E,33.7914,-84.3754,
LARCENY-NON VEHICLE,181500896,05/30/2018,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634,
LARCENY-NON VEHICLE,181500497,05/30/2018,1428 EASON ST NW,105,Hunter Hills,K,33.75724,-84.43476,
LARCENY-NON VEHICLE,181501982,05/30/2018,883 CHARLES ALLEN DR NE,506,Midtown,E,33.7788,-84.37251,
LARCENY-NON VEHICLE,181500894,05/30/2018,55 IVAN ALLEN JR BLVD NE,508,Downtown,M,33.76452,-84.38601,
LARCENY-NON VEHICLE,181501122,05/30/2018,978 EDEN AVE SE,607,Ormewood Park,W,33.73042,-84.35583,
LARCENY-FROM VEHICLE,181502119,05/30/2018,852 WASHINGTON ST SW,304,Peoplestown,V,33.73163,-84.39068,
LARCENY-NON VEHICLE,181501882,05/30/2018,1275 PEACHTREE ST NE,502,Midtown,E,33.78949,-84.38384,
LARCENY-NON VEHICLE,181501373,05/30/2018,134 JOHN HOPE DR SW,101,The Villages at Castleberry Hill,T,33.75102,-84.41035,
LARCENY-NON VEHICLE,181508037,05/30/2018,S TERM @6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
LARCENY-NON VEHICLE,181501460,05/30/2018,2132 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70577,-84.45812,
LARCENY-NON VEHICLE,181500976,05/30/2018,1901 PEACHTREE RD NE,207,Brookwood Hills,E,33.80693,-84.39353,
LARCENY-FROM VEHICLE,181501512,05/30/2018,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554,
LARCENY-FROM VEHICLE,181501306,05/30/2018,2765 PEACHTREE RD NE,206,Garden Hills,B,33.83035,-84.38602,
LARCENY-FROM VEHICLE,181501787,05/30/2018,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
LARCENY-FROM VEHICLE,181501955,05/30/2018,2085 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70614,-84.45541,
LARCENY-FROM VEHICLE,181501025,05/30/2018,437 MORELAND AVE NE,608,Candler Park,N,33.76632,-84.34892,
LARCENY-FROM VEHICLE,181502038,05/30/2018,464 COOPER ST SW,303,Mechanicsville,V,33.74211,-84.39669,
LARCENY-FROM VEHICLE,181502042,05/30/2018,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568,
LARCENY-FROM VEHICLE,181502076,05/30/2018,288 COURTLAND ST NE,509,Downtown,M,33.76202,-84.38426,
LARCENY-FROM VEHICLE,181502131,05/30/2018,540 PHARR RD NE,206,Buckhead Village,B,33.83707,-84.37018,
LARCENY-FROM VEHICLE,181502138,05/30/2018,308 PEACHTREE HILLS AVE NE @PEACHTREE HILLS PARK,211,Peachtree Hills,B,33.81826,-84.3777,
LARCENY-FROM VEHICLE,181501975,05/30/2018,933 LEE ST SW,401,West End,T,33.72901,-84.41622,
LARCENY-FROM VEHICLE,181502161,05/30/2018,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,181501956,05/30/2018,1207 CAROLINE ST NE,609,Edgewood,O,33.75834,-84.34841,
LARCENY-FROM VEHICLE,181502234,05/30/2018,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80622,-84.36626,
LARCENY-FROM VEHICLE,181502240,05/30/2018,1099 HEMPHILL AVE NW,501,Home Park,E,33.7849,-84.40582,
LARCENY-FROM VEHICLE,181502295,05/30/2018,192 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75945,-84.38595,
LARCENY-FROM VEHICLE,181502305,05/30/2018,976 BRADY AVE NW,501,Home Park,E,33.78127,-84.41331,
LARCENY-FROM VEHICLE,181502354,05/30/2018, 888 3RD  ST NW,504,Marietta Street Artery,E,33.77898,-84.40897,
LARCENY-FROM VEHICLE,181502390,05/30/2018,807 VEDADO WAY NE,506,Midtown,E,33.77661,-84.37138,
LARCENY-FROM VEHICLE,181500569,05/30/2018,2325 CHESHIRE BRIDGE RD NE @PUBLIX - CHESHIRE,212,Lindridge/Martin Manor,F,33.81866,-84.34906,
LARCENY-FROM VEHICLE,181502180,05/30/2018,464 BISHOP ST NW,207,Loring Heights,E,33.79249,-84.4032,
LARCENY-FROM VEHICLE,181500452,05/30/2018,2108 WISTERIA WAY NE,610,Kirkwood,O,33.76181,-84.31841,
LARCENY-FROM VEHICLE,181502151,05/30/2018,1215 PIEDMONT AVE,502,,E,33.78787,-84.37695,
LARCENY-FROM VEHICLE,181501177,05/30/2018,680 PONCE DE LEON AVE NE,506,Midtown,E,33.77406,-84.36528,
LARCENY-FROM VEHICLE,181500698,05/30/2018,856 BECKWITH ST SW,101,Atlanta University Center,T,33.75199,-84.4157,
LARCENY-FROM VEHICLE,181500753,05/30/2018,3301 CASCADE PARC BLVD SW,409,Southwest,R,33.70149,-84.49724,
LARCENY-FROM VEHICLE,181500793,05/30/2018,3504 JONESBORO RD SE,313,South River Gardens,Z,33.65893,-84.37059,
LARCENY-FROM VEHICLE,181500948,05/30/2018,1739 MARTIN L KING JR DR NW,104,Mozley Park,K,33.75144,-84.44382,
LARCENY-FROM VEHICLE,181501976,05/30/2018,933 CUNNINGHAM PL SW,104,Harris Chiles,T,33.74332,-84.41828,
LARCENY-FROM VEHICLE,181501062,05/30/2018,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,181500491,05/30/2018,220 RENAISSANCE PKWY NE,603,Old Fourth Ward,M,33.7691,-84.38027,
LARCENY-FROM VEHICLE,181501204,05/30/2018,4222 RICKENBACKER DR NE,209,North Buckhead,B,33.86963,-84.37999,
LARCENY-FROM VEHICLE,181500115,05/30/2018,27 SPENCE AVE NE,611,East Lake,O,33.75239,-84.29581,
LARCENY-FROM VEHICLE,181500214,05/30/2018,3150 HOWELL MILL RD NW ,201,,C,33.83951,-84.42835,
LARCENY-FROM VEHICLE,181500344,05/30/2018,764 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-FROM VEHICLE,181500370,05/30/2018,307 OXFORD PL NE,608,Lake Claire,N,33.76266,-84.32308,
LARCENY-FROM VEHICLE,181492210,05/30/2018,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-FROM VEHICLE,181502451,05/30/2018,1962 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80831,-84.41287,
LARCENY-NON VEHICLE,181501408,05/30/2018,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,181500922,05/30/2018,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-NON VEHICLE,181500992,05/30/2018,3334 PEACHTREE RD NE ,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,181501552,05/30/2018,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,181501275,05/30/2018,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
BURGLARY-RESIDENCE,181491849,05/30/2018,661 BROWNWOOD AVE SE,612,East Atlanta,W,33.73626,-84.3483,
BURGLARY-RESIDENCE,181502020,05/30/2018,980 N EUGENIA PL NW,110,Grove Park,J,33.78181,-84.4519,
BURGLARY-RESIDENCE,181501119,05/30/2018,1220 TRENTON ST SE,609,Edgewood,O,33.74656,-84.34763,
BURGLARY-RESIDENCE,181501669,05/30/2018,627 SANDYS LN SE,313,South River Gardens,Z,33.67063,-84.36884,
BURGLARY-RESIDENCE,181500790,05/30/2018,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
BURGLARY-RESIDENCE,181500778,05/30/2018,3621 CLOVIS CT NW,114,Carroll Heights,H,33.7746,-84.50649,
AGG ASSAULT,181502348,05/30/2018,915 CONFEDERATE CT SE,607,Ormewood Park,W,33.72944,-84.36171,
AGG ASSAULT,181500064,05/30/2018,3618 BUNKER HILL DR SW,413,Ben Hill Pines,P,33.68449,-84.50688,
AGG ASSAULT,181500919,05/30/2018,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042,
AGG ASSAULT,181500329,05/30/2018,42 5TH ST NE,505,Midtown,E,33.77632,-84.38576,
AGG ASSAULT,181500301,05/30/2018,2841 GREENBRIAR PKWY SW @Multiple,411,Greenbriar,R,33.68677,-84.49773,
AGG ASSAULT,181502287,05/30/2018,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
AGG ASSAULT,181502445,05/30/2018,2055 ALISON CT SW,410,Campbellton Road,R,33.7008,-84.45579,
ROBBERY-COMMERCIAL,181501958,05/30/2018,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544,
ROBBERY-PEDESTRIAN,181502363,05/30/2018,1400 MURPHY AVE SW,306,Sylvan Hills,X,33.71572,-84.42279,
HOMICIDE,181500846,05/30/2018,35 HAMILTON E HOLMES DR NW,108,Florida Heights,I,33.75373,-84.46734,
ROBBERY-PEDESTRIAN,181502404,05/30/2018,570 GLENN ST SW,303,Pittsburgh,V,33.73809,-84.40656,
ROBBERY-PEDESTRIAN,181502458,05/30/2018,245 PRYOR ST  SW,512,Downtown,M,33.7483,-84.39366,
ROBBERY-PEDESTRIAN,181492278,05/29/2018,918 LENA ST NW,105,Washington Park,K,33.75653,-84.41795,
ROBBERY-PEDESTRIAN,181491251,05/29/2018,316 SCIPLE TER NW,107,Grove Park,J,33.76379,-84.44747,
ROBBERY-PEDESTRIAN,181490423,05/29/2018,898 OAK ST SW,401,West End,T,33.74057,-84.41738,
ROBBERY-PEDESTRIAN,181490702,05/29/2018,1245 GLENWOOD AVE SE,612,East Atlanta,W,33.74006,-84.3466,
HOMICIDE,181481966,05/29/2018,118 WEST LAKE AVE SW,104,Mozley Park,K,33.75183,-84.44391,
ROBBERY-PEDESTRIAN,181490691,05/29/2018,18 PEYTON PL SW,405,Harland Terrace,I,33.75269,-84.47629,
AGG ASSAULT,181490119,05/29/2018,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
AGG ASSAULT,181492135,05/29/2018,1723 LAKEWOOD AVE,307,Lakewood Heights,Y,33.70678,-84.38031,
AGG ASSAULT,181490972,05/29/2018,717 CEDAR AVE NW,109,Center Hill,J,33.77457,-84.46454,
AGG ASSAULT,181490998,05/29/2018,504 BOULEVARD NE,603,Old Fourth Ward,M,33.76806,-84.37199,
AGG ASSAULT,181491171,05/29/2018,I75/85 NB EXPY / EDGEWOOD AVE,510,Sweet Auburn,M,33.75437,-84.3783,
AGG ASSAULT,181491221,05/29/2018,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.74437,-84.50705,
AGG ASSAULT,181490193,05/29/2018,1097 HARWELL RD NW @BLUE FLAME,112,Collier Heights,I,33.7852,-84.4911,
AGG ASSAULT,181490700,05/29/2018,1580 AVON AVE SW,408,Venetian Hills,S,33.72223,-84.43964,
BURGLARY-RESIDENCE,181492219,05/29/2018,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174,
BURGLARY-RESIDENCE,181491757,05/29/2018,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
BURGLARY-RESIDENCE,181490793,05/29/2018,2754 ARGYLE DR NW,113,Lincoln Homes,G,33.79924,-84.47776,
BURGLARY-RESIDENCE,181490037,05/29/2018,929 CASCADE AVE SW,404,Cascade Avenue/Road,S,33.73002,-84.4411,
LARCENY-NON VEHICLE,181491866,05/29/2018,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,607,Woodland Hills,W,33.72055,-84.35045,
LARCENY-NON VEHICLE,181491844,05/29/2018,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
BURGLARY-RESIDENCE,181492022,05/29/2018,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164,
BURGLARY-NONRES,181491163,05/29/2018,1011 LEE ST SW,402,Oakland City,S,33.7273,-84.41844,
BURGLARY-RESIDENCE,181491752,05/29/2018,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
BURGLARY-RESIDENCE,181491821,05/29/2018,1308 ELIZABETH AVE SW,403,Venetian Hills,S,33.719,-84.43529,
BURGLARY-NONRES,181490819,05/29/2018,2909 CAMPBELLTON RD SW @CASCADE PINES APTS,409,Southwest,R,33.70181,-84.48512,
LARCENY-NON VEHICLE,181491231,05/29/2018,2539 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,181491377,05/29/2018,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,181491052,05/29/2018,280 ELIZABETH ST NE,602,Inman Park,N,33.76198,-84.35846,
LARCENY-NON VEHICLE,181491935,05/29/2018,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,181491467,05/29/2018,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,181491790,05/29/2018,1829 DELOWE DR SW,410,Campbellton Road,R,33.70515,-84.4574,
LARCENY-FROM VEHICLE,181490518,05/29/2018,587 VIRGINIA AVE NE,506,Midtown,E,33.78086,-84.36829,
LARCENY-FROM VEHICLE,181490671,05/29/2018,465 BISHOP ST NW,207,Loring Heights,E,33.79249,-84.4032,
LARCENY-FROM VEHICLE,181490453,05/29/2018,2450 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82269,-84.37114,
LARCENY-FROM VEHICLE,181490623,05/29/2018,1876 CONRAD AVE SE,307,Lakewood Heights,Y,33.70309,-84.38153,
LARCENY-FROM VEHICLE,181490300,05/29/2018,2581 PIEDMONT RD NE @Multiple,211,Lindbergh/Morosgo,B,33.82561,-84.36535,
LARCENY-FROM VEHICLE,181490118,05/29/2018,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-FROM VEHICLE,181490452,05/29/2018,1202 MCLYNN AVE NE,213,Morningside/Lenox Park,F,33.78923,-84.3485,
LARCENY-FROM VEHICLE,181490406,05/29/2018,3390 STRATFORD RD NE,208,North Buckhead,B,33.849,-84.36673,
LARCENY-FROM VEHICLE,181490388,05/29/2018,633 ROSALIA ST SE,605,Grant Park,W,33.7387,-84.36683,
LARCENY-FROM VEHICLE,181490385,05/29/2018,332 PONCE DE LEON AVE NE,506,Midtown,E,33.77269,-84.37643,
LARCENY-FROM VEHICLE,181490332,05/29/2018,372 LEGACY DR SW,104,Harris Chiles,T,33.74402,-84.4189,
LARCENY-FROM VEHICLE,181490736,05/29/2018,2640 METROPOLITAN PKWY SW,309,Perkerson,X,33.68263,-84.40744,
LARCENY-FROM VEHICLE,181492262,05/29/2018,1858 PEACHTREE RD NW,207,Ardmore,E,33.80591,-84.39405,
LARCENY-FROM VEHICLE,181491783,05/29/2018,768 MARIETTA BOULEVARD,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,181491961,05/29/2018,191 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75945,-84.38595,
LARCENY-FROM VEHICLE,181491982,05/29/2018,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
LARCENY-FROM VEHICLE,181492081,05/29/2018,915 W PEACHTREE ST NE,503,Midtown,E,33.77975,-84.38698,
LARCENY-FROM VEHICLE,181492196,05/29/2018,333 NELSON ST SW,507,Castleberry Hill,M,33.75158,-84.39883,
LARCENY-FROM VEHICLE,181492203,05/29/2018,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574,
LARCENY-FROM VEHICLE,181491242,05/29/2018,1371 SOUTHLAND CIR NW,203,Hills Park,D,33.79915,-84.43046,
LARCENY-FROM VEHICLE,181492235,05/29/2018,570 REED ST SE,304,Summerhill,V,33.7391,-84.38534,
LARCENY-FROM VEHICLE,181491551,05/29/2018,996 JOSEPH E BOONE BLVD NW,105,Washington Park,K,33.76325,-84.42017,
LARCENY-FROM VEHICLE,181492314,05/29/2018,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-FROM VEHICLE,181498047,05/29/2018,9700 SPINE ROAD,703,,,33.64342,-84.43873,
LARCENY-FROM VEHICLE,181491190,05/29/2018,904 MEMORIAL DR SE,606,Reynoldstown,N,33.74667,-84.35784,
LARCENY-FROM VEHICLE,181491337,05/29/2018,4041 BEECHWOOD DR NW,202,Mt. Paran/Northside,A,33.86512,-84.43111,
LARCENY-FROM VEHICLE,181491342,05/29/2018,1155 JUNIPER ST NE,503,Midtown,E,33.78584,-84.38179,
LARCENY-FROM VEHICLE,181491542,05/29/2018,3030 TOWERVIEW DR NE,210,Pine Hills,B,33.83752,-84.35059,
LARCENY-FROM VEHICLE,181490940,05/29/2018,1381 LA FRANCE ST NE,609,Edgewood,O,33.76016,-84.34235,
