UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,193341070,11/30/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,193341779,11/30/2019,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-NON VEHICLE,193341446,11/30/2019,160 TED TURNER DR NW @ATLANTA AMERICAN MOT,508,Downtown,M,33.75934,-84.39009,
LARCENY-NON VEHICLE,193341432,11/30/2019,235 PEACHTREE ST NE ,509,Downtown,M,33.76044,-84.38702,
LARCENY-FROM VEHICLE,193340941,11/30/2019,471 SEMINOLE AVE NE,602,Inman Park,N,33.76716,-84.35,
LARCENY-FROM VEHICLE,193341926,11/30/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-FROM VEHICLE,193342382,11/30/2019,161 PEACHTREE CENTER AVE ,510,Downtown,M,33.75969,-84.38606,
LARCENY-FROM VEHICLE,193342307,11/30/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,193341004,11/30/2019,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
LARCENY-FROM VEHICLE,193341053,11/30/2019,2852 CASCADE RD SW,409,Cascade Heights,I,33.71955,-84.48012,
LARCENY-FROM VEHICLE,193341063,11/30/2019,255 TED TURNER DR SW,507,Castleberry Hill,M,33.74755,-84.39824,
LARCENY-FROM VEHICLE,193341076,11/30/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82266,-84.3643,
LARCENY-FROM VEHICLE,193341158,11/30/2019,275 MEMORIAL DR SE,605,Grant Park,W,33.74676,-84.37856,
LARCENY-FROM VEHICLE,193341318,11/30/2019,355 JOSEPHINE ST NE,608,Candler Park,N,33.76408,-84.34789,
LARCENY-FROM VEHICLE,193341380,11/30/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,193341392,11/30/2019,1455 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79579,-84.42575,
LARCENY-FROM VEHICLE,193341476,11/30/2019,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
LARCENY-FROM VEHICLE,193341579,11/30/2019,2960 PIEDMONT RD NE,206,Garden Hills,B,33.83511,-84.36868,
LARCENY-FROM VEHICLE,193341592,11/30/2019,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77299,-84.36504,
LARCENY-FROM VEHICLE,193341613,11/30/2019,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575,
LARCENY-FROM VEHICLE,193341145,11/30/2019,530 17TH ST NW,207,Loring Heights,E,33.79151,-84.40684,
LARCENY-FROM VEHICLE,193342341,11/30/2019,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498,
LARCENY-FROM VEHICLE,193342172,11/30/2019,1700 PIEDMONT AVE NE,613,Piedmont Heights,F,33.80227,-84.36827,
LARCENY-FROM VEHICLE,193342187,11/30/2019,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36533,
LARCENY-FROM VEHICLE,193342188,11/30/2019,1123 EUCLID AVE NE,602,Inman Park,N,33.76458,-84.35009,
LARCENY-FROM VEHICLE,193342251,11/30/2019,2685 BARGE RD SW,413,Ben Hill Pines,P,33.6811,-84.50667,
LARCENY-FROM VEHICLE,193342266,11/30/2019,3850 ROSWELL RD NE,209,East Chastain Park,B,33.85988,-84.38156,
LARCENY-FROM VEHICLE,193340782,11/30/2019,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574,
LARCENY-FROM VEHICLE,193340835,11/30/2019,2420 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82085,-84.38892,
LARCENY-FROM VEHICLE,193340846,11/30/2019,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697,
LARCENY-FROM VEHICLE,193340868,11/30/2019,3465 NORTHSIDE PKWY NW,202,Randall Mill,A,33.84958,-84.42962,
LARCENY-FROM VEHICLE,193340077,11/30/2019,431 MARIETTA ST NW,504,Downtown,M,33.76495,-84.39684,
LARCENY-FROM VEHICLE,193340237,11/30/2019,2159 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81536,-84.36615,
LARCENY-FROM VEHICLE,193340451,11/30/2019,490 WHITEHALL ST SW,507,Castleberry Hill,M,33.74348,-84.40341,
LARCENY-FROM VEHICLE,193340669,11/30/2019,2175 DERBY DR SW,410,Campbellton Road,R,33.70256,-84.4596,
LARCENY-FROM VEHICLE,193340954,11/30/2019,1175 MORELAND AVE SE,607,Woodland Hills,W,33.72241,-84.34972,
LARCENY-FROM VEHICLE,193342319,11/30/2019,1784 PEACHTREE ST NW,207,Ardmore,E,33.80334,-84.39351,
LARCENY-FROM VEHICLE,193330350,11/30/2019,940 PIEDMONT AVE,503,Midtown,E,33.78035,-84.3813,
LARCENY-NON VEHICLE,193340903,11/30/2019,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782,
LARCENY-NON VEHICLE,193341173,11/30/2019,330 RALPH MCGILL BLVD NE @MCGILL PLACE APTS,603,Old Fourth Ward,M,33.76414,-84.37642,
LARCENY-NON VEHICLE,193340600,11/30/2019,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68095,-84.38502,
LARCENY-NON VEHICLE,193342219,11/30/2019,752 N HIGHLAND AVENUE,602,Poncey-Highland,N,33.77347,-84.35767,
AUTO THEFT,193341908,11/30/2019,46 WALL ST SE,511,Downtown,M,33.75312,-84.38876,
AUTO THEFT,193340091,11/30/2019,I-285 SB EXPY SW / MARTIN L KING JR DR SW,406,Adamsville,H,33.75362,-84.49558,
AUTO THEFT,193340127,11/30/2019,2040 SYLVAN RD SW,306,Sylvan Hills,X,33.69915,-84.41819,
AUTO THEFT,193340612,11/30/2019,2860 MARTIN LUTHER KING JR DRIVE SW,405,Harland Terrace,I,33.75399,-84.48138,
AUTO THEFT,193340703,11/30/2019,2021 PALIFOX DR NE,608,Lake Claire,N,33.76691,-84.32109,
AUTO THEFT,193340852,11/30/2019,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AUTO THEFT,193342086,11/30/2019,989 DREWRY ST NE,601,Virginia Highland,F,33.77788,-84.35489,
AUTO THEFT,193340966,11/30/2019,2048 BROOKWOOD VALLEY CIR NE,207,,E,33.80992,-84.38937,
AUTO THEFT,193341096,11/30/2019,925 GARRETT ST SE,606,Ormewood Park,W,33.74048,-84.35805,
AUTO THEFT,193340047,11/30/2019,1020 ROSEDALE RD NE,601,Virginia Highland,F,33.78246,-84.34845,
AUTO THEFT,193340445,11/30/2019,444 EDGEWOOD,604,Sweet Auburn,M,33.7545,-84.37304,
AUTO THEFT,193330859,11/29/2019,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
AUTO THEFT,193330298,11/29/2019,3434 PEACHTREE RD NE ,208,North Buckhead,B,33.85037,-84.3634,
AUTO THEFT,193330213,11/29/2019,3434 PEACHTREE RD NE ,208,North Buckhead,B,33.85037,-84.3634,
AUTO THEFT,193330819,11/29/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
AUTO THEFT,193331066,11/29/2019,3494 THOMPSON DR NW,111,Adamsville,H,33.76167,-84.50229,
AUTO THEFT,193331264,11/29/2019,4279 ROSWELL RD NE @PUBLIX - ROSWELL,209,North Buckhead,B,33.87121,-84.37931,
AUTO THEFT,193331284,11/29/2019,256 LANGHORN ST,104,Ashview Heights,T,33.74748,-84.42806,
LARCENY-NON VEHICLE,193330940,11/29/2019,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742,
LARCENY-NON VEHICLE,193331875,11/29/2019,1975 CAMPBELLTON RD SW,408,Venetian Hills,S,33.70827,-84.45385,
LARCENY-NON VEHICLE,193330965,11/29/2019,800 W MARIETTA ST NW,506,English Avenue,L,33.78022,-84.41514,
LARCENY-NON VEHICLE,193330922,11/29/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-NON VEHICLE,193330919,11/29/2019,131 DAHLIA AVE NW,108,Dixie Hills,J,33.7575,-84.46197,
LARCENY-NON VEHICLE,193330515,11/29/2019,382 GRIFFIN ST NW,506,English Avenue,L,33.76507,-84.41143,
LARCENY-NON VEHICLE,193330110,11/29/2019,186 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74968,-84.40386,
LARCENY-NON VEHICLE,193330716,11/29/2019,265 PEACHTREE ST NE @HYATT REGENCY HOTEL,509,Downtown,M,33.76152,-84.38672,
LARCENY-NON VEHICLE,193331027,11/29/2019,29 MARIETTA ST NW,508,Downtown,M,33.75509,-84.39057,
LARCENY-FROM VEHICLE,193330969,11/29/2019,2110 SOUTHWOOD LN SW,412,Ben Hill Terrace,P,33.69643,-84.51885,
LARCENY-FROM VEHICLE,193330638,11/29/2019,1257 BEECH VALLEY RD NE,613,Morningside/Lenox Park,F,33.7964,-84.34595,
LARCENY-FROM VEHICLE,193330742,11/29/2019,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
LARCENY-FROM VEHICLE,193330944,11/29/2019,159 PALATKA ST SE,610,Kirkwood,O,33.74845,-84.32105,
LARCENY-FROM VEHICLE,193331934,11/29/2019,2905 PEACHTREE RD NE,206,Garden Hills,B,33.8342,-84.38236,
LARCENY-FROM VEHICLE,193330949,11/29/2019,6211 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.7657,-84.37879,
LARCENY-FROM VEHICLE,193331505,11/29/2019,150 RENAISSANCE PKWY NE,509,Downtown,M,33.76899,-84.38245,
LARCENY-FROM VEHICLE,193331534,11/29/2019,2043 NORTHSIDE DR NW,205,Collier Hills,C,33.81101,-84.40734,
LARCENY-FROM VEHICLE,193331578,11/29/2019,331 N HIGHLAND AVE NE,602,Inman Park,N,33.76319,-84.35717,
LARCENY-FROM VEHICLE,193330616,11/29/2019,620 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.77151,-84.36812,
LARCENY-FROM VEHICLE,193331321,11/29/2019,1138 PEACHTREE ST,503,Midtown,E,33.78647,-84.38312,
LARCENY-FROM VEHICLE,193331672,11/29/2019,676 CLEBURNE TER NE,602,Poncey-Highland,N,33.77296,-84.35359,
LARCENY-FROM VEHICLE,193331700,11/29/2019,3655 ROSWELL RD NE,209,North Buckhead,B,33.85547,-84.38135,
LARCENY-FROM VEHICLE,193331768,11/29/2019,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.80058,-84.42561,
LARCENY-FROM VEHICLE,193331588,11/29/2019,2625 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.82591,-84.36714,
LARCENY-FROM VEHICLE,193331597,11/29/2019,195 OTTLEY DR NE,212,,E,33.80868,-84.38031,
LARCENY-FROM VEHICLE,193331782,11/29/2019,186 CARROLL ST SE,606,Cabbagetown,N,33.74951,-84.36784,
LARCENY-FROM VEHICLE,193330544,11/29/2019,939 BECKWITH ST SW,104,Ashview Heights,T,33.75266,-84.41826,
LARCENY-FROM VEHICLE,193331793,11/29/2019,1037 VIRGINIA AVE NE,601,Virginia Highland,F,33.78208,-84.35334,
LARCENY-FROM VEHICLE,193330498,11/29/2019,450 STONEWALL ST SW,507,Castleberry Hill,M,33.74942,-84.40228,
LARCENY-FROM VEHICLE,193330986,11/29/2019,2125 NORTHSIDE DR NW @GRANT TENNIS CENTER,205,,C,33.81342,-84.40756,
LARCENY-FROM VEHICLE,193330032,11/29/2019,2814 DEERWOOD LN SW,414,Ben Hill,P,33.66977,-84.51668,
LARCENY-FROM VEHICLE,193330418,11/29/2019,938 BECKWITH ST SW,104,Ashview Heights,T,33.75228,-84.41818,
LARCENY-FROM VEHICLE,193330382,11/29/2019,193 MOURY AVE SW,305,The Villages at Carver,Y,33.71549,-84.39197,
LARCENY-FROM VEHICLE,193331092,11/29/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,193331158,11/29/2019,991 PIEDMONT AVE NE,503,Midtown,E,33.78138,-84.38046,
LARCENY-FROM VEHICLE,193331211,11/29/2019,939 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77351,-84.35663,
LARCENY-FROM VEHICLE,193331229,11/29/2019,650 PONCE DE LEON AVE NE @WHOLE FOODS - PONCE,614,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,193330697,11/29/2019,3218 W SHADOWLAWN AVE NE,208,Buckhead Forest,B,33.84337,-84.37531,
LARCENY-FROM VEHICLE,193331260,11/29/2019,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599,
LARCENY-FROM VEHICLE,193330067,11/29/2019,1133 HUFF RD NW,103,Blandtown,D,33.78978,-84.42557,
LARCENY-FROM VEHICLE,193331345,11/29/2019,1634 MCLENDON AVE NE,608,Candler Park,N,33.765,-84.33395,
LARCENY-NON VEHICLE,193330767,11/29/2019,21 DECATUR ST SE,511,Downtown,M,33.75394,-84.3893,
LARCENY-NON VEHICLE,193311295,11/29/2019,3330 MARTIN L KING JR DR SW,407,Adamsville,H,33.75392,-84.49736,
LARCENY-NON VEHICLE,193330086,11/29/2019,1294 DONNELLY AVE SW,402,West End,T,33.73453,-84.43003,
LARCENY-NON VEHICLE,193330417,11/29/2019,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,193331647,11/29/2019,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,193330629,11/29/2019,905 MEMORIAL DR SE,606,Reynoldstown,N,33.74579,-84.35728,
LARCENY-NON VEHICLE,193330876,11/29/2019,1225 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75605,-84.34813,
LARCENY-NON VEHICLE,193331267,11/29/2019,1248 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84862,-84.42869,
LARCENY-NON VEHICLE,193331300,11/29/2019,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,193281437,11/29/2019,590 CASCADE ALY SW,402,West End,T,33.73812,-84.43276,
BURGLARY-RESIDENCE,193331912,11/29/2019,1015 HIGHTOWER RD NW,109,Carey Park,G,33.78253,-84.4733,
BURGLARY-RESIDENCE,193331472,11/29/2019,350 W WESLEY RD NW,205,Peachtree Battle Alliance,C,33.82789,-84.39925,
BURGLARY-NONRES,193330567,11/29/2019,1040 HUFF RD NW,103,Blandtown,D,33.78949,-84.42125,
BURGLARY-RESIDENCE,193330206,11/29/2019,997 WASHINGTON HEIGHTS TER NW,105,Washington Park,K,33.76054,-84.42013,
BURGLARY-RESIDENCE,193330670,11/29/2019,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
BURGLARY-RESIDENCE,193330938,11/29/2019,368 GRANT ST SE,605,Grant Park,W,33.74464,-84.37623,
BURGLARY-RESIDENCE,193331011,11/29/2019,305 MCPHERSON PL SE,612,East Atlanta,W,33.74511,-84.34219,
BURGLARY-RESIDENCE,193331985,11/29/2019,1950 RAMBLING DR SW,306,Sylvan Hills,X,33.70149,-84.40615,
BURGLARY-RESIDENCE,193330850,11/29/2019,499 OAKLAND AVE SE,605,Grant Park,W,33.74094,-84.37514,
BURGLARY-RESIDENCE,193330598,11/29/2019,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
AGG ASSAULT,193331325,11/29/2019,987 ASHBY GRV SW,104,Ashview Heights,T,33.75009,-84.41985,
AGG ASSAULT,193330587,11/29/2019,1423 FOREST LAKES AVE SE,611,The Villages at East Lake,O,33.74403,-84.31244,
AGG ASSAULT,193331979,11/29/2019,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74083,-84.39654,
AGG ASSAULT,193331159,11/29/2019,390 DIXIE HILLS CIR NW,107,Grove Park,J,33.76593,-84.44958,
AGG ASSAULT,193331757,11/29/2019,1980 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70768,-84.45401,
AGG ASSAULT,193331854,11/29/2019,699 PIEDMONT AVE NE,505,Midtown,E,33.77358,-84.38118,
AGG ASSAULT,193331827,11/29/2019,3146 DELMAR LN NW,111,,I,33.75564,-84.49034,
ROBBERY-PEDESTRIAN,193331966,11/29/2019,1657 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70898,-84.38036,
ROBBERY-PEDESTRIAN,193331675,11/29/2019,1279 GLENWOOD AVE SE,612,East Atlanta,W,33.73996,-84.34569,
ROBBERY-RESIDENCE,193330108,11/29/2019,1400 BOLTON RD NW,114,Atlanta Industrial Park,G,33.79334,-84.49319,
ROBBERY-PEDESTRIAN,193321451,11/28/2019,3895 MELVIN DR SW @MELVIN DRIVE PARK,412,,P,33.7082,-84.51579,
AGG ASSAULT,193320905,11/28/2019,71 PEACHTREE ST NE,508,Downtown,M,33.75567,-84.3887,
AGG ASSAULT,193321379,11/28/2019,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
AGG ASSAULT,193320139,11/28/2019,479 JOSEPH E BOONE BLVD NW @GWCC EXXON,506,English Avenue,L,33.7638,-84.40349,
AGG ASSAULT,193321473,11/28/2019,3136 MARTIN L KING JR DR SW,406,,I,33.75107,-84.48903,
BURGLARY-RESIDENCE,193321231,11/28/2019,1319 EASON ST NW,105,Hunter Hills,K,33.75839,-84.43166,
BURGLARY-RESIDENCE,193321445,11/28/2019,2590 MACON DR SE,310,Browns Mill Park,Z,33.68431,-84.38847,
BURGLARY-RESIDENCE,193321174,11/28/2019,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
BURGLARY-RESIDENCE,193321005,11/28/2019,2619 HOOD AVE NW,109,Center Hill,J,33.77007,-84.47048,
BURGLARY-RESIDENCE,193321329,11/28/2019,1156 ARLINGTON AVE SW,403,Oakland City,S,33.72505,-84.42601,
BURGLARY-RESIDENCE,193320556,11/28/2019,302 HASCALL RD NW,207,Loring Heights,E,33.79692,-84.39773,
LARCENY-NON VEHICLE,193320739,11/28/2019,983 SIMS AVE NW,110,Grove Park,J,33.78121,-84.45329,
LARCENY-NON VEHICLE,193320882,11/28/2019,2261 CASCADE RD SW,406,Cascade Avenue/Road,S,33.72274,-84.46264,
LARCENY-NON VEHICLE,193321215,11/28/2019,115 LUCKIE ST NW,508,Downtown,M,33.75799,-84.39012,
LARCENY-NON VEHICLE,193320332,11/28/2019,200 AUBURN AVE NE,510,Downtown,M,33.75563,-84.38115,
LARCENY-FROM VEHICLE,193321528,11/28/2019,222 TRINITY AVE SW,512,Downtown,M,33.75046,-84.39545,
LARCENY-FROM VEHICLE,193321522,11/28/2019,118 VINE ST SW,101,Atlanta University Center,T,33.75138,-84.40779,
LARCENY-FROM VEHICLE,193321363,11/28/2019,1078 PIEDMONT AVE NE,503,Midtown,E,33.78408,-84.37912,
LARCENY-FROM VEHICLE,193321295,11/28/2019,2804 RIDGEVIEW DR SW,411,Greenbriar,R,33.66909,-84.4921,
LARCENY-FROM VEHICLE,193320923,11/28/2019,3185 ABBEY DR SW,414,Princeton Lakes,P,33.66903,-84.51336,
LARCENY-FROM VEHICLE,193320834,11/28/2019,686 CHARLES ALLEN DR NE,614,Midtown,E,33.77331,-84.37291,
LARCENY-FROM VEHICLE,193320779,11/28/2019,837 VEDADO WAY NE,614,Midtown,E,33.77762,-84.37126,
LARCENY-FROM VEHICLE,193320628,11/28/2019,1280 CAROLINE ST NE,609,Edgewood,O,33.75957,-84.34602,
LARCENY-FROM VEHICLE,193321177,11/28/2019,472 RIDGEWOOD RD NE,608,Lake Claire,N,33.7671,-84.32858,
LARCENY-FROM VEHICLE,193321476,11/28/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,193320957,11/28/2019,906 ALLENE AVE SW,301,Adair Park,V,33.73031,-84.41347,
LARCENY-FROM VEHICLE,193320145,11/28/2019,56 JACKSON ST NE,604,Sweet Auburn,M,33.75537,-84.37448,
LARCENY-FROM VEHICLE,193320621,11/28/2019,1951 WESTWOOD AVE SW,404,Westwood Terrace,I,33.73909,-84.45143,
LARCENY-FROM VEHICLE,193320067,11/28/2019,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
LARCENY-FROM VEHICLE,193320499,11/28/2019,4297 NOTTING HILL DR SW,413,Arlington Estates,P,33.69469,-84.53519,
LARCENY-FROM VEHICLE,193320429,11/28/2019,1585 ELIXIR AVE SW,104,Mozley Park,K,33.74888,-84.43927,
LARCENY-NON VEHICLE,193320992,11/28/2019,1895 PLAZA LN SW,410,Campbellton Road,R,33.70316,-84.45279,
AUTO THEFT,193321351,11/28/2019,650 ALINE DR NW,112,Collier Heights,I,33.77293,-84.48934,
AUTO THEFT,193321025,11/28/2019,700 CHARLES ALLEN DR NE,614,Midtown,E,33.77363,-84.3729,
AUTO THEFT,193320462,11/28/2019,357 TERRY ST SE,605,Capitol Gateway,V,33.74521,-84.38483,
AUTO THEFT,193320729,11/28/2019,1256 SYLVAN RD SW,301,Capitol View,X,33.72067,-84.41773,
AUTO THEFT,193310622,11/27/2019,1435 MERIDIAN ST SE,609,Edgewood,O,33.75051,-84.3404,
AUTO THEFT,193311942,11/27/2019,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
AUTO THEFT,193310458,11/27/2019,1607 ALDER CT SE,610,Kirkwood,O,33.74922,-84.33498,
AUTO THEFT,193310542,11/27/2019,692 LINDSAY ST NW,506,English Avenue,L,33.77357,-84.41679,
AUTO THEFT,193310813,11/27/2019,418 SINCLAIR AVE NE,602,Inman Park,N,33.76584,-84.35282,
AUTO THEFT,193310869,11/27/2019,2370 METROPOLITAN PKWY SW @SANTA FE VILLAS,309,Perkerson,X,33.69017,-84.40775,
AUTO THEFT,193311379,11/27/2019,1200 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84966,-84.42788,
AUTO THEFT,193311776,11/27/2019,4511 CAMPBELLTON RD SW,412,,P,33.69625,-84.53567,
AUTO THEFT,193311979,11/27/2019,1634 MCLENDON AVE NE,608,Candler Park,N,33.765,-84.33395,
AUTO THEFT,193312002,11/27/2019,924 GARRETT ST SE,606,Ormewood Park,W,33.74066,-84.35805,
LARCENY-NON VEHICLE,193310648,11/27/2019,2400 CAMPBELLTON RD SW @HERITAGE APTS,410,Campbellton Road,R,33.70348,-84.46644,
LARCENY-NON VEHICLE,193310558,11/27/2019,788 W MARIETTA ST NW,506,English Avenue,L,33.77988,-84.41401,
LARCENY-FROM VEHICLE,193312162,11/27/2019,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.7598,-84.36443,
LARCENY-FROM VEHICLE,193312158,11/27/2019,1715 HOWELL MILL RD NW @Multiple,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-FROM VEHICLE,193312035,11/27/2019,900 DEKALB AVE NE,602,Inman Park,N,33.75506,-84.35781,
LARCENY-FROM VEHICLE,193311705,11/27/2019,1320 MORELAND AVE SE,607,,,33.71505,-84.3494,
LARCENY-FROM VEHICLE,193311440,11/27/2019,1048 OHENRY ST SW,302,Pittsburgh,V,33.72616,-84.39649,
LARCENY-FROM VEHICLE,193311381,11/27/2019,800 W MARIETTA ST NW,506,English Avenue,L,33.78022,-84.41514,
LARCENY-FROM VEHICLE,193311743,11/27/2019,123 MARIETTA ST NW,508,Downtown,M,33.75767,-84.39266,
LARCENY-FROM VEHICLE,193311882,11/27/2019,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
