UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY,201211183,04/30/2020,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
BURGLARY,201211195,04/30/2020,382  PARKWAY DR NE,603,Old Fourth Ward,M,33.76145,-84.3729,
LARCENY,201211241,04/30/2020,3050 NANCY CREEK RD NW,201,Paces,A,33.83822,-84.44281,
AGG ASSAULT,201211259,04/30/2020,870 MAYSON TURNER,102,Vine City,L,33.75556,-84.41754,
AGG ASSAULT,201211265,04/30/2020,858 HOLLYWOOD RD NW,109,Grove Park,J,33.77813,-84.4532,
LARCENY,201211267,04/30/2020,890 WARNER ST SW,301,Oakland City,S,33.72412,-84.4174,
LARCENY,201211301,04/30/2020,2344 MARIETTA BLVD NW,103,Bolton,D,33.82052,-84.45422,
LARCENY,201211302,04/30/2020,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY,201211358,04/30/2020,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY,201211406,04/30/2020,1170 REGENCY CENTER DR SW,412,Midwest Cascade,Q,33.72979,-84.53227,
BURGLARY,201211419,04/30/2020,1420 LANSING ST SE,305,South Atlanta,Y,33.71592,-84.38466,
BURGLARY,201211450,04/30/2020,236 STAFFORD ST NW,105,Hunter Hills,K,33.76147,-84.42528,
AUTO THEFT,201211522,04/30/2020,4083 ESTER DR SW,407,Wilson Mill Meadows,H,33.75414,-84.52117,
LARCENY,201211658,04/30/2020,1981 FLAT SHOALS RD SE,612,East Atlanta,W,33.72602,-84.32324,
AGG ASSAULT,201211719,04/30/2020,814 MAGNOLIA WAY,102,Vine City,L,33.75805,-84.41419,
BURGLARY,201211778,04/30/2020,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733,
LARCENY,201211782,04/30/2020,295 COURTLAND ST NE,509,Downtown,M,33.76241,-84.38404,
AUTO THEFT,201211786,04/30/2020,615 SPRING ST NW,505,Midtown,E,33.77145,-84.38874,
LARCENY,201211818,04/30/2020,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY,201201545,04/29/2020,215 NORTH AVE NE @SAVANNAH MIDTOWN,603,Old Fourth Ward,M,33.7706,-84.38034,
AGG ASSAULT,201201565,04/29/2020,411 PARKWAY DR NE,603,Old Fourth Ward,M,33.76554,-84.37335,
HOMICIDE,201201963,04/29/2020,565 WELLS ST SW,303,Mechanicsville,V,33.74005,-84.40649,
LARCENY,201201058,04/29/2020,2043 NORTHSIDE DR NW,205,Collier Hills,C,33.81101,-84.40734,
LARCENY,201201093,04/29/2020,100 PEACHTREE ST NW,508,Downtown,M,33.75685,-84.3886,
LARCENY,201201104,04/29/2020,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
ROBBERY,201201247,04/29/2020,2636 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75277,-84.47429,
LARCENY,201201262,04/29/2020,2233 PEACHTREE RD NE,211,,E,33.8153,-84.39131,
AUTO THEFT,201201283,04/29/2020,1530 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79686,-84.42789,
AUTO THEFT,201201326,04/29/2020,742 MERCER ST SE,605,Grant Park,W,33.73579,-84.36303,
AUTO THEFT,201200040,04/29/2020,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77689,-84.40807,
AGG ASSAULT,201200178,04/29/2020,400 MERRITTS AVE NE @BEDFORD PINE PARK,603,Old Fourth Ward,M,33.76901,-84.37444,
AGG ASSAULT,201200189,04/29/2020,1660 STANTON RD SW,408,,R,33.70997,-84.44347,
LARCENY,201200381,04/29/2020,605 BOULEVARD NE,603,Old Fourth Ward,M,33.77097,-84.3714,
AUTO THEFT,201200538,04/29/2020,722 TARA CIR SE,313,South River Gardens,Z,33.66627,-84.36644,
LARCENY,201200563,04/29/2020,1800 DETROIT AVE NW,107,Grove Park,J,33.76689,-84.44605,
AGG ASSAULT,201200754,04/29/2020,823 CAMERON M ALEXANDER BLVD NW,506,English Avenue,L,33.76823,-84.41451,
BURGLARY,201200793,04/29/2020,1267 GRAYMONT DRIVE SW,403,Venetian Hills,S,33.72051,-84.43677,
HOMICIDE,201200928,04/29/2020,2415 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82173,-84.37102,
LARCENY,201200940,04/29/2020,710 PEACHTREE ST NE @HOWELL HOUSE,505,Midtown,E,33.77407,-84.38526,
LARCENY,201200964,04/29/2020,1178 GARIBALDI ST SW,302,Pittsburgh,V,33.72258,-84.39915,
BURGLARY,201200986,04/29/2020,2014 PLAZA LN SW,410,Campbellton Road,R,33.70517,-84.45452,
AGG ASSAULT,201201023,04/29/2020,1125 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77374,-84.35039,
BURGLARY,201201034,04/29/2020,710 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70373,-84.36553,
LARCENY,201171177,04/29/2020,3730 CARMIA DR SW,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY,201190287,04/28/2020,974 TODD RD NE,601,Virginia Highland,F,33.78132,-84.35579,
AUTO THEFT,201190352,04/28/2020,965 SELLS AVE SW,104,Harris Chiles,T,33.74547,-84.41945,
LARCENY,201190450,04/28/2020,2525 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY,201190465,04/28/2020,1213 ALLENE AVE SW,301,Capitol View,X,33.72178,-84.41346,
LARCENY,201190470,04/28/2020,2286 OAKVIEW RD NE,610,Kirkwood,O,33.75176,-84.31274,
LARCENY,201190561,04/28/2020,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY,201190567,04/28/2020,1475 W PACES FERRY RD NW,201,Paces,A,33.84736,-84.43593,
LARCENY,201190588,04/28/2020,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY,201190594,04/28/2020,675 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.7729,-84.35241,
AUTO THEFT,201190623,04/28/2020,434 STERLING ST NE,608,Candler Park,N,33.76616,-84.34493,
AGG ASSAULT,201190700,04/28/2020,1003 FAIR ST SW,104,Ashview Heights,T,33.74915,-84.42046,
AGG ASSAULT,201190703,04/28/2020,120 RALPH MCGILL BLVD NE,509,Downtown,M,33.76509,-84.3833,
BURGLARY,201190741,04/28/2020,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
AGG ASSAULT,201190824,04/28/2020,556 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75952,-84.36915,
LARCENY,201190832,04/28/2020,2489 JONESBORO RD SE,310,Browns Mill Park,Z,33.68601,-84.36487,
LARCENY,201190871,04/28/2020,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
LARCENY,201190902,04/28/2020,3535 PEACHTREE RD NE @TARGET - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY,201190906,04/28/2020,309 MOUNT ZION RD SW,311,Hammond Park,X,33.67302,-84.3996,
LARCENY,201190908,04/28/2020,2003 MARIETTA RD NW,103,Bolton,D,33.81049,-84.45325,
LARCENY,201190963,04/28/2020,180 LINDBERGH DR NE,206,Peachtree Heights East,B,33.82326,-84.38149,
LARCENY,201190986,04/28/2020,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81039,-84.36748,
AUTO THEFT,201190988,04/28/2020,815 WILLIAMS ST NW,505,Midtown,E,33.77731,-84.39037,
AUTO THEFT,201190999,04/28/2020,2457 MARTIN L KING JR DR NW,111,Harland Terrace,I,33.7521,-84.46794,
LARCENY,201191066,04/28/2020,1800 HOWELL MILL RD NW @CK,204,Underwood Hills,D,33.80479,-84.41455,
LARCENY,201191205,04/28/2020,590 KANUGA ST NE ,601,Virginia Highland,F,33.78231,-84.36851,
BURGLARY,201191210,04/28/2020,171 AUBURN AVE NE @CITY WALK APARTMENTS,510,Downtown,M,33.75546,-84.38185,
AGG ASSAULT,201191274,04/28/2020,1141 ASTOR AVE SW,306,Sylvan Hills,X,33.70163,-84.42494,
LARCENY,201191485,04/28/2020,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71412,-84.39753,
AGG ASSAULT,201191585,04/28/2020,3460 CASCADE RD SW,406,,I,33.72263,-84.50155,
AUTO THEFT,201191606,04/28/2020,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.80058,-84.42561,
AGG ASSAULT,201191657,04/28/2020,671 AMAL DR SW,307,Amal Heights,Y,33.70915,-84.39802,
AGG ASSAULT,201191795,04/28/2020,2167 JERNIGAN DR SE,310,Lakewood,Z,33.69501,-84.37266,
AGG ASSAULT,201191821,04/28/2020,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80656,-84.41296,
LARCENY,201191912,04/28/2020,400 PARK DR NE,502,West End,T,33.73921,-84.41367,
LARCENY,201191387,04/28/2020,658 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82206,-84.36586,
AUTO THEFT,201191427,04/28/2020,429 WILSON MILL RD SW @WILSON MILL PARK,407,Wilson Mill Meadows,H,33.7513,-84.51612,
LARCENY,201191440,04/28/2020,2460 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82226,-84.38851,
LARCENY,201048050,04/28/2020,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
AUTO THEFT,201180042,04/27/2020,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AUTO THEFT,201180137,04/27/2020,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
LARCENY,201180465,04/27/2020,3298 CUSHMAN CIR SW,406,,I,33.75057,-84.49417,
LARCENY,201180490,04/27/2020,1781 PEACHTREE ST NE,207,Brookwood Hills,E,33.80358,-84.3927,
LARCENY,201180540,04/27/2020,699 SPRING ST NE,503,Midtown,E,33.77393,-84.38883,
LARCENY,201180588,04/27/2020,811 HANK AARON DR SW,304,Summerhill,V,33.73255,-84.38803,
BURGLARY,201180598,04/27/2020,231 MITCHELL ST SW,512,Downtown,M,33.75235,-84.39507,
BURGLARY,201180639,04/27/2020,3285 MARTIN L KING JR DR SW,111,Adamsville,H,33.75409,-84.49648,
LARCENY,201180641,04/27/2020,650 PONCE DE LEON AVENUE AVE,614,Midtown,E,33.77469,-84.36561,
AUTO THEFT,201180649,04/27/2020,246 ROSSER ST SW,104,Ashview Heights,T,33.74824,-84.42414,
LARCENY,201180658,04/27/2020,226 RALPH DAVID ABERNATHY BLVD,303,Mechanicsville,V,33.73675,-84.39489,
BURGLARY,201180696,04/27/2020,1356 ENGLISH ST NW,103,Blandtown,D,33.79331,-84.42067,
LARCENY,201180703,04/27/2020,142 MITCHELL ST SW,512,Downtown,M,33.75055,-84.39274,
ROBBERY,201180750,04/27/2020,1614 OLYMPIAN CIR SW,404,Westview,T,33.73578,-84.44047,
LARCENY,201180786,04/27/2020,2336 BOLTON RD NW,103,Bolton,D,33.81979,-84.46185,
BURGLARY,201180834,04/27/2020,1905 MAYWOOD PL NW,107,Grove Park,J,33.77247,-84.44942,
LARCENY,201180890,04/27/2020,1194 MCDONALD DR SE,305,Chosewood Park,Y,33.7216,-84.38222,
LARCENY,201180924,04/27/2020,309 FLETCHER ST,302,Pittsburgh,V,33.72585,-84.39818,
BURGLARY,201180930,04/27/2020,691 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75934,-84.36487,
ROBBERY,201180952,04/27/2020,456 DUNBAR ST SW,302,Pittsburgh,V,33.72274,-84.40274,
LARCENY,201180969,04/27/2020,1381 KIMBERLY WAY SW,412,Ashley Courts,P,33.71745,-84.52265,
LARCENY,201181027,04/27/2020,1568 PINEVIEW TER SW,403,Cascade Avenue/Road,S,33.72903,-84.43926,
LARCENY,201181042,04/27/2020,95 MARTIN L KING JR DR SW,511,Downtown,M,33.75161,-84.39112,
AGG ASSAULT,201181107,04/27/2020,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138,
LARCENY,201181136,04/27/2020,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
AUTO THEFT,201181256,04/27/2020,3637 PEACHTREE RD NE @BORDERS BOOK & MUSIC,210,Lenox,B,33.85325,-84.35832,
BURGLARY,201181362,04/27/2020,2858 MEMORIAL DR SE,603,East Lake,O,33.74744,-84.2934,
LARCENY,201181363,04/27/2020,300 MARTIN L KING JR DR SE,605,Oakland,W,33.74803,-84.37875,
AGG ASSAULT,201181378,04/27/2020,1125 DOLPHIN DR SW,406,Cascade Avenue/Road,S,33.72405,-84.46186,
AUTO THEFT,201181419,04/27/2020,2944 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67462,-84.40782,
AGG ASSAULT,201181462,04/27/2020,978 PEEPLES ST SW ,402,Oakland City,S,33.72831,-84.42152,
AGG ASSAULT,201181488,04/27/2020,1614 ARTHUR LANGFORD JR PL SW ,307,Joyland,Y,33.71025,-84.39769,
LARCENY,201181521,04/27/2020,2944 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67462,-84.40782,
AGG ASSAULT,201181562,04/27/2020,2141 SPRINGDALE RD SW,309,Perkerson,X,33.69603,-84.41411,
LARCENY,201181591,04/27/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY,201181671,04/27/2020,1687 RIDGEWOOD LN SW,408,Venetian Hills,S,33.71291,-84.44253,
LARCENY,201181677,04/27/2020,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY,201181714,04/27/2020,453 WINDSOR ST SW,303,Mechanicsville,V,33.74242,-84.39831,
AUTO THEFT,201181735,04/27/2020,210 PETERS ST SW,507,Castleberry Hill,M,33.74866,-84.4002,
AUTO THEFT,201181737,04/27/2020,915 W PEACHTREE ST NE,503,Midtown,E,33.77975,-84.38698,
ROBBERY,201181791,04/27/2020,114 MEMORIAL DR SW,512,Downtown,M,33.74667,-84.39153,
BURGLARY,201170122,04/26/2020,1946 BAKER RD NW,107,Grove Park,J,33.7705,-84.45056,
BURGLARY,201170175,04/26/2020,2520 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82391,-84.36769,
ROBBERY,201170427,04/26/2020,1177 CONSTITUTION RD SE,308,Leila Valley,Z,33.69298,-84.35166,
LARCENY,201170471,04/26/2020,1 BALTIMORE PL NW,509,Downtown,M,33.76856,-84.38838,
LARCENY,201170472,04/26/2020,160 PONCE DE LEON AVE NE,505,Midtown,E,33.77282,-84.38211,
LARCENY,201170545,04/26/2020,674 LEXINGTON AVE SW,301,Adair Park,V,33.7232,-84.40962,
LARCENY,201170632,04/26/2020,2783 7TH ST SW,311,Hammond Park,X,33.67895,-84.40345,
AUTO THEFT,201170636,04/26/2020,2328 CAMPBELLTON RD SW ,410,Campbellton Road,R,33.70439,-84.4634,
BURGLARY,201170645,04/26/2020,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY,201170659,04/26/2020,144 PONCE DE LEON AVE NE,505,Midtown,E,33.77255,-84.38249,
BURGLARY,201170667,04/26/2020,3005 GRAND AVE SW,311,Hammond Park,X,33.67492,-84.40563,
AUTO THEFT,201170749,04/26/2020,400 17TH ST NW,501,Atlantic Station,E,33.78959,-84.40165,
LARCENY,201170920,04/26/2020,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
BURGLARY,201171212,04/26/2020,123 ATLANTA AVE SE,304,Peoplestown,V,33.73014,-84.38391,
LARCENY,201171224,04/26/2020,2740 GREENBRIAR PKWY SW @GREENBRIAR VILLAGE,411,Greenbriar,R,33.68887,-84.48877,
AUTO THEFT,201171292,04/26/2020,515 FULTON ST SW,303,Mechanicsville,V,33.741,-84.40447,
LARCENY,201171298,04/26/2020,2324 CASCADE RD SW,409,Adams Park,R,33.72186,-84.46462,
BURGLARY,201171307,04/26/2020,1053 STONEWALL DR SE,308,Leila Valley,Z,33.6915,-84.3565,
LARCENY,201171431,04/26/2020,3082 DAWSON LN SW,414,Princeton Lakes,P,33.67,-84.50932,
AGG ASSAULT,201171544,04/26/2020,2610 METROPOLITAN PKWY SW,309,Perkerson,X,33.68333,-84.40734,
BURGLARY,201171588,04/26/2020,2520 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82391,-84.36769,
BURGLARY,201171601,04/26/2020,2110 PEACHTREE RD NW @MICK'S - BENNETT ST,207,,C,33.81203,-84.39274,
AGG ASSAULT,201171608,04/26/2020,2400 CAMPBELLTON RD SW @HERITAGE APTS,410,Campbellton Road,R,33.70348,-84.46644,
LARCENY,201171655,04/26/2020,811 JUNIPER ST NE,505,Midtown,E,33.77651,-84.38245,
LARCENY,201171659,04/26/2020,850 NORTHSIDE DR NW,504,Marietta Street Artery,E,33.77807,-84.40773,
LARCENY,201171701,04/26/2020,3639 PEACHTREE ROAD NE,209,Ridgedale Park,B,33.85373,-84.35777,
AGG ASSAULT,201170949,04/26/2020,812 PARSONS ST SW,101,Atlanta University Center,T,33.75071,-84.41416,
AUTO THEFT,201170972,04/26/2020,1980 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77593,-84.44938,
HOMICIDE,201170989,04/26/2020,350 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70509,-84.35714,
LARCENY,201171136,04/26/2020,1005 MCKAY DR SE,308,Thomasville Heights,Z,33.6986,-84.35638,
AGG ASSAULT,201151821,04/25/2020,191 LITTLE ST SE,304,Summerhill,V,33.73303,-84.38156,
BURGLARY,201151359,04/25/2020,385 N ANGIER AVE NE,603,Old Fourth Ward,M,33.76943,-84.36375,
LARCENY,201150684,04/25/2020,1591 SYLVAN RD SW,306,Sylvan Hills,X,33.71138,-84.41842,
ROBBERY,201160086,04/25/2020,160 PONCE DE LEON AVE NE,505,Midtown,E,33.77282,-84.38211,
HOMICIDE,201160178,04/25/2020,904 TRESTLETREE CT SE,607,Ormewood Park,W,33.72915,-84.36159,
BURGLARY,201160288,04/25/2020,1279 GLENWOOD AVE SE,612,East Atlanta,W,33.73996,-84.34569,
BURGLARY,201160289,04/25/2020,481 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74103,-84.34651,
BURGLARY,201160350,04/25/2020,2247 CASCADE RD SW,406,Cascade Avenue/Road,S,33.72272,-84.46205,
BURGLARY,201160361,04/25/2020,1287 GLENWOOD AVE SE,612,East Atlanta,W,33.73996,-84.34552,
LARCENY,201160380,04/25/2020,450 FORREST RIDGE DRIVE NORTHWEST,112,Collier Heights,I,33.76756,-84.47849,
AGG ASSAULT,201160443,04/25/2020,386 HOPKINS ST SW,401,West End,T,33.74456,-84.43053,
BURGLARY,201160470,04/25/2020,3565 MARTIN L KING JR DR NW ,111,Adamsville,H,33.7601,-84.50466,
LARCENY,201160477,04/25/2020,1916 MEADOR AVE SE,307,Lakewood Heights,Y,33.70193,-84.3801,
LARCENY,201160489,04/25/2020,237 PEACHTREE ST SW,512,Downtown,M,33.74826,-84.39597,
AUTO THEFT,201160524,04/25/2020,715 W WHITEHALL ST SW,401,West End,T,33.73402,-84.41303,
LARCENY,201160567,04/25/2020,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482,
LARCENY,201160612,04/25/2020,710 PEACHTREE ST NE,505,Midtown,E,33.77411,-84.38484,
LARCENY,201160666,04/25/2020,888 JUNIPER ST NE,505,Midtown,E,33.77889,-84.3828,
BURGLARY,201160671,04/25/2020,2866 FORREST HILLS DR SW,311,Hammond Park,X,33.67725,-84.39889,
LARCENY,201160708,04/25/2020,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
AGG ASSAULT,201160724,04/25/2020,907 PIEDMONT AVE NE,505,Midtown,E,33.7793,-84.38101,
LARCENY,201160736,04/25/2020,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY,201160781,04/25/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AGG ASSAULT,201160798,04/25/2020,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY,201160815,04/25/2020,167 WARREN ST SE,610,Kirkwood,O,33.74863,-84.32652,
LARCENY,201160857,04/25/2020,1280 W PEACHTREE ST NW,502,Midtown,E,33.78971,-84.38812,
LARCENY,201160869,04/25/2020,525 PARKWAY AVE NE,603,Old Fourth Ward,M,33.76927,-84.37301,
LARCENY,201160885,04/25/2020,760 PALATINE AVE SE,607,Ormewood Park,W,33.73364,-84.35585,
LARCENY,201160911,04/25/2020,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
AGG ASSAULT,201160991,04/25/2020,1643 ORLANDO ST SW,403,Cascade Avenue/Road,S,33.72687,-84.44151,
LARCENY,201161023,04/25/2020,300 PEACHTREE ST NE,508,Downtown,M,33.76293,-84.38714,
LARCENY,201161085,04/25/2020,2393 ALTON RD NW,205,Peachtree Battle Alliance,C,33.82067,-84.40248,
LARCENY,201161090,04/25/2020,2520 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82376,-84.38832,
LARCENY,201161092,04/25/2020,912 PULLIAM ST SW,304,Peoplestown,V,33.72988,-84.39181,
AGG ASSAULT,201161218,04/25/2020,28 GROVE PARK PL,110,Grove Park,J,33.77661,-84.43945,
LARCENY,201161237,04/25/2020,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
AUTO THEFT,201161276,04/25/2020,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411,
LARCENY,201161360,04/25/2020,2125 NORTHSIDE DR NW @GRANT TENNIS CENTER,205,,C,33.81405,-84.40587,
LARCENY,201161404,04/25/2020,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AGG ASSAULT,201161419,04/25/2020,1327 ROBERTS DR SE,305,Chosewood Park,Y,33.71876,-84.36969,
LARCENY,201161558,04/25/2020,60 ANDREW YOUNG INTERNA BLVD NE,509,Downtown,M,33.75991,-84.38522,
AGG ASSAULT,201161605,04/25/2020,775 JOSEPH E BOONE BLVD NW,506,English Avenue,L,33.76369,-84.41282,
AUTO THEFT,201161607,04/25/2020,1270 W PEACHTREE ST NW @ATLANTA TOWERS,502,Midtown,E,33.78937,-84.3882,
AGG ASSAULT,201161616,04/25/2020,3043 AZLEE PL NW,112,Collier Heights,I,33.78221,-84.48764,
LARCENY,201161629,04/25/2020,2237 CASCADE RD SW,406,Cascade Avenue/Road,S,33.72282,-84.46129,
ROBBERY,201161658,04/25/2020,510 MCWILLIAMS RD SE,310,Lakewood,Z,33.68938,-84.37197,
LARCENY,201161759,04/25/2020,540 PHARR RD NE,206,Buckhead Village,B,33.83707,-84.37018,
AGG ASSAULT,201161777,04/25/2020,3326 DELMAR LN NW,111,Adamsville,H,33.75629,-84.49683,
AUTO THEFT,201161874,04/25/2020,2980 DELMAR LN NW,111,,I,33.75509,-84.48491,
LARCENY,201161923,04/25/2020,1093 WEST AVE SW,302,Pittsburgh,V,33.72493,-84.39633,
LARCENY,201150115,04/24/2020,2836 SPRINGDALE RD SW,311,Hammond Park,X,33.67742,-84.41494,
LARCENY,201150152,04/24/2020,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465,
BURGLARY,201150280,04/24/2020,3225 PEACHTREE RD NE,206,Buckhead Village,B,33.84245,-84.37269,
LARCENY,201150509,04/24/2020,789 BEECHWOOD AVE SW,301,Capitol View,X,33.72044,-84.41372,
AGG ASSAULT,201150521,04/24/2020,411 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74145,-84.31298,
AGG ASSAULT,201150524,04/24/2020,1375 NORTHSIDE DR NW,207,Loring Heights,E,33.79209,-84.40677,
LARCENY,201150554,04/24/2020,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81806,-84.35082,
LARCENY,201150585,04/24/2020,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.71195,-84.35814,
ROBBERY,201150596,04/24/2020,824 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77282,-84.41423,
LARCENY,201150618,04/24/2020,150 CARNEGIE WAY NW,508,Downtown,M,33.75832,-84.38905,
LARCENY,201150640,04/24/2020,882 COLEMAN ST SW,302,Pittsburgh,V,33.73086,-84.40373,
LARCENY,201150669,04/24/2020,373 LEGACY DR SW,104,Harris Chiles,T,33.74382,-84.41944,
BURGLARY,201150694,04/24/2020,502 MCWILLIAMS RD SE,310,Lakewood,Z,33.68935,-84.37269,
LARCENY,201150706,04/24/2020,680 PONCE DE LEON AVE NE,614,Midtown,E,33.77406,-84.36528,
