UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,193041949,10/31/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-NON VEHICLE,193041329,10/31/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,193040692,10/31/2019,2095 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69753,-84.4084,
LARCENY-NON VEHICLE,193040695,10/31/2019,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-NON VEHICLE,193042033,10/31/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,193041603,10/31/2019,351 PARK AVE SE,605,Grant Park,W,33.74496,-84.37007,
LARCENY-FROM VEHICLE,193041585,10/31/2019,215 NORTH AVE NE @SAVANNAH MIDTOWN,603,Old Fourth Ward,M,33.7706,-84.38034,
LARCENY-FROM VEHICLE,193040725,10/31/2019,1004 LOS ANGELES AVE NE,601,Virginia Highland,F,33.77977,-84.3582,
LARCENY-FROM VEHICLE,193041838,10/31/2019,391 17TH ST NW,501,Atlantic Station,E,33.79146,-84.40053,
LARCENY-FROM VEHICLE,193041865,10/31/2019,1455 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79579,-84.42575,
LARCENY-FROM VEHICLE,193042027,10/31/2019,2217 LARCHWOOD RD SW,405,Florida Heights,I,33.74774,-84.45926,
LARCENY-FROM VEHICLE,193042084,10/31/2019,775 LAKE AVE NE ,602,Inman Park,N,33.75792,-84.36263,
LARCENY-FROM VEHICLE,193042220,10/31/2019,1750 ELLSWORTH INDUSTRIAL BLVD NW,204,Underwood Hills,D,33.80323,-84.42711,
LARCENY-FROM VEHICLE,193042305,10/31/2019,1360 PEACHTREE ST NE,502,Midtown,E,33.79129,-84.38686,
LARCENY-FROM VEHICLE,193042339,10/31/2019,569 EZZARD ST SE,604,Old Fourth Ward,M,33.75305,-84.36861,
LARCENY-FROM VEHICLE,193041433,10/31/2019,3 YONAH DR NE,502,Ansley Park,E,33.78947,-84.38103,
LARCENY-FROM VEHICLE,193041205,10/31/2019,441 SEMINOLE AVE NE,602,Inman Park,N,33.76617,-84.34942,
LARCENY-FROM VEHICLE,193041395,10/31/2019,285 MARIETTA ST NW,508,Downtown,M,33.76097,-84.3951,
LARCENY-FROM VEHICLE,193042428,10/31/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,193040005,10/31/2019,1122 CRESCENT AVE NE,503,Midtown,E,33.78533,-84.3845,
LARCENY-FROM VEHICLE,193040439,10/31/2019,860 GLENWOOD AVE SE,605,Grant Park,W,33.74032,-84.35965,
LARCENY-FROM VEHICLE,193040558,10/31/2019,1960 ALISON CT SW,410,Campbellton Road,R,33.70061,-84.45299,
LARCENY-FROM VEHICLE,193040626,10/31/2019,1592 S GORDON ST SW,404,Westview,T,33.73947,-84.43988,
LARCENY-FROM VEHICLE,193040639,10/31/2019,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299,
LARCENY-FROM VEHICLE,193040722,10/31/2019,1070 HEMPHILL AVE NW,501,Home Park,E,33.78396,-84.40589,
LARCENY-FROM VEHICLE,193042522,10/31/2019,588 EZZARD ST SE,604,Old Fourth Ward,M,33.75376,-84.36801,
LARCENY-FROM VEHICLE,193042593,10/31/2019,205 WALKER ST SW,507,Castleberry Hill,M,33.74941,-84.40204,
LARCENY-FROM VEHICLE,193040940,10/31/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
LARCENY-FROM VEHICLE,193042351,10/31/2019,662 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75945,-84.36559,
LARCENY-FROM VEHICLE,193042115,10/31/2019,6215 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.7657,-84.37879,
LARCENY-FROM VEHICLE,193040188,10/31/2019,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
LARCENY-NON VEHICLE,193041901,10/31/2019,240 AMAL DR SW,307,Betmar LaVilla,Y,33.70616,-84.3953,
LARCENY-NON VEHICLE,193041133,10/31/2019,54 PEACHTREE PARK DR NE,207,,E,33.81243,-84.3904,
LARCENY-NON VEHICLE,193040743,10/31/2019,720 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76626,-84.36428,
LARCENY-NON VEHICLE,193042405,10/31/2019,112 COURTLAND ST NE,510,Downtown,M,33.75756,-84.38434,
LARCENY-NON VEHICLE,193040508,10/31/2019,828 BRIDGEWATER ST SW,306,Sylvan Hills,X,33.70262,-84.41552,
LARCENY-NON VEHICLE,193041095,10/31/2019,708 SPRING ST NW,505,Midtown,E,33.77402,-84.3892,
LARCENY-NON VEHICLE,193040966,10/31/2019,155 VINE ST NW,102,Vine City,L,33.7589,-84.40769,
LARCENY-NON VEHICLE,193041116,10/31/2019,2411 JONESBORO RD SE,310,Browns Mill Park,Z,33.68841,-84.36512,
AUTO THEFT,193042527,10/31/2019,1360 PEACHTREE ST NE,502,Midtown,E,33.79129,-84.38686,
AUTO THEFT,193041823,10/31/2019,2785 HEADLAND DR SW ,411,Greenbriar,R,33.68845,-84.49328,
AUTO THEFT,193041045,10/31/2019,1539 LANGSTON AVE SW,306,Sylvan Hills,X,33.71306,-84.42387,
AUTO THEFT,193040839,10/31/2019,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219,
AUTO THEFT,193040060,10/31/2019,165 PINE ST NW,504,Downtown,M,33.7679,-84.39236,
AUTO THEFT,193032265,10/30/2019,165 PINE ST NW,504,Downtown,M,33.7679,-84.39236,
AUTO THEFT,193032231,10/30/2019,3097 MAPLE DR NE,206,Buckhead Village,B,33.83977,-84.37198,
AUTO THEFT,193031602,10/30/2019,3754 ROSWELL RD NE,209,East Chastain Park,B,33.85732,-84.38199,
AUTO THEFT,193031363,10/30/2019,1717 CENTRA VILLA DR SW,409,Adams Park,R,33.70928,-84.45571,
AUTO THEFT,193030778,10/30/2019,3480 WELCOME ALL RD SW,414,Ben Hill,P,33.66033,-84.52207,
AUTO THEFT,193030529,10/30/2019,3309 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.76629,-84.37859,
LARCENY-NON VEHICLE,193030364,10/30/2019,860 PEACHTREE ST NE,505,Midtown,E,33.77831,-84.38533,
LARCENY-NON VEHICLE,193032116,10/30/2019,207 13TH ST NE,503,Midtown,E,33.78529,-84.38063,
LARCENY-NON VEHICLE,193030906,10/30/2019,568 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40604,
LARCENY-NON VEHICLE,193031358,10/30/2019,240 NORTH AVE NE,505,Midtown,E,33.77134,-84.37932,
LARCENY-NON VEHICLE,193031978,10/30/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-NON VEHICLE,193031980,10/30/2019,3400 STRATFORD RD NE,208,North Buckhead,B,33.84923,-84.36689,
LARCENY-NON VEHICLE,193030501,10/30/2019,2982 BESTO DR NW,113,Bolton Hills,G,33.79944,-84.48517,
LARCENY-NON VEHICLE,193032109,10/30/2019,3873 ROSWELL RD NE,209,North Buckhead,B,33.86022,-84.38043,
LARCENY-NON VEHICLE,193030924,10/30/2019,229 PEACHTREE ST NE,509,Downtown,M,33.7604,-84.38746,
LARCENY-NON VEHICLE,193031153,10/30/2019,64 THIRKELD AVE SE,305,South Atlanta,Y,33.71467,-84.38616,
LARCENY-NON VEHICLE,193031129,10/30/2019,542 CITYVIEW CT NE,603,Old Fourth Ward,M,33.77083,-84.3785,
LARCENY-NON VEHICLE,193030886,10/30/2019,240 NORTH AVE NE,505,Midtown,E,33.77134,-84.37932,
LARCENY-FROM VEHICLE,193032115,10/30/2019,I-75 SB EXPY NW / HOWELL MILL RD NW,204,Underwood Hills,D,33.80515,-84.41333,
LARCENY-FROM VEHICLE,193031023,10/30/2019,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79009,-84.44969,
LARCENY-FROM VEHICLE,193030801,10/30/2019,486 HILL ST SE,605,Grant Park,W,33.7415,-84.37873,
LARCENY-FROM VEHICLE,193031886,10/30/2019,1600 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79826,-84.42811,
LARCENY-FROM VEHICLE,193032187,10/30/2019,1030 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77252,-84.35351,
LARCENY-FROM VEHICLE,193031216,10/30/2019,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80174,-84.41093,
LARCENY-FROM VEHICLE,193030823,10/30/2019,3RD ST NE / W PEACHTREE ST NE,505,Midtown,E,33.77346,-84.3849,
LARCENY-FROM VEHICLE,193030927,10/30/2019,225 PRYOR ST SW,512,Downtown,M,33.74878,-84.3935,
LARCENY-FROM VEHICLE,193030930,10/30/2019,256 MATHEWSON PL SW,104,Mozley Park,K,33.7481,-84.43613,
LARCENY-FROM VEHICLE,193030655,10/30/2019,1455 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79579,-84.42575,
LARCENY-FROM VEHICLE,193030646,10/30/2019,733 ARGONNE AVE NE,614,Midtown,E,33.77459,-84.37744,
LARCENY-FROM VEHICLE,193031310,10/30/2019,711 11TH ST NW,501,Home Park,E,33.78309,-84.41074,
LARCENY-FROM VEHICLE,193031699,10/30/2019,327 NELSON ST SW,507,Castleberry Hill,M,33.75163,-84.3986,
LARCENY-FROM VEHICLE,193031712,10/30/2019,19 Hilliard St NE ,604,Sweet Auburn,M,33.75437,-84.3766,
LARCENY-FROM VEHICLE,193030974,10/30/2019,2048 BOLTON DR NW,204,Bolton,D,33.81405,-84.43857,
LARCENY-FROM VEHICLE,193030363,10/30/2019,2885 ELLIOTT CIR NE,211,Peachtree Park,B,33.83511,-84.36531,
LARCENY-FROM VEHICLE,193030757,10/30/2019,340 ALBERTA TER NE,208,Buckhead Forest,B,33.84743,-84.37945,
LARCENY-FROM VEHICLE,193031545,10/30/2019,127 CENTENNIAL OLYMPIC P DR NW @SFA SAPPHIRE DECK N,507,Downtown,M,33.75737,-84.39395,
LARCENY-FROM VEHICLE,193022559,10/30/2019,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
LARCENY-FROM VEHICLE,193030742,10/30/2019,3107 GARDEN WALK SW,414,Princeton Lakes,P,33.66621,-84.51347,
LARCENY-FROM VEHICLE,193030203,10/30/2019,50 HURT PLZ SE,510,Downtown,M,33.75348,-84.38531,
LARCENY-FROM VEHICLE,193030379,10/30/2019,1409 HOWELL MILL RD NW,207,Berkeley Park,D,33.79419,-84.4143,
LARCENY-FROM VEHICLE,193030431,10/30/2019,940 WESTVIEW DR SW,104,Ashview Heights,T,33.74636,-84.41851,
LARCENY-FROM VEHICLE,193030525,10/30/2019,330 W PEACHTREE ST NW @ INN AT THE PEACHTREE ST ,508,Downtown,M,33.76364,-84.38791,
LARCENY-FROM VEHICLE,193030553,10/30/2019,1010 W PEACHTREE ST NW,503,Midtown,E,33.78228,-84.38822,
LARCENY-FROM VEHICLE,193030136,10/30/2019,17 HILLIARD ST SE,604,Sweet Auburn,M,33.75396,-84.37671,
LARCENY-FROM VEHICLE,193032306,10/30/2019,360 MARIETTA ST NW @MBS LOT G,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,193032299,10/30/2019,811 PEACHTREE ST NE,505,Midtown,E,33.777,-84.38386,
LARCENY-FROM VEHICLE,193032017,10/30/2019,240 N HIGHLAND AVE NE ,602,Inman Park,N,33.76191,-84.36039,
LARCENY-FROM VEHICLE,193032366,10/30/2019,3391 PEACHTREE RD NE @SWISS HOTEL,210,Lenox,B,33.84886,-84.36517,
LARCENY-FROM VEHICLE,193031955,10/30/2019,1730 TAYLOR ST NW,204,Underwood Hills,D,33.80171,-84.42123,
LARCENY-NON VEHICLE,193030726,10/30/2019,1297 JONESBORO RD SE,305,South Atlanta,Y,33.71904,-84.38515,
LARCENY-NON VEHICLE,193022206,10/30/2019,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,193030875,10/30/2019,29 PEACHTREE ST SW,511,Downtown,M,33.75366,-84.39047,
LARCENY-NON VEHICLE,193031509,10/30/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,193030940,10/30/2019,645 CASCADE AVENUE SW,404,Westview,T,33.73783,-84.43553,
LARCENY-NON VEHICLE,193030844,10/30/2019,1003 MCDANIEL ST SW,302,Pittsburgh,V,33.72757,-84.40192,
LARCENY-NON VEHICLE,193030014,10/30/2019,850 NORTHSIDE DR NW,504,Marietta Street Artery,E,33.77807,-84.40773,
LARCENY-NON VEHICLE,193030586,10/30/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,193032302,10/30/2019,100 6TH ST NE ,505,Midtown,E,33.77756,-84.38417,
BURGLARY-NONRES,193031508,10/30/2019,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
BURGLARY-NONRES,193030305,10/30/2019,2179 CHESHIRE BRIDGE RD NE,613,Lindridge/Martin Manor,F,33.81438,-84.35297,
BURGLARY-NONRES,193030309,10/30/2019,2448 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82169,-84.35201,
AGG ASSAULT,193030215,10/30/2019,2221 CAMPBELLTON RD SW,409,Adams Park,R,33.70558,-84.46103,
AGG ASSAULT,193031196,10/30/2019,1619 N OLYMPIAN WAY SW,404,Westview,T,33.73647,-84.4408,
AGG ASSAULT,193031969,10/30/2019,2291 HOSEA L WILLIAMS DR SE,611,Kirkwood,O,33.75077,-84.3124,
BURGLARY-RESIDENCE,193031559,10/30/2019,811 JUNIPER ST NE,505,Midtown,E,33.77666,-84.38279,
AGG ASSAULT,193030017,10/30/2019,2580 BENJAMIN E MAYS DR SW,406,Audobon Forest,I,33.72601,-84.47262,
AGG ASSAULT,193030037,10/30/2019,633 PARKWAY DR NE,603,Midtown,E,33.77315,-84.3728,
AGG ASSAULT,193030293,10/30/2019,164 10TH ST NW,504,Georgia Tech,E,33.78144,-84.39154,
AGG ASSAULT,193031269,10/30/2019,3378 GREENBRIAR PKWY SW ,413,,P,33.68299,-84.50129,
AGG ASSAULT,193032226,10/30/2019,2240 CASCADE RD SW,409,Adams Park,R,33.72226,-84.46181,
ROBBERY-COMMERCIAL,193032079,10/30/2019,2608 METROPOLITAN PKWY SW,309,Perkerson,X,33.68379,-84.40722,
ROBBERY-PEDESTRIAN,193021235,10/29/2019,310 WINDSOR  ST,512,Castleberry Hill,M,33.74682,-84.39803,
HOMICIDE,193021932,10/29/2019,1790 WILLIS MILL RD SW,409,Adams Park,R,33.70694,-84.46872,
ROBBERY-RESIDENCE,193022315,10/29/2019,490 ANGIER AVE NE,603,Old Fourth Ward,M,33.7665,-84.37113,
AGG ASSAULT,193022488,10/29/2019,875 MARTIN L KING JR DR NW,102,Vine City,L,33.75497,-84.41604,
AGG ASSAULT,193022200,10/29/2019,1593 SANDTOWN RD SW,408,Venetian Hills,S,33.71502,-84.44065,
AGG ASSAULT,193020801,10/29/2019,898 WASHINGTON ST SW,304,Peoplestown,V,33.73033,-84.39064,
BURGLARY-RESIDENCE,193021888,10/29/2019,1150 COLLIER RD NW,204,Underwood Hills,D,33.81119,-84.4249,
AGG ASSAULT,193020870,10/29/2019,2260 LAVISTA SQ NE,212,Lindridge/Martin Manor,F,33.81661,-84.34948,
BURGLARY-NONRES,193021447,10/29/2019,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
BURGLARY-RESIDENCE,193021003,10/29/2019,2380 FAIRWAY CIR SW,413,Fairway Acres,P,33.68903,-84.53749,
LARCENY-NON VEHICLE,193020954,10/29/2019,634 WHITEHALL ST SW,303,Adair Park,V,33.74179,-84.40844,
LARCENY-NON VEHICLE,193021364,10/29/2019,2325 CHESHIRE BRIDGE RD NE @PUBLIX - CHESHIRE,212,Lindridge/Martin Manor,F,33.81866,-84.34906,
BURGLARY-RESIDENCE,193021021,10/29/2019,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671,
BURGLARY-RESIDENCE,193022143,10/29/2019,1887 PENELOPE RD NW,108,Penelope Neighbors,J,33.7541,-84.44896,
LARCENY-NON VEHICLE,193022418,10/29/2019,1801 HOWELL MILL RD,204,Underwood Hills,D,33.80471,-84.41361,
LARCENY-NON VEHICLE,193022438,10/29/2019,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-NON VEHICLE,193022214,10/29/2019,543 ROCKWELL ST SW,302,Pittsburgh,V,33.73207,-84.40541,
LARCENY-NON VEHICLE,193022165,10/29/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,193020540,10/29/2019,2989 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597,
LARCENY-NON VEHICLE,193020041,10/29/2019,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-NON VEHICLE,193020207,10/29/2019,655 CLEVELAND AVE SW,309,Perkerson,X,33.6824,-84.41029,
LARCENY-NON VEHICLE,193012019,10/29/2019,1801 HOWELL MILL,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,193020716,10/29/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,193022001,10/29/2019,232 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73664,-84.39553,
LARCENY-NON VEHICLE,193021860,10/29/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,193022392,10/29/2019,1801 HOWELL MILL RD,204,Underwood Hills,D,33.80471,-84.41361,
LARCENY-FROM VEHICLE,193022431,10/29/2019,331 COPENHILL AVE NE,602,Inman Park,N,33.76319,-84.35717,
LARCENY-FROM VEHICLE,193022336,10/29/2019,961 VIRGINIA AVE NE,601,Virginia Highland,F,33.78195,-84.35588,
LARCENY-FROM VEHICLE,193022346,10/29/2019,1784 PEACHTREE ST NW,207,Ardmore,E,33.80334,-84.39351,
LARCENY-FROM VEHICLE,193022370,10/29/2019,1043 BLUERIDGE AVE,602,Poncey-Highland,N,33.77243,-84.35252,
LARCENY-FROM VEHICLE,193022138,10/29/2019,1160 MOORES MILL RD NW,201,Brandon,C,33.83133,-84.42498,
LARCENY-FROM VEHICLE,193020154,10/29/2019,400 CHAMBERLAIN ST SE,604,Sweet Auburn,M,33.75388,-84.37419,
LARCENY-FROM VEHICLE,193020337,10/29/2019,609 VIRGINIA AVE NE,601,Virginia Highland,F,33.78138,-84.36691,
LARCENY-FROM VEHICLE,193020351,10/29/2019,143 SAVANNAH ST SE,606,Cabbagetown,N,33.75097,-84.36738,
LARCENY-FROM VEHICLE,193020360,10/29/2019,1185 COLLIER RD NW,204,,C,33.81137,-84.42525,
LARCENY-FROM VEHICLE,193021949,10/29/2019,4390 ROSWELL RD NE,209,East Chastain Park,B,33.87475,-84.38096,
LARCENY-FROM VEHICLE,193022097,10/29/2019,1284 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84862,-84.42869,
LARCENY-FROM VEHICLE,193020651,10/29/2019,391 10TH ST NE,502,,E,33.78178,-84.37406,
LARCENY-FROM VEHICLE,193022322,10/29/2019,2277 PEACHTREE RD NE,211,,E,33.81595,-84.39051,
LARCENY-FROM VEHICLE,193021140,10/29/2019,705 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76513,-84.36411,
LARCENY-FROM VEHICLE,193021209,10/29/2019,2365 METROPOLITAN PKWY SW,309,Perkerson,X,33.68942,-84.4091,
LARCENY-FROM VEHICLE,193020582,10/29/2019,554 PEEPLES ST SW,401,West End,T,33.73984,-84.42026,
LARCENY-FROM VEHICLE,193021319,10/29/2019,2693 MEMORIAL DR SE,611,East Lake,O,33.74691,-84.29887,
LARCENY-FROM VEHICLE,193020409,10/29/2019,296 DEERING RD NW,207,Loring Heights,E,33.7961,-84.39733,
LARCENY-FROM VEHICLE,193021483,10/29/2019,1035 VIRGINIA AVE NE,601,Virginia Highland,F,33.78231,-84.35371,
LARCENY-FROM VEHICLE,193021571,10/29/2019,2055 FAIRBURN RD SW,412,Kings Forest,P,33.69867,-84.50894,
LARCENY-FROM VEHICLE,193021581,10/29/2019,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
LARCENY-FROM VEHICLE,193021344,10/29/2019,151 SAMPSON ST NE ,604,Old Fourth Ward,M,33.75852,-84.36561,
LARCENY-FROM VEHICLE,193022188,10/29/2019,848 PEACHTREE ST NE,505,Midtown,E,33.77785,-84.38537,
LARCENY-FROM VEHICLE,193020808,10/29/2019,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY-FROM VEHICLE,193020856,10/29/2019,142 MANGUM ST SW,507,Castleberry Hill,M,33.75073,-84.39925,
LARCENY-FROM VEHICLE,193020921,10/29/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,193021219,10/29/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,193020902,10/29/2019,512 BROWNWOOD AVE SE,612,East Atlanta,W,33.74,-84.34792,
LARCENY-NON VEHICLE,193022371,10/29/2019,190 VANIRA AVE SE,304,Peoplestown,V,33.72943,-84.38161,
LARCENY-NON VEHICLE,193021137,10/29/2019,411 LYNNHAVEN DR SW,301,Capitol View Manor,X,33.716,-84.40125,
LARCENY-NON VEHICLE,193021139,10/29/2019,211 PEACHTREE ST SW,512,Downtown,M,33.74896,-84.39471,
LARCENY-NON VEHICLE,193021632,10/29/2019,1600 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79826,-84.42811,
LARCENY-NON VEHICLE,193021775,10/29/2019,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,193021958,10/29/2019,3890 REDWINE RD SW,414,Princeton Lakes,P,33.6612,-84.51246,
LARCENY-NON VEHICLE,193022534,10/29/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-NON VEHICLE,193022159,10/29/2019,2361 SWALLOW CIR SE,310,Swallow Circle/Baywood,Z,33.69589,-84.38734,
LARCENY-NON VEHICLE,193022536,10/29/2019,505 FULTON ST SW,303,Mechanicsville,V,33.74108,-84.40427,
LARCENY-NON VEHICLE,193021048,10/29/2019,728 MONROE DR NE,614,Midtown,E,33.77438,-84.37122,
LARCENY-NON VEHICLE,193021115,10/29/2019,245 AMAL DR SW,307,Betmar LaVilla,Y,33.70612,-84.39573,
LARCENY-NON VEHICLE,193021915,10/29/2019,730 PEACHTREE ST NE,505,Midtown,E,33.77407,-84.38526,
LARCENY-NON VEHICLE,193020792,10/29/2019,915 WOODLAND AVE SE,607,Ormewood Park,W,33.72965,-84.3524,
LARCENY-NON VEHICLE,193020897,10/29/2019,2400 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70382,-84.46637,
LARCENY-NON VEHICLE,193021120,10/29/2019,1617 S GORDON ST SW,404,Westview,T,33.73997,-84.44073,
LARCENY-NON VEHICLE,192908062,10/29/2019,6000 S TERMINAL PKWY,706,,,33.64069,-84.44388,
AUTO THEFT,192991312,10/29/2019,294 PONCE DE LEON AVE,602,Midtown,E,33.77263,-84.37739,
AUTO THEFT,193021836,10/29/2019,2623 PEYTON RD NW,103,Riverside,D,33.8082,-84.47359,
AUTO THEFT,193022224,10/29/2019,991 NATHAM DR SE,308,Rebel Valley Forest,Z,33.68896,-84.35751,
AUTO THEFT,193020499,10/29/2019,MURPHY AVE SW / CARNES PL SW,306,Sylvan Hills,X,33.71352,-84.42589,
AUTO THEFT,193020394,10/29/2019,173 BOULEVARD NE,604,Old Fourth Ward,M,33.75914,-84.37171,
AUTO THEFT,193020111,10/29/2019,679 PEEPLES ST SW,401,West End,T,33.73645,-84.42087,
AUTO THEFT,193022173,10/29/2019,2310 MARIETTA BLVD NW,103,Bolton,D,33.81964,-84.45341,
AUTO THEFT,193012282,10/28/2019,1678 HOWELL MILL RD NW,204,Underwood Hills,D,33.79991,-84.41625,
AUTO THEFT,193012049,10/28/2019,467 EDGEWOOD AVE NE,604,Old Fourth Ward,M,33.7543,-84.37215,
AUTO THEFT,193011655,10/28/2019,3280 PEACHTREE RD NE,208,North Buckhead,B,33.84443,-84.3711,
AUTO THEFT,193010483,10/28/2019,1221 GRANT ST SE,305,Chosewood Park,Y,33.72126,-84.37688,
